ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	18_37.x	37_53.x	53_81.x	18_37.y	37_53.y	53_81.y
hsa-miR-5188-5p:Novel	4.26054553456293	0.303638292545608	0.271768823487501	1.11726683233617	0.263880252527426	0.610946774038672	53_81_vs_18_37	FALSE	3.764	4.268	4.79	2.871	3.046	2.701
hsa-miR-5189-3p	69.4199499285261	0.487653470832397	0.317949586219766	1.53374463112316	0.125092489248682	0.436951987706634	53_81_vs_18_37	FALSE	43.54	71.237	95.387	26.687	17.827	26.545
hsa-miR-5189-5p	4.85986628366086	-0.210874192721782	0.244073459343806	-0.863978382937332	0.387599765761889	0.711013294009686	53_81_vs_18_37	FALSE	6.249	5.513	2.611	2.922	1.861	1.865
hsa-miR-518a-3p	6.2108812187372	0.217968372469164	0.244078626847789	0.893025232418618	0.371843660337692	0.69997726226035	53_81_vs_18_37	FALSE	5.976	6.651	5.964	4.942	4.925	4.111
hsa-miR-518a-5p	1.10097876832548	-0.355758645160009	0.314976167407604	-1.12947797951846	0.258696253705771	NA	53_81_vs_18_37	NA	1.209	1.003	1.096	0.599	0.677	0.531
hsa-miR-518b	0.889628756884656	-0.209949302562709	0.387633112937403	-0.541618596439702	0.588081278218835	NA	53_81_vs_18_37	NA	1.012	0.654	1.026	0.37	0	0.529
hsa-miR-518b-5p:Novel	3.96816588326186	0.0630754356605499	0.398179973554568	0.158409362222497	0.874134236938746	0.959196735251062	53_81_vs_18_37	FALSE	3.942	3.954	4.013	1.433	1.28	1.065
hsa-miR-518c-3p	0.524226247094286	-1.35462575900516	0.501871070391333	-2.69915091529164	0.00695166441713876	NA	53_81_vs_18_37	NA	0.575	0.4	0.611	0	0	0
hsa-miR-518c-5p	1.83632071837393	-0.124635178408126	0.359817629071199	-0.346384302319615	0.729053920725509	0.903890932123215	53_81_vs_18_37	FALSE	2.791	1.382	1.32	0.446	0	0
hsa-miR-518d-3p	1.8291250223348	-0.448047780053191	0.749365232326423	-0.597903079466624	NA	NA	53_81_vs_18_37	NA	2.014	1.177	2.372	0	0	0
hsa-miR-518e-3p	0.877566088364757	-0.467994252778335	0.524837934416676	-0.891692886678401	0.372557567314206	NA	53_81_vs_18_37	NA	0.646	1.252	0.702	0	0	0
hsa-miR-518f-3p	0.334206233016898	-0.124640933139343	0.693066703903633	-0.179839736113876	0.857278387254255	NA	53_81_vs_18_37	NA	0.369	0.19	0.461	0	0	0
hsa-miR-518f-5p	0.043846237258355	-0.90278547591969	2.18163110259983	-0.413812158638484	0.679011678818431	NA	53_81_vs_18_37	NA	0.051	0.027	0.055	0	0	0
hsa-miR-5190	3.34796151517515	-0.144062413274776	0.286342658297798	-0.503111950315661	0.614885565232847	0.844414765953328	53_81_vs_18_37	FALSE	3.518	3.664	2.805	1.828	2.284	2.259
hsa-miR-5190-5p:Novel	20.2599490239906	-1.13390077680755	0.379186886411914	-2.99034807753289	0.00278659707004811	0.0795388132039949	53_81_vs_18_37	FALSE	39.536	14.962	5.411	4.238	4.401	4.029
hsa-miR-5191	14.8110122091322	-0.124337509131531	0.253920739634209	-0.489670553538275	0.624367042115224	0.851602666286411	53_81_vs_18_37	FALSE	12.558	16.479	15.352	10.574	10.011	11.143
hsa-miR-5191-5p:Novel	6.01208621809053	-0.307253638926635	0.243826906154181	-1.26013016271611	0.207622410891939	0.552099381748458	53_81_vs_18_37	FALSE	8.592	5.033	4.333	5.186	3.285	3.44
hsa-miR-5192	3.4234705579055	0.183240591096668	0.350251661695487	0.523168370450101	0.600857090177229	0.840557482024504	53_81_vs_18_37	FALSE	2.603	2.096	5.824	1.636	1.511	1.589
hsa-miR-5192-5p:Novel	10.6243581880199	-0.543545539683808	0.285257184939311	-1.9054578407883	0.0567205826909237	0.318061631237741	53_81_vs_18_37	FALSE	20.418	6.604	4.594	3.028	1.51	1.944
hsa-miR-5193	28.2679083233783	0.421715302213293	0.24800537180828	1.70042809612729	0.0890504307220817	0.380695338161565	53_81_vs_18_37	FALSE	24.771	31.143	28.782	17.664	17.251	18.51
hsa-miR-5193-5p:Novel	24.3296253987059	0.426084574409837	0.241757761231952	1.76244424269397	0.0779942691130345	0.35784555966049	53_81_vs_18_37	FALSE	18.788	24.236	30.439	14.877	14.287	17.459
hsa-miR-5194	6.54959161744332	-0.044375642676505	0.229134349451022	-0.193666479001615	0.846437040743943	0.947962734502806	53_81_vs_18_37	FALSE	7.34	5.871	6.466	5.053	4.883	5.075
hsa-miR-5194-5p:Novel	6.09047218457776	0.449037463206661	0.273463628744195	1.64203724374148	0.10058228589238	0.402231808815747	53_81_vs_18_37	FALSE	6.335	5.242	6.792	4.907	3.238	3.359
hsa-miR-5195-3p	1.78750201887533	0.342500880648222	0.352323454037111	0.97212058045998	0.330990564713121	NA	53_81_vs_18_37	NA	1.768	1.55	2.079	0.712	0.735	0.949
hsa-miR-5195-5p	10.0713132944602	-0.428660724805136	0.315661013519285	-1.35797804114618	0.17447065204335	0.513676442506486	53_81_vs_18_37	FALSE	9.769	9.005	11.613	4.655	3.73	5.207
hsa-miR-5196-3p	2.14407993363707	-0.129235327081593	0.452447531149918	-0.285636053208502	0.775156886893469	0.926925407810527	53_81_vs_18_37	FALSE	3.681	1.263	1.483	0.711	0	0
hsa-miR-5196-5p	12.5323947742311	-0.0802137054514913	0.241463496683338	-0.332198061211239	0.739739707644577	0.907013188486599	53_81_vs_18_37	FALSE	14.889	11.582	11.061	9.025	8.135	8.155
hsa-miR-5197-3p	3.65670329745263	-0.392278688018818	0.390481493658562	-1.00460250841447	0.315088288939639	0.650619999303785	53_81_vs_18_37	FALSE	4.843	3.381	2.686	1.9	1.544	1.041
hsa-miR-5197-5p	0.259241952484722	-1.17883719930802	0.69932760061335	-1.68567234908805	0.0918589255406474	NA	53_81_vs_18_37	NA	0.327	0.236	0.213	0	0	0
hsa-miR-519a-2-5p, hsa-miR-520b-5p	0.460017583855964	-0.531052178103387	0.85742093649658	-0.619359938040778	0.535679266795109	NA	53_81_vs_18_37	NA	0.748	0.317	0.311	0	0	0
hsa-miR-519a-3p	2.34255359336178	-0.181928073281843	0.303859287821776	-0.598724740606087	0.549356456114048	0.815340738249576	53_81_vs_18_37	FALSE	2.819	1.955	2.267	1.999	0.882	1.27
hsa-miR-519a-5p, hsa-miR-519c-5p, hsa-miR-519b-5p, hsa-miR-523-5p, hsa-miR-518e-5p, hsa-miR-522-5p	14.5291534146363	0.0326384435419436	0.432567014963529	0.0754529180748916	0.93985435663075	0.981973936969596	53_81_vs_18_37	FALSE	18.106	7.615	18.528	9.995	2.748	4.818
hsa-miR-519b-3p	1.68514601947905	-0.674634969484956	0.601423378132633	-1.12173053794423	0.261977028167279	NA	53_81_vs_18_37	NA	2.293	2.08	0.578	0	0	0
hsa-miR-519c-3p	0.684172118133629	-0.337861299424829	0.448295615026979	-0.753657381646473	0.451054978969365	NA	53_81_vs_18_37	NA	0.831	0.66	0.553	0	0	0
hsa-miR-519d-3p	0.110267544010956	-1.29020776280534	1.21634449048549	-1.06072561917912	0.288814613622389	NA	53_81_vs_18_37	NA	0.153	0.135	0.035	0	0	0
hsa-miR-519d-5p	0.315463868151549	-0.451756075527292	0.625774604383171	-0.721915003202455	0.470346736459397	NA	53_81_vs_18_37	NA	0.303	0.329	0.313	0	0	0
hsa-miR-519e-3p	0.117373745459791	-0.819990473113141	1.41768069161871	-0.578402794057154	0.56299220801088	NA	53_81_vs_18_37	NA	0.105	0.124	0.124	0	0	0
hsa-miR-519e-5p	0.170914108061093	-0.657860045251562	0.916705725523123	-0.717634925729465	0.472982416926305	NA	53_81_vs_18_37	NA	0.198	0.152	0.163	0	0	0
