miRNA baseMean log2FoldChange lfcSE stat pvalue padj comparison size sig
hsa-miR-5701-3p:Novel 3.54417114476674 2.5920542044361 0.717388581831328 3.61318017889159 0.00030246436810861 0.00683569471925458 O16_never 14_117 FALSE
hsa-miR-4271-5p:Novel 10.2115661066459 1.89350660564326 0.525848726739382 3.60085802124935 0.000317168750794955 0.00710343706735368 O16_never 14_117 FALSE
hsa-miR-32-5p 2.11641832009541 2.23556802574032 0.621571534312101 3.59663836313618 0.000322356150888179 0.00713488333164856 O16_never 14_117 FALSE
hsa-miR-4739 48.5204329991056 1.88883954216281 0.525398151416905 3.59506316698859 0.000324312878711298 0.00713488333164856 O16_never 14_117 TRUE
hsa-miR-455-5p 4.52304556788153 2.82526313034537 0.791319597080928 3.57031866867368 0.000356547205011869 0.0079798660169323 O16_U16 14_29 FALSE
hsa-miR-196b-5p 4.65537143930309 2.16432048727351 0.608209203315657 3.55851321465492 0.00037296002972022 0.00813314591126725 O16_never 14_117 FALSE
hsa-miR-5191 14.9192692579206 1.34935525287902 0.380039213053913 3.55056848485683 0.000384400109834496 0.00830972759172657 O16_never 14_117 FALSE
hsa-miR-1304-3p 2.40984395396736 -2.35099544217418 0.66757383903007 -3.5217009785614 0.000428787504379184 0.00918935979212631 O16_never 14_117 FALSE
hsa-miR-22-5p 2.70720637053228 1.98223120295853 0.564791716075645 3.5096676288592 0.000448667149296414 0.00953321823205885 O16_never 14_117 FALSE
hsa-miR-5089-3p 8.16786850604887 -5.51350006430292 1.56921188612297 -3.51354722269217 0.000442165810384194 0.00962120050373015 O16_U16 14_29 FALSE
hsa-miR-206-5p:Novel 19.779285596339 1.8535389102607 0.528718570078151 3.50571932812332 0.000455375142240544 0.00981772095656218 O16_U16 14_29 TRUE
hsa-miR-8080 54.8763119694435 1.49472809714759 0.427014040574323 3.50041908490227 0.000464527237995308 0.00992399099353612 O16_U16 14_29 TRUE
hsa-miR-12131 2.42011419768416 -2.23349171470473 0.639500594550419 -3.49255611916189 0.000478421055038875 0.00999457767081214 O16_never 14_117 FALSE
hsa-miR-641-3p:Novel 33.806713302713 1.38904970840084 0.398439977942547 3.48622072406885 0.000489896608843163 0.0101490247465342 O16_never 14_117 TRUE
hsa-miR-4654 27.8863347141971 -1.81911377065661 0.524267872996272 -3.46981736695041 0.000520812369399963 0.0108310536999107 O16_U16 14_29 TRUE
hsa-miR-532-5p 8.82023143785405 1.84134753618363 0.533485828198258 3.45153973893254 0.000557397667963801 0.0113581196930984 O16_never 14_117 FALSE
hsa-miR-3666 2.76128744555546 1.79294605927037 0.522320907377291 3.43265229085547 0.000597708098338356 0.0120805067680419 O16_never 14_117 FALSE
hsa-miR-941 12.9701768639037 2.02317375130965 0.593183608313497 3.41070407704253 0.000647953739605536 0.0126890940672751 O16_U16 14_29 FALSE
hsa-miR-223-5p 3.28269764706886 2.36577120635109 0.69505579668475 3.40371408689095 0.000664762964014318 0.0128644965381331 O16_never 14_117 FALSE
hsa-miR-374a-5p 1.34066844802826 3.31048234728676 0.972412172581062 3.40440241353601 0.000663089884295623 0.0128644965381331 O16_never 14_117 FALSE
hsa-miR-5707 2.87573468374144 -2.29785623598962 0.674235441730266 -3.40809173438393 0.000654188981013636 0.0128644965381331 O16_never 14_117 FALSE
hsa-miR-4284 3.50083761634932 1.36070014740659 0.401639558233521 3.3878638682683 0.000704392157947149 0.0134701454204355 O16_never 14_117 FALSE
hsa-miR-23a-3p 4.94420328036609 2.89344368932144 0.854603018822962 3.38571667264475 0.000709926398780443 0.0137878267531739 O16_U16 14_29 FALSE
hsa-miR-3187-3p 3.00050641765303 2.21271224360138 0.656747662367226 3.36919698446391 0.000753875309482098 0.0140912332283646 O16_never 14_117 FALSE
hsa-miR-320b-2-5p:Novel 5.41494007389616 1.82350136672558 0.541128697167307 3.36981087174127 0.000752197914853888 0.0140912332283646 O16_never 14_117 FALSE
hsa-miR-6818-5p 12.7843361759528 -2.07635257872436 0.615870190984761 -3.37141269234727 0.000747837383140637 0.0140912332283646 O16_never 14_117 FALSE
hsa-miR-7158-3p 55.7205097724014 -3.9613636939447 1.17650518946784 -3.3670601110876 0.000759741260725746 0.0140949012997329 O16_never 14_117 TRUE
