miRNA baseMean log2FoldChange lfcSE stat pvalue padj comparison size sig
hsa-miR-645 358.889786892703 -1.10810926583251 0.297021990649992 -3.73073139604096 0.000190924694457253 0.0418298648765436 light_no 82_76 TRUE
hsa-miR-12131-5p:Novel 1.21051796118106 -1.54767238053971 0.486028736651218 -3.1843227855277 0.00145093121087852 0.041969528729486 heavy_no 74_76 FALSE
hsa-miR-4312-5p:Novel 4.61121988095151 -0.805291554419291 0.25282040487153 -3.18523164626881 0.00144638179936496 0.041969528729486 heavy_no 74_76 FALSE
hsa-miR-7113-5p 329.941662258819 -0.839201397484008 0.264998773303471 -3.16681238566705 0.00154119715203752 0.0440368893563891 heavy_no 74_76 TRUE
hsa-miR-6733-3p 1.32347794570497 -1.19034393602888 0.376581945674445 -3.16091610259492 0.00157273791164209 0.0443966858671977 heavy_no 74_76 FALSE
hsa-miR-335-5p 6.29897812486123 1.2566379562464 0.341418020976195 3.68064331417943 0.000232646255394368 0.0455639428455335 light_no 82_76 FALSE
hsa-miR-5189-3p 70.6808964194286 -1.01672904858656 0.278443514371368 -3.65147326516831 0.000260740245699554 0.0455639428455335 light_no 82_76 TRUE
hsa-miR-548aa, hsa-miR-548t-3p 62.9829765988306 1.24670864942228 0.344198399301711 3.62206405361423 0.000292261727288973 0.0469567175177616 light_no 82_76 TRUE
hsa-miR-125b-5p 12.8955272369719 -0.650927601647689 0.207736300009992 -3.13343215228335 0.00172774856998296 0.0470711034822102 heavy_no 74_76 FALSE
hsa-miR-4751 4.76890224611672 -1.00150146392261 0.319382915853851 -3.13573899607358 0.00171421690101101 0.0470711034822102 heavy_no 74_76 FALSE
hsa-miR-766-5p 20.1699329537792 1.04600148407101 0.335018272802349 3.12222218603616 0.00179491420552028 0.0483388963624598 heavy_no 74_76 TRUE
hsa-miR-611 11.2059178962367 0.7742904435881 0.250430746038838 3.09183459233884 0.00198923659003779 0.0529634242097561 heavy_no 74_76 FALSE
hsa-miR-4303-3p:Novel 8.85587927811085 -0.889618576252674 0.289404226574662 -3.07396539014666 0.00211233936461771 0.0556091138348234 heavy_no 74_76 FALSE
hsa-miR-6877-5p 3.31699375570229 -0.851949110250909 0.232797252156423 -3.65961841198392 0.000252591103424825 0.0560809148059439 heavy_light 74_82 FALSE
hsa-miR-891a-3p 1.71426347212046 -1.37141541762007 0.375736823424035 -3.64993615776744 0.000262305494882806 0.0560809148059439 heavy_light 74_82 FALSE
hsa-miR-4455-3p:Novel 3.92192280037422 -1.22233532827896 0.337202537103106 -3.62492921547981 0.000289040607720657 0.0561789835733423 heavy_light 74_82 FALSE
hsa-miR-199a-3p, hsa-miR-199b-3p 36.569929895625 -0.655339295327559 0.214156926200754 -3.06008919232075 0.00221271084965666 0.0569712255026984 heavy_no 74_76 FALSE
hsa-miR-6846-5p 31.0405008979905 1.18050648227487 0.385462378186308 3.06257250793043 0.00219443304621138 0.0569712255026984 heavy_no 74_76 FALSE
hsa-miR-6501-3p 5.79170561109856 1.25948104490387 0.358958381612524 3.50871050634336 0.000450284737905064 0.0571150641237475 light_no 82_76 FALSE
hsa-miR-769-5p 6.70145511271621 -1.33891282614928 0.381347485826677 -3.51100472905128 0.000446416456769871 0.0571150641237475 light_no 82_76 FALSE
hsa-miR-4759-3p:Novel 3.10968522827808 -1.47185577964727 0.415247603659772 -3.54452564367649 0.000393320241986879 0.0600656198119962 heavy_light 74_82 FALSE
hsa-miR-641-3p:Novel 33.8251801560775 0.736583464657122 0.242504042346313 3.03740695425286 0.00238623060869 0.0602416793860757 heavy_no 74_76 FALSE
hsa-miR-6829-5p 26.4368124754415 -0.846112083432318 0.278620952154756 -3.03678555718364 0.00239115500764193 0.0602416793860757 heavy_no 74_76 FALSE
hsa-miR-12126-5p:Novel 119.497941899179 -1.0593578174925 0.302507452471553 -3.50192303970468 0.000461913023267573 0.0636864960028476 heavy_light 74_82 FALSE
hsa-miR-320c 30.7231507803895 -0.897503865048832 0.256901563669794 -3.49357104810163 0.00047660614408118 0.0636864960028476 heavy_light 74_82 FALSE
hsa-miR-6889-5p 16.6684805643467 1.04183518344297 0.299636793003535 3.47699350603674 0.000507070099031466 0.0637715218664279 heavy_light 74_82 FALSE
hsa-miR-141-3p 11.0365101184007 -0.861872561052016 0.286202016959787 -3.01141330241958 0.00260034647647354 0.0648150190891225 heavy_no 74_76 FALSE
hsa-miR-3148-3p:Novel 2.48524072353684 -1.05279310871722 0.350766913605121 -3.00140368969466 0.0026873803475192 0.0662792858340789 heavy_no 74_76 FALSE
