miRNA baseMean log2FoldChange lfcSE stat pvalue padj comparison size sig
hsa-miR-8056 4.06322448202959 -0.615312285955846 0.323942063686539 -1.89945164562281 0.0575051185672571 0.389111290096214 Fo_Ne 70_117 FALSE
hsa-miR-184 3.04786622391123 -0.465518864061875 0.245342737963367 -1.89742263384777 0.0577721807299743 0.389561024227813 Fo_Ne 70_117 FALSE
hsa-miR-9899 11.2791637520447 -0.352889310813713 0.186369746673612 -1.893490317566 0.0582926946379558 0.391710771581004 Fo_Ne 70_117 FALSE
hsa-miR-657-5p:Novel 232.051799718716 -0.329946864886845 0.17475835320622 -1.8880177046387 0.0590235736676244 0.393896151417617 Fo_Ne 70_117 FALSE
hsa-miR-7703 6.81548020979568 -0.400575405326678 0.212103202452541 -1.8885872570279 0.0589471558164719 0.393896151417617 Fo_Ne 70_117 FALSE
hsa-miR-5192-5p:Novel 10.8427392756181 0.437074325412646 0.23190090210983 1.88474611972679 0.0594641224833086 0.395477143365018 Fo_Ne 70_117 FALSE
hsa-miR-12121 148.151728650502 0.538184914308475 0.286266102464599 1.8800162145465 0.0601058681220391 0.398208922421578 Fo_Ne 70_117 FALSE
hsa-miR-550a-3-5p 66.9061944570331 -0.563521161907288 0.300136637084392 -1.87754873040987 0.0604429250500906 0.398208922421578 Fo_Ne 70_117 FALSE
hsa-miR-5707-3p:Novel 5.62351732925002 -0.692728686599154 0.369021365335252 -1.87720482246283 0.0604900268354096 0.398208922421578 Fo_Ne 70_117 FALSE
hsa-let-7d-3p 4.98802947660127 -0.662871359340985 0.354330104208788 -1.87077347215858 0.0613764860436256 0.400360428383965 Fo_Ne 70_117 FALSE
hsa-miR-10401-5p 80.2815601885611 -0.4647615075758 0.248686399525061 -1.86886580232532 0.0616414871713725 0.400360428383965 Fo_Ne 70_117 FALSE
hsa-miR-193a-5p 8.11737395915652 -0.406164498063113 0.217323562290841 -1.86893907766682 0.0616312907722589 0.400360428383965 Fo_Ne 70_117 FALSE
hsa-miR-6090-5p:Novel 18.593819647735 -0.496736630788687 0.265701722544742 -1.86952732572157 0.061549485554945 0.400360428383965 Fo_Ne 70_117 FALSE
hsa-miR-4310-5p:Novel 2.97485720050444 -0.828115102575878 0.44471359506709 -1.86213129475151 0.0625845858197743 0.402447899543052 Fo_Ne 70_117 FALSE
hsa-miR-4791-3p:Novel 2.26873044381542 -0.575061904335848 0.308714853583533 -1.86276072453458 0.062495938090119 0.402447899543052 Fo_Ne 70_117 FALSE
hsa-miR-588-3p:Novel 10.0492073457492 -0.539575605660761 0.289694558274504 -1.86256728077536 0.0625231712917747 0.402447899543052 Fo_Ne 70_117 FALSE
hsa-miR-9901 21.2734641123479 -0.358288212415324 0.193956902606311 -1.84725682664962 0.0647099269114123 0.414741511755652 Fo_Ne 70_117 FALSE
hsa-miR-99a-3p 3.44209654525362 -0.584237971889814 0.316941103437744 -1.84336447861385 0.0652758127311725 0.416992198434003 Fo_Ne 70_117 FALSE
hsa-miR-5196-5p 12.7499640734621 -0.362819029194429 0.197340958073209 -1.83853890614959 0.0659830343289702 0.420128041530689 Fo_Ne 70_117 FALSE
hsa-miR-4785-5p:Novel 8.26988060181572 0.373835928721318 0.203818813711525 1.83415810304159 0.0666305286180846 0.422864335216733 Fo_Ne 70_117 FALSE
hsa-miR-4675 37.4681883059651 -0.402709860857997 0.220640128583624 -1.82518866102531 0.0679725643220343 0.429976286362836 Fo_Ne 70_117 FALSE
hsa-miR-1224-5p 5.37544520872392 0.390355255513593 0.214766387601564 1.81758076705086 0.0691282334260244 0.431662473676333 Fo_Ne 70_117 FALSE
hsa-miR-431-3p 2.77862945981054 -0.569171738577516 0.312822356094244 -1.8194727054803 0.0688393432931751 0.431662473676333 Fo_Ne 70_117 FALSE
hsa-miR-670-5p 5.04376210785467 -0.407882252877631 0.224298178888032 -1.81848223155322 0.0689904600510592 0.431662473676333 Fo_Ne 70_117 FALSE
hsa-miR-7844-5p 2.96400797335592 -0.518460719413039 0.285126907457316 -1.81835072682733 0.0690105442260771 0.431662473676333 Fo_Ne 70_117 FALSE
