miRNA baseMean log2FoldChange lfcSE stat pvalue padj comparison size sig
hsa-miR-30e-3p 10.9601877206466 -2.03365294692097 0.468992673621268 -4.33621474557027 1.44957331389606e-05 0.0300641505302043 60_40 44_87 FALSE
hsa-miR-580-3p 7.11434550097862 -1.91116127210446 0.461960643336998 -4.13706513675945 3.51776274507538e-05 0.0364791996664316 60_40 44_87 FALSE
hsa-miR-1248-3p:Novel 2.17164618419411 -1.81363424621071 0.475419095679194 -3.8148115267009 0.000136286910292759 0.0471098419911971 60_40 44_87 FALSE
hsa-miR-4511 2.79143187857452 -1.45493104435645 0.380145838570987 -3.82729704427572 0.000129558131190657 0.0471098419911971 60_40 44_87 FALSE
hsa-miR-4709-3p 5.75740602817695 1.48030095889719 0.387522754172436 3.81990720018082 0.000133501892679111 0.0471098419911971 60_40 44_87 FALSE
hsa-miR-876-3p 2.91611133762499 -1.7053403951498 0.440955398166217 -3.86737616149326 0.00011001266367844 0.0471098419911971 60_40 44_87 FALSE
hsa-miR-4438 2.84186416208725 1.40581818586344 0.376221447321566 3.73667741664353 0.000186467895071467 0.0521049708309864 60_40 44_87 FALSE
hsa-miR-5701-3p:Novel 3.48017777591102 -2.15699970854741 0.5801853258109 -3.71777708361146 0.000200983494044306 0.0521049708309864 60_40 44_87 FALSE
hsa-miR-105-3p 7.82155258666681 -1.52057174108037 0.428512430308836 -3.54848922348523 0.000387447852458564 0.0567666277237169 60_40 44_87 FALSE
hsa-miR-2278 2.01906200627541 -1.61032638278872 0.453216584161364 -3.55310559910001 0.000380711605060147 0.0567666277237169 60_40 44_87 FALSE
hsa-miR-3136-5p 20.0589071670255 1.17658282578524 0.335009366858103 3.51208933893361 0.00044459851755025 0.0567666277237169 60_40 44_87 FALSE
hsa-miR-3612 11.74204306154 -1.4822028570097 0.422244720511243 -3.51029340334932 0.00044761249051242 0.0567666277237169 60_40 44_87 FALSE
hsa-miR-4669-5p:Novel 5.00160151154155 -1.2051670849516 0.338142996192057 -3.56407525373406 0.000365141195582598 0.0567666277237169 60_40 44_87 FALSE
hsa-miR-548av-5p 3.08454543489754 -1.98713614952567 0.551533752243952 -3.6029275478443 0.000314653254468844 0.0567666277237169 60_40 44_87 FALSE
hsa-miR-6778-3p 5.05175231040554 1.55878210969594 0.442536236235118 3.52238298711378 0.000427685796931117 0.0567666277237169 60_40 44_87 FALSE
hsa-miR-8060 7.51486272345169 -1.68575933431114 0.481648840907853 -3.49997589765538 0.000465300227243581 0.0567666277237169 60_40 44_87 FALSE
hsa-miR-8074 35.3356605014496 -1.54837875778742 0.427566968106446 -3.62137132492877 0.000293045550166636 0.0567666277237169 60_40 44_87 FALSE
hsa-miR-617 7.69282092430911 1.48919371931164 0.431046215166802 3.45483539099251 0.000550628888849714 0.063444684193017 60_40 44_87 FALSE
hsa-miR-4712-3p 2.74216062544006 -1.39661403162202 0.408882745610058 -3.41568346088621 0.000636221562656428 0.0694486063657596 60_40 44_87 FALSE
hsa-miR-1181 8.10648819136617 -1.39386981360457 0.410024520550417 -3.39947916220581 0.00067514324110047 0.0700123541021188 60_40 44_87 FALSE
hsa-miR-197-5p 56.0772923277956 -0.84927882737359 0.256652892935598 -3.30905612502369 0.000936110696059294 0.0703658995944323 60_40 44_87 FALSE
