ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	abstemious.28.x	light.28.x	heavy.28.x	abstemious.28.y	light.28.y	heavy.28.y
hsa-miR-6810-3p	0.447544256544544	-0.211242240437905	0.494666357413786	-0.427039836592732	0.669350312443847	NA	heavy.28_vs_light.28	NA	0.223	0.473	0.45	0	0	0
hsa-miR-6810-5p	1.97241828562312	-0.0140257109723818	0.256318368977925	-0.0547198822632557	0.956361629337205	NA	heavy.28_vs_light.28	NA	2.41	1.995	1.726	1.332	1.541	1.514
hsa-miR-6811-3p	0.210254437226077	-0.638023721177609	0.797238363726145	-0.800292296767562	0.423541465159132	NA	heavy.28_vs_light.28	NA	0.167	0.239	0.13	0	0	0
hsa-miR-6811-5p	12.46996550982	-0.864810162791027	0.334326551459336	-2.58672294801633	0.0096893464663425	0.230133660623496	heavy.28_vs_light.28	FALSE	8.389	14.86	6.053	2.433	7.29	2.424
hsa-miR-6812-3p	0.792755651898378	-0.744339860573133	0.438778119890513	-1.69639238337332	0.0898115951958728	NA	heavy.28_vs_light.28	NA	0.508	0.861	0.676	0	0.069	0
hsa-miR-6812-5p	7.74294316776912	0.0203777486186085	0.280739457773616	0.0725859798270354	0.942135583765275	0.993980771950741	heavy.28_vs_light.28	FALSE	21.478	6.023	8.174	7.186	3.549	4.298
hsa-miR-6813-3p	0.160684763133285	-0.69622952783533	0.885943945394171	-0.785861827325392	0.431948440168342	NA	heavy.28_vs_light.28	NA	0.057	0.202	0.064	0	0	0
hsa-miR-6813-5p	1.55468856779976	0.339369644322989	0.45466178111397	0.746422194299018	0.455412416254036	NA	heavy.28_vs_light.28	NA	1.238	1.708	1.164	0.791	0.122	0
hsa-miR-6814-3p	2.79438773255148	-0.798312398547459	0.471171073152011	-1.69431538571958	0.0902053684638043	0.555566182598795	heavy.28_vs_light.28	FALSE	0.985	3.598	0.805	0	0.482	0
hsa-miR-6814-5p	2.85903853801256	0.0437397150899123	0.474295753929993	0.0922203387390401	0.926522978924784	0.986725284728847	heavy.28_vs_light.28	FALSE	4.428	2.619	3.054	0	0	0
hsa-miR-6815-3p	0.103924693890491	-0.271202641624792	1.3983511338994	-0.193944593064064	0.846219266341132	NA	heavy.28_vs_light.28	NA	0.059	0.121	0.065	0	0	0
hsa-miR-6815-5p	8.305001441886	0.065686968162514	0.311561129014823	0.210831718225635	0.833018587232573	0.960606326907638	heavy.28_vs_light.28	FALSE	10.151	8.178	8.015	5.118	2.906	2.054
hsa-miR-6816-3p	7.20289287019971	-0.144806635960889	0.177196787543745	-0.817208020349355	0.413809559875684	0.813373166341614	heavy.28_vs_light.28	FALSE	6.657	7.431	6.65	4.94	6.703	5.794
hsa-miR-6816-5p	3.55487269541241	0.0913163759597765	0.278071906680827	0.328391231785203	0.742615871764849	0.935432853674841	heavy.28_vs_light.28	FALSE	5.092	3.368	3.583	2.737	1.726	2.767
hsa-miR-6817-3p	0.206476233392307	-0.626787124695524	0.986056610317175	-0.635650243746058	0.525004413529926	NA	heavy.28_vs_light.28	NA	0.131	0.253	0.081	0	0	0
hsa-miR-6817-5p	2.14864346625663	0.0343393783514783	0.282215515084563	0.121677854391488	0.903154152533086	NA	heavy.28_vs_light.28	NA	2.24	2.085	2.327	1.797	1.314	1.126
hsa-miR-6818-3p	0.448782813631387	-0.0944365252228239	0.563294184453101	-0.167650453047925	0.866858277094648	NA	heavy.28_vs_light.28	NA	0.37	0.489	0.345	0	0	0
hsa-miR-6818-5p	12.567807409403	-0.373489307134158	0.350319858247941	-1.06613798316229	0.28636127163356	0.749295961095601	heavy.28_vs_light.28	FALSE	9.24	13.86	9.535	3.144	2.301	3.347
hsa-miR-6819-3p	0.29449828274881	-0.0989545837008366	0.578529516992735	-0.171045004263939	0.864188378700702	NA	heavy.28_vs_light.28	NA	0.738	0.279	0.173	0	0	0
hsa-miR-6819-5p	3.54419565606957	-0.209119727957297	0.26540038026585	-0.787940573965353	0.430731466759319	0.818768817124	heavy.28_vs_light.28	FALSE	6.845	3.304	3.07	3.91	1.97	2.267
hsa-miR-6820-3p	2.12102481366773	0.115776132144256	0.564990576965188	0.204916925811648	0.837637030936578	NA	heavy.28_vs_light.28	NA	4.894	1.79	2.153	0	0	0
hsa-miR-6820-5p	1.08551477452528	0.616766310328029	0.397467804708569	1.55173904155647	0.12072467698582	NA	heavy.28_vs_light.28	NA	1.091	1.037	1.244	0	0.119	0.578
hsa-miR-6821-3p	0.115032893512134	-0.175269324050613	0.984920800144006	-0.177952708507107	0.858760115990002	NA	heavy.28_vs_light.28	NA	0.121	0.121	0.094	0	0	0
hsa-miR-6821-5p	8.13825934109167	0.0460969434487004	0.293070386088204	0.157289667045468	0.875016563400585	0.971286232120271	heavy.28_vs_light.28	FALSE	7.619	7.767	9.583	4.746	4.152	5.063
hsa-miR-6822-3p	0.281764941460471	-0.492827453915395	0.645932304336178	-0.762970748802959	0.44548084090789	NA	heavy.28_vs_light.28	NA	0.371	0.299	0.189	0	0	0
hsa-miR-6822-5p	0.496497954695283	0.148710397381399	0.443177173234027	0.335555182809179	0.737206325134541	NA	heavy.28_vs_light.28	NA	0.542	0.506	0.449	0	0	0
hsa-miR-6823-3p	3.62576451117091	0.17103572024522	0.327832621929585	0.52171659805703	0.601867666372813	0.882751637131446	heavy.28_vs_light.28	FALSE	3.562	3.32	4.672	1.597	1.508	2.313
hsa-miR-6823-5p	6.24590856181907	0.270426401902817	0.245623454847831	1.10097955453949	0.270905555639071	0.740850052738104	heavy.28_vs_light.28	FALSE	9.26	5.939	6.104	6.309	3.941	4.204
hsa-miR-6824-3p	2.36260216048738	-0.176058774621494	0.37892397973529	-0.464628221060293	0.642197718915696	NA	heavy.28_vs_light.28	NA	12.28	1.522	1.33	0	0.673	0.463
hsa-miR-6824-5p	1.87417448549059	0.274086179398295	0.284078915226257	0.964824084814591	0.334632930326914	NA	heavy.28_vs_light.28	NA	5.929	1.44	1.754	1.577	0.901	0.729
hsa-miR-6825-3p	0.724182430425841	-0.330797694798212	0.626010059748287	-0.528422330675042	0.597206241844094	NA	heavy.28_vs_light.28	NA	0.322	0.891	0.321	0	0	0
hsa-miR-6825-5p	3.80554829266812	-0.514088891750733	0.307215841375222	-1.67338015334582	0.0942524823509649	0.568588344617234	heavy.28_vs_light.28	FALSE	3.036	3.753	4.279	2.49	1.941	1.735
hsa-miR-6826-3p	0.155103916487548	-0.236729688888444	1.07729939767636	-0.219743638025834	0.826070816964495	NA	heavy.28_vs_light.28	NA	0.119	0.521	0.161	0	0	0
hsa-miR-6826-5p	11.3816156011577	0.0399473558255563	0.235476683525132	0.169644634141846	0.86528961831116	0.968612631035837	heavy.28_vs_light.28	FALSE	13.945	11.123	11.252	7.3	4.811	5.314
hsa-miR-6827-3p	0.300353961554255	-0.196376565477155	0.635814168071693	-0.308858429614315	0.757429220084759	NA	heavy.28_vs_light.28	NA	0.072	0.326	0.304	0	0	0
hsa-miR-6827-5p	1.39525592598213	-0.227074086866927	0.397433074927128	-0.571351760063156	0.567761222084945	NA	heavy.28_vs_light.28	NA	3.056	1.286	1.119	1.303	0.385	0.346
hsa-miR-6828-3p	0.145612864690979	-0.0149408511970968	1.18759976462035	-0.0125807124943925	0.989962308522333	NA	heavy.28_vs_light.28	NA	0.026	0.129	0.247	0	0	0
hsa-miR-6828-5p	2.57199469037966	-0.214123043349568	0.41071567622409	-0.521341297021108	0.602129037381689	NA	heavy.28_vs_light.28	NA	1.305	2.841	2.165	0.663	0.979	0.505
hsa-miR-6829-3p	0.0492091210608532	-0.340839437830122	2.20725838615816	-0.154417552547335	0.87728051471433	NA	heavy.28_vs_light.28	NA	0	0.058	0.038	0	0	0
hsa-miR-6829-5p	26.9188202158314	0.210069689133408	0.290100012230175	0.724128508366733	0.468986843994725	0.834901292937024	heavy.28_vs_light.28	FALSE	31.628	22.17	40.986	18.328	8.506	9.888
hsa-miR-6830-3p	0.266491839036439	-0.334663805049049	0.722636506930545	-0.463114998812556	0.643281939586697	NA	heavy.28_vs_light.28	NA	0.215	0.272	0.268	0	0	0
hsa-miR-6830-5p	4.76539460176993	0.127797168317199	0.30459091300312	0.419569865224082	0.67479970642755	0.908279313825279	heavy.28_vs_light.28	FALSE	12.816	3.886	4.588	2.653	1.701	1.743
hsa-miR-6831-3p	0.346131321929454	-0.0834163278660658	0.845910538836351	-0.0986112881166071	0.921446907087851	NA	heavy.28_vs_light.28	NA	0.121	0.346	0.434	0	0	0
hsa-miR-6831-5p	1.54147616712244	-0.0230959247369443	0.341553708609233	-0.0676201843364203	0.946087987397011	NA	heavy.28_vs_light.28	NA	1.89	1.544	1.398	0.663	0.327	0.463
hsa-miR-6832-3p	0.277319938937515	-0.472553768264494	0.751000773584654	-0.629232065912416	0.529197138868196	NA	heavy.28_vs_light.28	NA	0.06	0.353	0.109	0	0	0
hsa-miR-6832-5p	18.8945583161542	0.414321384835373	0.303527432852204	1.36502121387202	0.172246382572667	0.666079940748157	heavy.28_vs_light.28	FALSE	38.293	14.127	27.329	13.594	6.544	10.461
hsa-miR-6833-3p	0.109285176618524	-0.162432405122342	1.41333487324271	-0.114928463308672	0.908501824115817	NA	heavy.28_vs_light.28	NA	0.023	0.086	0.222	0	0	0
hsa-miR-6833-5p	8.18976216249041	0.371059449377576	0.225887185889886	1.64267595753952	0.10044999575274	0.574739666420319	heavy.28_vs_light.28	FALSE	7.497	7.708	10.071	5.187	5.49	5.961
hsa-miR-6834-3p	0.189203596317584	-0.464573713361459	1.38320540508086	-0.33586747973581	0.736970801323231	NA	heavy.28_vs_light.28	NA	0.025	0.2	0.217	0	0	0
hsa-miR-6834-5p	2.90264355143345	0.425058510304431	0.304211230561282	1.39724792381985	0.162339029882652	0.655312812894479	heavy.28_vs_light.28	FALSE	4.605	2.615	3.205	2.373	1.497	1.85
hsa-miR-6835-3p	0.0395347375858389	-0.275101439538612	2.55897244240814	-0.10750465107773	0.914388635682084	NA	heavy.28_vs_light.28	NA	0.068	0.043	0.017	0	0	0
hsa-miR-6835-5p	5.64400896498873	0.17093408676716	0.255510692071653	0.668989956472055	0.503501884762998	0.843252795415587	heavy.28_vs_light.28	FALSE	4.28	5.461	6.785	2.383	3.123	3.716
hsa-miR-6836-3p	1.81620464447049	0.378894832945983	0.405959231640426	0.933332225048611	0.350648461752178	NA	heavy.28_vs_light.28	NA	2.183	1.516	2.68	0.173	0.354	0.658
hsa-miR-6836-5p	8.48726825428161	-0.230305394011513	0.364038309386752	-0.632640543791885	0.526968404519797	0.845281689330888	heavy.28_vs_light.28	FALSE	7.954	8.84	7.513	2.46	3.487	2.579
hsa-miR-6837-3p	1.31930503872705	-0.00163367564248226	0.346510509622414	-0.00471464961989881	0.996238267794607	NA	heavy.28_vs_light.28	NA	1.994	1.236	1.335	0.999	0.627	0
hsa-miR-6837-5p	0.457991520352945	-0.222291423151468	0.480617753166855	-0.462511885353297	0.643714281106648	NA	heavy.28_vs_light.28	NA	0.495	0.413	0.595	0	0	0
hsa-miR-6838-3p	1.22195564588441	-0.289769124465842	0.482961285828719	-0.599984166367754	0.548516787861906	NA	heavy.28_vs_light.28	NA	0.574	1.387	0.92	0	0	0
hsa-miR-6838-5p	22.6321575156614	0.199863893990371	0.144776346438129	1.38050102041899	0.167432435683082	0.66498000381669	heavy.28_vs_light.28	FALSE	21.925	23.367	20.447	18.192	20.502	16.846
hsa-miR-6839-3p	0.885126595070637	-0.730757392668421	0.459585184639188	-1.59003687910899	0.111826492421225	NA	heavy.28_vs_light.28	NA	4.034	0.609	0.589	0.684	0	0
hsa-miR-6839-5p	2.68394212846074	0.103799888657264	0.348185272195405	0.298116827293632	0.76561399885757	NA	heavy.28_vs_light.28	NA	5.428	2.366	2.684	1.998	1.006	1.126
hsa-miR-6840-3p	0.971861622905248	0.302055738276968	0.366864565989353	0.823343997429651	0.410312400270878	NA	heavy.28_vs_light.28	NA	0.6	0.949	1.194	0	0.36	0
hsa-miR-6840-5p	1.56242379440148	-0.376781313092663	0.448302843843575	-0.840461572499264	0.400649638707452	NA	heavy.28_vs_light.28	NA	2.516	1.552	1.229	0.663	0.182	0.173
hsa-miR-6841-3p	0.0697762154968761	-0.108372792889221	1.81743670833559	-0.0596294728681191	0.952450744173756	NA	heavy.28_vs_light.28	NA	0.031	0.077	0.061	0	0	0
hsa-miR-6841-5p	0.597089925512551	-0.163198817286085	0.579086664417033	-0.281821059461587	0.778080722062523	NA	heavy.28_vs_light.28	NA	1.312	0.553	0.468	0	0	0
hsa-miR-6842-3p	0.463134834335051	0.604340824076392	0.706686760368325	0.855174962895031	0.392454294661487	NA	heavy.28_vs_light.28	NA	0.281	0.339	0.949	0	0	0
hsa-miR-6842-5p	1.88587411053884	-0.570617733250177	0.448007259685682	-1.27367965789331	0.202776968548803	NA	heavy.28_vs_light.28	NA	7.478	1.519	0.946	0.82	0.405	0
hsa-miR-6843-3p	0.571728967976313	-0.205221168026028	0.505726349032453	-0.405794889703994	0.684893313831773	NA	heavy.28_vs_light.28	NA	1.361	0.528	0.413	0	0	0
hsa-miR-6843-5p:Novel	4.99206776405765	0.70077534307889	0.242602460025474	2.88857476138249	0.00386992022682719	0.152668746233307	heavy.28_vs_light.28	FALSE	7.229	4.27	6.542	5.228	2.867	3.341
hsa-miR-6844	2.03890520955182	-0.19605235882408	0.550573436685181	-0.356087572993797	0.721774983413673	NA	heavy.28_vs_light.28	NA	0.539	2.339	1.615	0	0	0
hsa-miR-6844-5p:Novel	1.01181285519684	-0.562855422036737	0.531085978402629	-1.05981977481247	0.289226598673982	NA	heavy.28_vs_light.28	NA	0.649	1.185	0.572	0	0	0
hsa-miR-6845-3p	1.24300585303049	-0.955248512055579	0.511840047079634	-1.86630279812193	0.0619990135463155	NA	heavy.28_vs_light.28	NA	1.598	1.338	0.787	0.791	0	0
hsa-miR-6845-5p	1.00113897372853	0.161464228740234	0.34652262406747	0.465955806420293	0.641247134173673	NA	heavy.28_vs_light.28	NA	0.872	1.011	1.017	0	0.311	0
hsa-miR-6846-3p	9.89977337512557	-0.844741780262855	0.363426601720131	-2.32438070373664	0.0201050988373283	0.315425673483515	heavy.28_vs_light.28	FALSE	4.34	12.077	4.769	2.559	4.604	1.249
hsa-miR-6846-5p	28.2036537066571	0.193981785055644	0.385847900604322	0.502741584836476	0.615145968452886	0.889850597284149	heavy.28_vs_light.28	FALSE	34.411	27.67	27.583	7.778	4.63	3.754
hsa-miR-6847-3p	1.54527345634355	-0.612156579852387	0.429870864872059	-1.42404761493799	0.154432689105981	NA	heavy.28_vs_light.28	NA	3.19	1.515	1.01	0	0	0
hsa-miR-6847-5p	8.5359453638333	0.162743804871348	0.252010294056318	0.64578236964788	0.51842030734327	0.843252795415587	heavy.28_vs_light.28	FALSE	8.584	8.302	9.301	5.228	5.366	3.438
hsa-miR-6848-3p	0.868852217625493	-0.754135704469805	0.613691295632035	-1.22885188341009	0.21912734465379	NA	heavy.28_vs_light.28	NA	2.908	0.809	0.277	0	0	0
hsa-miR-6848-5p	3.00203647731612	-0.234017713579817	0.274454646351365	-0.852664426311883	0.393845423681772	0.796982901639664	heavy.28_vs_light.28	FALSE	3.706	2.772	3.497	2.246	1.713	1.993
hsa-miR-6849-3p	2.67114008460758	-0.721157176208817	0.420579587788311	-1.71467469451179	0.086404885617474	NA	heavy.28_vs_light.28	NA	1.764	3.12	1.52	1.174	0.841	0.693
hsa-miR-6849-5p	73.1463761970662	0.0580313001726376	0.200018334941399	0.290129903289313	0.771716859672539	0.938574559061196	heavy.28_vs_light.28	FALSE	88.405	72.026	70.981	55.016	45.911	50.117
hsa-miR-6850-3p	1.9612728648264	-0.379589742149165	0.345250781793004	-1.09946091990821	0.271567071078722	NA	heavy.28_vs_light.28	NA	2.61	2.07	1.346	1.729	1.012	0.545
hsa-miR-6850-5p	4.18914753642091	0.259967235387619	0.283631504549507	0.916566852474749	0.359369660797823	0.787748230951608	heavy.28_vs_light.28	FALSE	4.525	3.954	4.846	3.164	2.328	3.093
hsa-miR-6851-3p	0.117583805774316	-0.663138910545228	1.28015034658969	-0.518016428548276	0.604446807035602	NA	heavy.28_vs_light.28	NA	0.053	0.158	0.007	0	0	0
hsa-miR-6851-5p	0.833831346584928	-0.237198175454355	0.378748279901569	-0.626268653988339	0.531138742896181	NA	heavy.28_vs_light.28	NA	1.054	0.804	0.849	0.666	0	0
hsa-miR-6852-3p	0.749601329956457	-0.199430115622429	0.581133287176342	-0.343174483415735	0.731467199652806	NA	heavy.28_vs_light.28	NA	1.181	0.697	0.76	0	0	0
hsa-miR-6852-5p	1.60659279740812	0.150034904752733	0.422436368577112	0.355165691008315	0.722465465951046	NA	heavy.28_vs_light.28	NA	5.291	1.178	1.612	0.228	0.247	0.28
hsa-miR-6853-3p	0.401264120150787	-0.555637439400291	0.528158241396209	-1.05202834273955	0.29278654620753	NA	heavy.28_vs_light.28	NA	0.313	0.474	0.194	0	0	0
hsa-miR-6853-5p	1.64450601508271	0.682569112280534	0.31033690586598	2.19944550383351	0.0278462600821301	NA	heavy.28_vs_light.28	NA	2.28	1.384	2.27	1.327	0.779	0.578
hsa-miR-6854-3p	0.477571239626239	0.249132991463656	0.614082126725445	0.405699792619176	0.684963194672055	NA	heavy.28_vs_light.28	NA	0.486	0.435	0.618	0	0	0
hsa-miR-6854-5p	1.278540994497	0.173840170900864	0.441375441324053	0.393860089676426	0.693684337427412	NA	heavy.28_vs_light.28	NA	1.408	1.201	1.487	0	0	0.232
hsa-miR-6855-3p	3.6393069660582	-0.231662165112499	0.317465254707675	-0.729724471189188	0.465558619851969	0.834889418743603	heavy.28_vs_light.28	FALSE	8.687	3.191	3.181	3.955	1.664	0.886
hsa-miR-6855-5p	12.8297828411131	-0.326136063073571	0.352794132457639	-0.924437322133556	0.35525867051307	0.784490300270904	heavy.28_vs_light.28	FALSE	5.778	15.623	6.217	3.279	2.156	2.054
