ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageabstemious.28	Averageheavy.28	Averagelight.28	Medianabstemious.28	Medianheavy.28	Medianlight.28
has-miR-548o	0.547419712096707	1.57442321275676	1.70794610785171	0.921822536155485	0.356621150313969	0.959843665350836	heavy.28_vs_abstemious.28	FALSE	1.20037687898266	1.00603146702156	0.432439343024656	0	0	0
has-miR-548x	1.42652213207004	-2.31197427123102	1.33146833525342	-1.73640950371604	0.0824914530319268	0.698662943889243	heavy.28_vs_abstemious.28	FALSE	2.10335383147435	1.06764918180203	1.89439100171914	0	0	0.275884077884955
hsa-let-7a-2-3p	0.482209274524469	-0.794805401107437	1.67880940464442	-0.473433969876874	0.635903599157733	1	heavy.28_vs_abstemious.28	FALSE	0.329590982228212	0.827017069823982	0.454188760132127	0	0	0
hsa-let-7a-3p	317.00347251487	-1.42896439556014	0.854365754415178	-1.6725440927092	0.0944170807743104	0.730380589602154	heavy.28_vs_abstemious.28	FALSE	4236.50970629053	473.683705288238	407.263995638117	44.4134993683841	26.8798647909832	15.0692681448269
hsa-let-7a-5p	17.6439699956773	1.23111585279722	0.845407953343623	1.4562387873548	0.145326620567626	0.79915694760745	heavy.28_vs_abstemious.28	FALSE	10.5852654502723	14.7586345731894	19.2489322524887	6.48239738112973	9.9608763058352	7.10878568106792
hsa-let-7b-3p	0.505538675299228	1.73940073918177	2.42750518399932	0.716538424159451	0.473658950431078	1	heavy.28_vs_abstemious.28	FALSE	0.786546107368133	0.291752009251418	0.625859613364663	0	0	0
hsa-let-7b-5p	199.399532649692	-0.24543784310906	0.920115594762728	-0.266746748458656	0.789664157505642	1	heavy.28_vs_abstemious.28	FALSE	2275.20531437432	463.082378410132	257.990899565523	25.3362465757159	21.816799737025	11.168634958163
hsa-let-7c-3p	4.7249905275718	0.266004667554922	1.08773914829205	0.244548215417821	0.806806264722018	1	heavy.28_vs_abstemious.28	FALSE	9.0545127133878	4.54112465540405	4.9334620262783	0.523971304420287	1.2164687935485	0.248455420635024
hsa-let-7c-5p	15.8108760380756	-0.75775089953661	0.889185609518192	-0.852185293402577	0.394111257828365	0.985912690269529	heavy.28_vs_abstemious.28	FALSE	184.437246534493	22.5638790001594	17.9364767080508	4.54735461940635	2.57462036830016	2.63671075002485
hsa-let-7d-3p	2.77430868041043	-0.479387462849281	1.03982539933637	-0.461026883124062	0.644779317921367	1	heavy.28_vs_abstemious.28	FALSE	21.4922571936763	6.53161457467542	3.43008051417033	0.905011703545244	0.659962922623427	1.46572583662453
hsa-let-7d-5p	34.7725808042191	-1.17357123577136	0.892023455446614	-1.31562822547505	0.188298855194853	0.842427489737992	heavy.28_vs_abstemious.28	FALSE	486.285041117862	88.3409943658386	43.3178055132291	6.87225697252386	4.98451499160114	2.95860642633121
hsa-let-7e-3p	0.08332330472642	0.302789401930692	5.23683690637719	0.0578191391757815	0.95389269282367	1	heavy.28_vs_abstemious.28	FALSE	0.183579681984403	0.12070608432656	0.0696824836500316	0	0	0
hsa-let-7e-5p	4.22887809481502	1.81177755931605	0.862156408139172	2.10144881162165	0.0356015869639873	0.56254684234707	heavy.28_vs_abstemious.28	FALSE	37.4975883288681	10.4473180830531	4.50911253775282	2.69461330129862	3.38868798515582	1.98624274090477
hsa-let-7f-1-3p	0.0789497411829645	0	7.51501552944468	0	1	1	heavy.28_vs_abstemious.28	FALSE	0.0585607308657198	0.469104297208808	0.105729311248658	0	0	0
hsa-let-7f-2-3p	0.480033123319133	-1.58916566913606	1.2671149360674	-1.25416063207981	0.20978362583668	0.874210646777499	heavy.28_vs_abstemious.28	FALSE	1.68751202012165	0.492508338972893	0.397946685248466	0	0	0
hsa-let-7f-5p	2.19057776032185	-0.607305460001777	1.04690292849376	-0.580097202398259	0.561849070246581	1	heavy.28_vs_abstemious.28	FALSE	2.09324876967146	4.17115391246701	1.80957096190833	0.913118762673353	1.2164687935485	0.908920273117935
hsa-let-7g-3p	2.95924040264874	-0.0587547092859583	0.992419208089671	-0.0592035188426638	0.952790006929828	1	heavy.28_vs_abstemious.28	FALSE	2.28848716169938	2.19373525029642	3.03423201476401	0.503193646613315	0.80265337684798	0.277161881536096
hsa-let-7g-5p	210.641036207227	-0.980191950587202	1.03612195675601	-0.946019862040255	0.344138455717376	0.959843665350836	heavy.28_vs_abstemious.28	FALSE	2652.9203016924	527.250204680182	278.938344758551	17.0798176670212	10.3337610677453	7.4650758813973
hsa-let-7i-3p	0.321038812264859	0.502434262490627	2.07867873310002	0.241708473026674	0.809006063685703	1	heavy.28_vs_abstemious.28	FALSE	0.397009647753652	0.0844374237869891	0.327881287431334	0	0	0
hsa-let-7i-5p	252.294507858521	-0.566155720024403	0.946841043681966	-0.59794167542928	0.549878850718449	1	heavy.28_vs_abstemious.28	FALSE	2828.31622373117	550.487136340941	332.229315507269	16.6954155302456	10.1986131159616	6.87140853820144
hsa-miR-1-2-5p:Novel	9.77731447266721	1.54038661413135	0.931318758217703	1.65398431046234	0.0981307005910183	0.735449750597624	heavy.28_vs_abstemious.28	FALSE	8.96628420673815	10.2293197986755	9.26933597063024	3.09357258478815	7.44435219091922	3.56177826019425
hsa-miR-1-3p	1.92911089471694	-0.687290495901723	0.822294024462542	-0.835820856598031	0.40325569134217	0.985912690269529	heavy.28_vs_abstemious.28	FALSE	1.80996465024061	1.89633762042175	1.89816310655635	1.3240022859899	0	1.13183131793363
