ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Average_modAct	Average_inactive	Average_modInact	Median_modAct	Median_inactive	Median_modInact
hsa-miR-7156-5p	1.42863351849424	0.628746476696129	0.524197463385051	1.19944585888673	0.230354624956646	NA	modInact_vs_inactive	NA	1.68600693949658	0.969280957329473	1.38146215273367	0.753849089395505	0.519590789882306	0.355536828048452
hsa-miR-7157-3p	0.940604062520825	0.186374122426157	0.624361175231628	0.298503702375497	0.765318750766477	NA	modInact_vs_inactive	NA	0.660777701283505	1.24775067599461	0.938074626631315	0	0	0
hsa-miR-7157-5p	0.405433827553248	0.474144289185487	0.702482359105186	0.674955439150737	0.499704076408394	NA	modInact_vs_inactive	NA	0.400583250075379	0.305294334229265	0.408852927565191	0	0	0
hsa-miR-7158-3p	46.2880105070224	0.335299785166427	0.899797617526729	0.372639111990611	0.709417058957628	0.811354803571778	modInact_vs_inactive	FALSE	52.4034263657927	53.6712363931072	30.1296696320856	0.399945686947047	0.469271116712615	0.954697470243504
hsa-miR-7158-5p	0.321465877849138	0.976708408375386	0.862359202270213	1.13260043587886	0.257382085525183	NA	modInact_vs_inactive	NA	0.295006045907441	0.181211586832702	0.449602479185344	0	0	0
hsa-miR-7159-3p	0.102087157313129	0.569077454793432	2.64833950040944	0.214880854477098	0.82986021214368	NA	modInact_vs_inactive	NA	0.0948962942667043	0.0649580929928011	0.121917124811805	0	0	0
hsa-miR-7159-5p	8.11609915336413	1.35478450718013	0.448141082641595	3.02312052979895	0.00250182576847083	0.0386661486009872	modInact_vs_inactive	TRUE	4.64968859024765	2.83708902537919	13.9999710124965	1.72364950378224	1.72658109465862	2.81853084029698
hsa-miR-7160-3p	0.500089913965709	-0.0295792750625162	0.711178229913179	-0.0415919298684484	0.966824006708553	NA	modInact_vs_inactive	NA	0.692316924097441	0.377430877993737	0.320177291222138	0	0	0
hsa-miR-7160-5p	1.74762972955818	0.69581234369156	0.452268711459046	1.53849321445834	0.123928066370578	0.277412870349367	modInact_vs_inactive	FALSE	1.78582566011566	0.77590387950528	2.42853889917934	1.08164576950767	0.652078478446511	0.573977079140948
hsa-miR-7161-3p	38.9423957150525	0.130641447469787	0.264298413007711	0.494295239926299	0.621097686364949	0.742975018026021	modInact_vs_inactive	FALSE	31.6572673949496	40.2132144513959	42.1207257273644	24.5149942195047	24.41634414878	29.4133423865359
hsa-miR-7161-5p	1.38244970273629	0.00809155889124114	0.549248784853283	0.0147320469601086	0.988245952352822	NA	modInact_vs_inactive	NA	0.933038475160505	1.87572604629361	1.29752758433742	0	0.746862769783436	0.420055102172453
hsa-miR-7162-3p	3.16927118504169	0.549657260971943	0.41109369232857	1.3370607995917	0.181202791548858	0.347369936579119	modInact_vs_inactive	FALSE	2.1978320882359	2.70533555464854	3.90357346889666	1.61525518150212	1.66642735617922	2.04005321891032
