ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	abstemious.28.x	light.28.x	heavy.28.x	abstemious.28.y	light.28.y	heavy.28.y
has-miR-548o	0.472531355668545	-0.0686038416560331	0.831328128971729	-0.082523180998205	0.934230685429399	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.1	0.369	0.574	0	0	0
has-miR-548x	1.67875585033516	0.472810105572267	0.774807169683586	0.610229388772114	0.541709864340493	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.628	1.894	0.979	0	0	0
hsa-let-7a-2-3p	0.569890448135439	0.436625842369563	0.673003191925598	0.648772320262388	0.516485551149177	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.274	0.583	0.641	0	0	0
hsa-let-7a-3p	534.428735832435	-0.111074291721628	0.513523732437425	-0.216298263751935	0.828755262359821	0.999665900789424	light.28_vs_abstemious.28	FALSE	3128.443	340.014	179.281	33.166	14.81	21.761
hsa-let-7a-5p	14.2545033059458	1.05935866844387	0.421297376978985	2.51451522447222	0.0119196156053526	0.701504647903891	light.28_vs_abstemious.28	FALSE	9.829	14.862	13.938	7.32	5.938	5.362
hsa-let-7b-3p	0.470368105074011	0.387408061266138	1.06092402596528	0.36516098399568	0.714991240534729	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.595	0.537	0.199	0	0	0
hsa-let-7b-5p	319.033725136674	0.0131490080927898	0.541611689597785	0.0242775559415171	0.98063121561828	0.999665900789424	light.28_vs_abstemious.28	FALSE	1680.057	205.592	170.971	17.351	10.131	13.365
hsa-let-7c-3p	4.06344818730709	-0.0808542675244444	0.544659785671617	-0.148449123014917	0.881988334932165	0.999665900789424	light.28_vs_abstemious.28	FALSE	9.531	3.774	2.913	0.82	0.223	0.826
hsa-let-7c-5p	23.6780984884947	-0.00777024256318857	0.525180092014443	-0.0147953867279777	0.98819542003746	0.999665900789424	light.28_vs_abstemious.28	FALSE	137.064	14.407	10.741	4.183	2.576	3.061
hsa-let-7d-3p	4.91113572196864	0.771987144633005	0.600743413458061	1.28505303152508	0.198773752963157	0.999665900789424	light.28_vs_abstemious.28	FALSE	16.496	4.03	3.368	1.582	1.422	0
hsa-let-7d-5p	61.4386930829004	-0.00996482727959599	0.540112905493539	-0.0184495263457748	0.985280242843462	0.999665900789424	light.28_vs_abstemious.28	FALSE	359.981	35.104	33.819	6.038	2.946	4.716
hsa-let-7e-3p	0.077571363360395	-0.554175751297391	2.20610724117642	-0.251200730841115	0.801658919547173	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.272	0.064	0.048	0	0	0
hsa-let-7e-5p	6.95094202924967	-0.417401847396976	0.500176561249824	-0.834509010886049	0.403994211765988	0.999665900789424	light.28_vs_abstemious.28	FALSE	32.399	4.373	5.712	2.652	2.035	3.081
hsa-let-7f-1-3p	0.123785377612623	0.466638094922599	2.10632619201424	0.221541229792315	0.824671037303761	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.051	0.086	0.278	0	0	0
hsa-let-7f-2-3p	0.533337450852841	-0.769076190166048	0.608632272846893	-1.26361388391167	0.206368647832153	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.469	0.46	0.414	0.333	0	0
hsa-let-7f-5p	1.94152510180154	0.031760523283708	0.519470202902601	0.0611402215300172	0.951247536901541	0.999665900789424	light.28_vs_abstemious.28	FALSE	2.096	1.859	2.159	1.006	0.696	0.658
hsa-let-7g-3p	3.10102160605074	-0.205033938795773	0.508979934245429	-0.402833049007598	0.687071046729784	0.999665900789424	light.28_vs_abstemious.28	FALSE	3.646	3.077	2.969	0.666	0.049	0
hsa-let-7g-5p	355.953910745183	0.0767407810819256	0.598011613970278	0.128326573078461	0.897890536680773	0.999665900789424	light.28_vs_abstemious.28	FALSE	1957.155	221.156	186.24	11.731	6.691	5.362
hsa-let-7i-3p	0.310021668201733	0.502416129378661	0.832842557326185	0.60325463073315	0.546339309711941	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.293	0.344	0.204	0	0	0
hsa-let-7i-5p	388.102227217454	0.476393401643743	0.574828092126693	0.828758037696504	NA	NA	light.28_vs_abstemious.28	NA	2085.458	247.674	205.667	9.961	7.018	9.869
hsa-miR-1-2-5p:Novel	8.51897987372947	0.356824393549409	0.455051936282874	0.784139930189411	0.432958007726713	0.999665900789424	light.28_vs_abstemious.28	FALSE	7.985	8.002	10.457	3.804	3.599	4.783
hsa-miR-1-3p	1.77994078240622	0.144642019354375	0.429294581752825	0.336929524625715	0.736170027851964	0.999665900789424	light.28_vs_abstemious.28	FALSE	2.008	1.804	1.611	1.369	1.085	0.832
hsa-miR-1-5p	11.8979326528047	0.185557369855387	0.414893373480277	0.447241102693119	0.654700987162921	0.999665900789424	light.28_vs_abstemious.28	FALSE	8.028	11.622	14.323	5.739	6.245	7.521
hsa-miR-100-3p	0.232401788571646	-0.230115604811762	0.981845592644448	-0.234370461644566	0.814697388277218	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.29	0.237	0.196	0	0	0
hsa-miR-100-5p	7.91713435628907	-1.35813889315694	0.840251246057898	-1.61634856184832	0.106018972932979	0.999665900789424	light.28_vs_abstemious.28	FALSE	38.77	5.171	5.143	1.582	0.408	0.463
hsa-miR-101-2-5p	1.15334966874104	1.46010674650343	0.565038575324689	2.58408330026743	0.00976382093762147	0.701504647903891	light.28_vs_abstemious.28	FALSE	0.851	1.138	1.32	0	0.492	0
hsa-miR-101-3p	2.95533316450904	1.03671331027079	0.378385166116695	2.73983602716355	0.00614698431557188	0.65344305997049	light.28_vs_abstemious.28	FALSE	2.464	2.856	3.479	2.383	1.938	1.877
hsa-miR-101-5p	15.5263877770501	-0.116995188823706	0.577027021476977	-0.202755130122401	0.839326430387866	0.999665900789424	light.28_vs_abstemious.28	FALSE	30.62	12.422	20.064	2.075	1.209	1.459
hsa-miR-10226	2.54379708201568	0.769026488599354	0.478590622740322	1.60685657440601	0.108085834365237	0.999665900789424	light.28_vs_abstemious.28	FALSE	2.493	2.753	1.862	1.64	1.455	0.645
hsa-miR-10226-3p:Novel	10.3985557476518	-0.0862528798135554	0.421957771160643	-0.204411165544616	0.838032205550505	0.999665900789424	light.28_vs_abstemious.28	FALSE	11.506	9.896	11.65	9.961	5.08	7.03
hsa-miR-10392-3p	1.26715670124506	-0.0291103315103435	0.604314789679232	-0.0481708076775602	0.961580115268089	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.018	1.483	0.641	0	0.467	0
hsa-miR-10392-5p	131.460449085105	-0.166821254395049	0.305425671334601	-0.546192642111907	0.584933523368178	0.999665900789424	light.28_vs_abstemious.28	FALSE	274.311	120.46	112.886	93.869	75.631	82.311
hsa-miR-10393-3p	0.285659248288026	-0.133818096429172	1.21670970343153	-0.109983586102553	0.912422392328479	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.126	0.347	0.142	0	0	0
hsa-miR-10393-5p	0.124257840991661	-0.130889342972092	2.9419974408662	-0.0444899581331908	0.964513856301544	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.026	0.171	0.004	0	0	0
hsa-miR-10394-3p	2.35991817264254	0.522995586343376	0.582092684145814	0.898474762847845	0.368932493957348	0.999665900789424	light.28_vs_abstemious.28	FALSE	2.242	2.57	1.702	0.587	0.837	0.232
hsa-miR-10394-5p	0.730480195741912	0.0132164413471408	0.837420767741538	0.0157823185861327	0.987408054405573	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.524	0.862	0.371	0	0	0
hsa-miR-10395-3p	1.18573342961718	-0.352982687806084	0.737668908528416	-0.478511000972311	0.63228654627332	0.999665900789424	light.28_vs_abstemious.28	FALSE	5.121	0.865	0.733	0	0	0
hsa-miR-10395-5p	2.55746776102148	-0.213877212999603	0.408842711541915	-0.523128349758233	0.600884938233218	0.999665900789424	light.28_vs_abstemious.28	FALSE	2.682	2.891	1.394	2.091	1.601	0.578
hsa-miR-10396a-3p	1.12711301477704	0.247446006267898	0.48467811177935	0.510536787723865	0.609675448524076	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.035	1.032	1.482	0.734	0.374	1.237
hsa-miR-10396a-5p	4.54839912989567	0.344426412132869	0.455216844397827	0.756620534524565	0.449277235350927	0.999665900789424	light.28_vs_abstemious.28	FALSE	5.386	4.48	4.453	3.164	2.126	2.657
hsa-miR-10396b-3p	1.2260421629967	-0.331097135124824	0.472140163784784	-0.701268734417071	0.483135321771953	0.999665900789424	light.28_vs_abstemious.28	FALSE	2.218	1.116	1.21	0.684	0.618	0.751
hsa-miR-10396b-5p	3.51602034781647	0.445168613812283	0.541603629203012	0.821945403998425	0.411107970230229	0.999665900789424	light.28_vs_abstemious.28	FALSE	4.145	3.521	3.254	1.582	1.26	1.572
hsa-miR-10397-3p	21.4637336847952	-0.512179664988218	0.347239899843868	-1.47500234051016	0.140211914178746	0.999665900789424	light.28_vs_abstemious.28	FALSE	65.507	17.855	16.463	12.637	12.485	13.291
hsa-miR-10397-5p	2.68692405088012	-0.0341410251302796	0.593717247568691	-0.0575038459301783	0.954143842570854	0.999665900789424	light.28_vs_abstemious.28	FALSE	3.426	2.907	1.664	1.64	0.903	0.826
hsa-miR-10398-3p	1.44255174109911	0.511942183949011	0.450366510075742	1.13672347409427	0.255653902991993	0.999665900789424	light.28_vs_abstemious.28	FALSE	2.145	1.318	1.587	1.046	0.708	0.545
hsa-miR-10398-5p	0.561827118164866	0.362300250373419	0.645200128404825	0.561531584423519	0.574435205147748	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.462	0.538	0.681	0	0	0
hsa-miR-10399-3p	0.345014597285822	0.673224437871912	0.914543697532431	0.736131515299232	0.461650665078139	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.927	0.279	0.342	0	0	0
hsa-miR-10399-5p	0.74492370491513	-0.933517008982599	0.854953164096667	-1.09189257164624	0.274880323159079	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.328	0.639	0.872	0	0	0
hsa-miR-103a-1-5p	0.672035654284056	0.55772082785913	0.927312469257617	0.601437860860027	0.547548387836984	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.264	0.757	0.547	0	0	0
hsa-miR-103a-2-5p	0.285578134900343	0.689303427749308	0.919275868562477	0.749833049383979	0.453355261208234	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.097	0.323	0.232	0	0	0
hsa-miR-103a-3p	1.77156210200267	0.0481772581098354	0.45758852690309	0.105285109388327	0.916149578288482	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.409	1.839	1.685	1.046	1.019	1.02
hsa-miR-103b-3p:Novel	16.6922104925114	-0.368823058312357	0.6473933781423	-0.569704712412563	0.568877993346079	0.999665900789424	light.28_vs_abstemious.28	FALSE	82.186	9.777	14.44	1.321	0.687	0.729
hsa-miR-103b-5p	0.229978974898247	0.536014111679086	1.3078260962791	0.409851212790525	0.681915095713459	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.097	0.262	0.175	0	0	0
hsa-miR-10400-3p	3.95250326976431	0.00529395657664553	0.536403815365199	0.00986934921975016	0.992125526466871	0.999665900789424	light.28_vs_abstemious.28	FALSE	5.578	4.308	2.133	2.383	1.031	1.11
hsa-miR-10400-5p	88.8109128936293	-0.109549473360469	0.437490506347943	-0.250404229968233	0.802274758756563	0.999665900789424	light.28_vs_abstemious.28	FALSE	130.235	61.283	164.884	61.694	28.578	52.875
hsa-miR-10401-3p	0.995231420505847	-0.0875205365710993	0.620959488908129	-0.140944036019148	0.887914153641281	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.843	0.944	0.837	0.663	0	0
hsa-miR-10401-5p	78.9371959297641	-0.229425088723783	0.425409800109053	-0.539303722351882	0.589677300809115	0.999665900789424	light.28_vs_abstemious.28	FALSE	77.86	78.755	79.966	47.159	34.672	36.356
hsa-miR-105-3p	7.82155258666681	-0.217852763683433	0.513034517450772	-0.424635684877357	0.671102275096312	0.999665900789424	light.28_vs_abstemious.28	FALSE	5.956	9.191	3.96	3.317	2.901	2.102
hsa-miR-105-5p	3.5385137060362	-1.17557969072734	0.484549708502514	-2.42612815589226	0.0152608801863706	0.799032353638628	light.28_vs_abstemious.28	FALSE	9.35	3.063	2.877	2.091	1.734	1.237
hsa-miR-10522-3p:Novel	8.06674670089813	-0.380768040820726	0.437724707819065	-0.869880164448285	0.384365896415438	0.999665900789424	light.28_vs_abstemious.28	FALSE	9.649	8.768	5.108	6.633	4.206	2.455
hsa-miR-10522-5p	0.753140802024676	-0.855072975093669	0.594504617078425	-1.43829492745701	0.150350390542959	0.999665900789424	light.28_vs_abstemious.28	FALSE	3.73	0.509	0.416	0.147	0	0
hsa-miR-10523-3p:Novel	14.1122304382791	-0.226871669948655	0.389262967769722	-0.582823666090084	0.560012011578592	0.999665900789424	light.28_vs_abstemious.28	FALSE	14.663	14.084	13.993	8.084	8.902	9.433
hsa-miR-10523-5p	2.03916687663587	0.295979794655096	0.607146224716051	0.487493428446367	0.625908698722599	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.745	2.193	1.637	0.663	0.653	0.692
hsa-miR-10524-3p:Novel	3.81522255274007	-0.530018083042223	0.766350308870823	-0.691613322141381	0.489180193170102	0.999665900789424	light.28_vs_abstemious.28	FALSE	3.084	4.325	2.392	1.006	0.593	0
hsa-miR-10524-5p	2.83975528491753	0.101201313171348	1.02012516529856	0.0992048001695262	0.920975663677996	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.932	3.203	1.974	0	0	0
hsa-miR-10525-3p	0.532408041522085	0.0754002211213742	0.623806830344718	0.120871105370404	0.903793128912279	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.407	0.524	0.608	0	0	0
hsa-miR-10525-5p:Novel	0.398272886174709	-0.214106155027011	0.681276591116096	-0.314271997334083	0.753314464456482	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.428	0.358	0.523	0	0	0
hsa-miR-10526-3p	3.8990154843537	-0.592235639050256	0.384489430807676	-1.5403170844155	0.12348308135763	0.999665900789424	light.28_vs_abstemious.28	FALSE	7.162	3.463	4.094	4.996	2.17	2.59
hsa-miR-10526-5p:Novel	3.64297735188274	-0.60956469598256	0.395061411807297	-1.54296187317807	0.12284002691815	0.999665900789424	light.28_vs_abstemious.28	FALSE	6.679	3.243	3.804	4.496	1.991	2.59
hsa-miR-10527-3p:Novel	9.79156092352648	0.750843912457736	0.41725011824934	1.79950557140177	0.0719387434054026	0.989710984432004	light.28_vs_abstemious.28	FALSE	8.828	10.631	7.356	6.319	5.203	3.542
hsa-miR-10527-5p	8.9980255524534	0.727840465221872	0.455145798823162	1.59913695150828	0.109790175745825	0.999665900789424	light.28_vs_abstemious.28	FALSE	8.305	9.706	6.897	6.052	4.13	2.853
hsa-miR-106a-3p	0.38482244901528	0.527699129080569	1.23342604967239	0.427831996268223	0.668773440171672	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.254	0.382	0.446	0	0	0
hsa-miR-106a-5p	1.24906759377453	-0.430191021264326	0.750901517029507	-0.572899390277063	0.566712817453521	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.24	1.218	1.357	0	0	0
hsa-miR-106b-3p	6.19226476606291	-0.673968508996861	0.745730986282875	-0.903768948044231	0.366117930382057	0.999665900789424	light.28_vs_abstemious.28	FALSE	25.088	3.283	8.601	0.912	0	0
hsa-miR-106b-5p	25.3761407761108	-0.285954510592795	0.523555777914403	-0.546177738180833	0.584943767187441	0.999665900789424	light.28_vs_abstemious.28	FALSE	62.354	23.609	16.952	15.92	3.321	3.782
hsa-miR-107	14.1683702779344	0.526427759861507	0.505815737719311	1.04075006095131	0.29799156275039	0.999665900789424	light.28_vs_abstemious.28	FALSE	83.094	7.947	8.265	2.281	3.134	5.043
hsa-miR-107-5p:Novel	1.99195984017287	-1.76822788239243	0.693502538872312	-2.54970642972368	0.010781366242336	0.701504647903891	light.28_vs_abstemious.28	FALSE	8.08	1.413	1.568	0.587	0	0.215
hsa-miR-10a-3p	1.96936399206465	-0.776502907685084	0.551504705555321	-1.40797150026709	0.159139509225926	0.999665900789424	light.28_vs_abstemious.28	FALSE	7.801	1.34	1.813	1.327	0.418	0.74
hsa-miR-10a-5p	60.1605306976451	0.474150202095769	0.548618642053054	0.864261922127533	0.38744402276729	0.999665900789424	light.28_vs_abstemious.28	FALSE	379.03	33.246	26.599	6.226	4.706	4.204
hsa-miR-10b-3p	2.36789532640756	0.139000586591731	0.485699949153896	0.286186125474945	0.774735569807546	0.999665900789424	light.28_vs_abstemious.28	FALSE	2.424	2.474	1.99	1.14	0.731	0.926
hsa-miR-10b-5p	38.0531064740927	0.423867022292634	0.589603351941188	0.718901988764328	0.472201311009937	0.999665900789424	light.28_vs_abstemious.28	FALSE	119.353	32.401	25.445	3.522	3.915	3.29
hsa-miR-11181-3p	1.38084224022243	0.00764368778534254	0.497329831827747	0.0153694536224603	0.987737433026039	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.425	1.291	1.664	1.332	0.615	0.561
hsa-miR-11181-5p	0.165885103933782	0.827145421801933	1.59050630429895	0.520051646174717	0.603027578966904	0.999665900789424	light.28_vs_abstemious.28	FALSE	0	0.143	0.306	0	0	0
hsa-miR-11399	4.39198858983724	0.338538108565603	0.457303618384874	0.740291777618703	0.459122969038519	0.999665900789424	light.28_vs_abstemious.28	FALSE	4.728	4.51	3.866	2.49	2.523	1.682
hsa-miR-11399-3p:Novel	183.372559290983	0.61932650079171	0.348322334361095	1.77802695864364	0.0753994273367561	0.989710984432004	light.28_vs_abstemious.28	FALSE	127.094	199.497	151.226	99.064	131.137	91.693
hsa-miR-11400	2.30335506155615	0.967990884351057	0.556545977651852	1.73928286829985	0.0819850192340096	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.47	2.766	1.079	0.456	0.882	0.463
hsa-miR-11400-3p:Novel	5.1560871071855	-0.675737886558025	0.476780759103244	-1.41729269408646	0.15639737030744	0.999665900789424	light.28_vs_abstemious.28	FALSE	9.547	5.022	3.902	7.3	2.331	1.652
hsa-miR-11401	1.59965130683883	-0.274949844014627	0.498648969119798	-0.551389576719594	0.581366644405434	0.999665900789424	light.28_vs_abstemious.28	FALSE	2.343	1.463	1.77	1.027	0.615	0.624
hsa-miR-11401-3p:Novel	4.37438042620721	-0.283874366675674	0.386306108410366	-0.734843070030152	0.462435073153715	0.999665900789424	light.28_vs_abstemious.28	FALSE	6.42	4.331	3.728	2.607	1.919	2.084
hsa-miR-1178-3p	0.224598243415569	0.197635853092438	0.944653835917655	0.20921510671732	0.834280319918031	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.247	0.247	0.14	0	0	0
hsa-miR-1178-5p	0.932515360686443	-0.286983238203257	0.684521313912821	-0.419246606892078	0.675035913489755	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.356	0.746	1.393	0	0	0
hsa-miR-1179	1.31292000185409	-0.222873729633763	0.56481674900103	-0.394594760208425	0.693141981141258	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.401	1.31	1.288	1.006	0.387	0.505
hsa-miR-1179-3p:Novel	5.88729608492182	0.152302168655975	0.342619660212677	0.444522560560112	0.656664821492618	0.999665900789424	light.28_vs_abstemious.28	FALSE	6.29	5.957	5.497	3.91	3.844	4.159
hsa-miR-1180-3p	3.79193359229487	-0.212734490044298	0.527571947038814	-0.403233134813832	0.686776726072251	0.999665900789424	light.28_vs_abstemious.28	FALSE	7.543	3.485	3.366	1.64	1.445	0.951
hsa-miR-1180-5p	1.18520219008392	0.991652726296446	0.719268786144488	1.37869562171886	0.167988619996995	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.442	1.305	1.073	0	0	0
hsa-miR-1181	8.10648819136617	-0.137033839614036	0.497036380742408	-0.275701829731966	0.782777090157866	0.999665900789424	light.28_vs_abstemious.28	FALSE	5.048	8.789	7.008	3.155	4.102	2.22
hsa-miR-1181-3p:Novel	102.524872326451	0.0126382403758504	0.358517813519704	0.0352513596236014	0.97187930859829	0.999665900789424	light.28_vs_abstemious.28	FALSE	113.988	97.354	115.388	63.187	62.773	53.322
hsa-miR-1182	7.30464948420494	0.0462766333159578	0.282099528410975	0.1640436394085	0.869696789837956	0.999665900789424	light.28_vs_abstemious.28	FALSE	10.761	6.52	8.592	7.297	4.805	5.794
hsa-miR-1182-5p:Novel	7.49690374748476	-0.0627973602118727	0.449537326973654	-0.139693316758884	0.888902307082939	0.999665900789424	light.28_vs_abstemious.28	FALSE	7.64	8.147	5.265	4.026	3.135	3.189
hsa-miR-1183	3.59307132714674	-0.339457392063691	0.422661946136873	-0.803141600909022	0.421892895074091	0.999665900789424	light.28_vs_abstemious.28	FALSE	3.419	3.883	2.691	1.797	2.244	1.685
hsa-miR-1183-5p:Novel	6.47592007316376	-0.0359235246986168	0.318686344845699	-0.112723765167944	0.910249559453651	0.999665900789424	light.28_vs_abstemious.28	FALSE	7.911	6.212	6.803	4.866	5.013	3.513
hsa-miR-1184	26.0329223750068	0.320842563916365	0.329372379379429	0.974102821010263	0.330005488982013	0.999665900789424	light.28_vs_abstemious.28	FALSE	30.901	27.086	20.62	12.795	13.309	11.447
hsa-miR-1184-5p:Novel	4.81303326781411	-0.540118833742966	0.433481072271581	-1.24600327048323	0.212763194505351	0.999665900789424	light.28_vs_abstemious.28	FALSE	8.148	4.912	3.189	3.955	1.902	2.478
hsa-miR-1185-3p	0.678933209111694	-0.0680686454727516	0.661071720014761	-0.102967111452342	0.91798907343477	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.507	0.625	0.927	0	0	0
hsa-miR-1185-5p	0.765595172627019	0.123257443347291	0.628411122794761	0.19614140946316	0.844499485630726	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.518	0.731	0.978	0	0	0
hsa-miR-1193	3.56653496161314	0.105620394259051	0.33615874667564	0.314197965406398	0.75337068787056	0.999665900789424	light.28_vs_abstemious.28	FALSE	4.982	3.718	2.511	2.013	2.244	1.261
hsa-miR-1193-3p:Novel	16.7696017756563	-0.3399497040921	0.472419005294673	-0.719593624054254	0.471775238853503	0.999665900789424	light.28_vs_abstemious.28	FALSE	29.706	16.857	11.46	7.631	8.281	5.169
hsa-miR-1197	3.40982145378022	-0.271278348108217	0.430405435187317	-0.630285600343671	0.528507742462129	0.999665900789424	light.28_vs_abstemious.28	FALSE	6.123	3.123	3.318	1.369	1.347	1.211
hsa-miR-1197-5p:Novel	2.7890950053583	-0.187325273874826	0.582580726476016	-0.321543891449932	0.747798256099739	0.999665900789424	light.28_vs_abstemious.28	FALSE	5.968	2.724	1.775	1.046	0.738	0.937
hsa-miR-1199-3p	3.63632361462991	-0.359856465152793	0.406875619995501	-0.884438505204053	0.376459544796607	0.999665900789424	light.28_vs_abstemious.28	FALSE	5.932	3.542	3.062	2.642	2.418	1.664
hsa-miR-1199-5p	3.44388500316003	-1.0407734375353	0.471781821202082	-2.20604820016898	0.0273806250297733	0.897252377721078	light.28_vs_abstemious.28	FALSE	4.574	3.351	3.318	1.99	1.655	1.445
hsa-miR-1200	4.61392933814299	-0.979948034734316	0.499567795474693	-1.96159168707655	0.0498100408757648	0.921550114639976	light.28_vs_abstemious.28	FALSE	4.361	5.079	3.157	3.019	2.642	1.11
hsa-miR-1200-3p:Novel	5.87273289502212	0.307656130868906	0.441225347736086	0.697276646610355	0.485629680102677	0.999665900789424	light.28_vs_abstemious.28	FALSE	6.114	5.505	7.01	2.433	3.551	3.816
hsa-miR-1202	30.5331376150136	0.149998120443234	0.402353700575202	0.372801642507073	0.709296080295457	0.999665900789424	light.28_vs_abstemious.28	FALSE	24.91	30.361	33.29	13.261	19.205	14.499
hsa-miR-1202-3p:Novel	40.7198207154566	0.286781573727328	0.473458341642627	0.605716593211477	0.544702963483495	0.999665900789424	light.28_vs_abstemious.28	FALSE	17.305	44.633	36.702	14.074	12.097	13.138
hsa-miR-1203	172.699578442148	0.254664938192498	0.429035480348862	0.593575473024801	0.552796089691779	0.999665900789424	light.28_vs_abstemious.28	FALSE	284.372	175.054	121.516	41.262	66.185	58.023
hsa-miR-1203-3p:Novel	1.93819349237571	0.842017231156916	0.527035450530409	1.59764818535358	0.110121296247105	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.06	1.947	2.251	0.44	0.794	0.545
hsa-miR-1204	16.4546838269697	1.76182146978563	0.611797947577501	2.87974400169502	0.00397998192291981	0.498634878057239	light.28_vs_abstemious.28	FALSE	12.984	14.832	23.23	2.46	4.143	3.23
hsa-miR-1204-3p:Novel	1.50868769875052	0.0557774714323372	0.504721135205024	0.110511463740625	0.912003758806372	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.854	1.481	1.466	1.327	0.511	0.832
hsa-miR-1205	0.882830958639656	-0.503845513093236	0.604381454894986	-0.833654820167805	0.404475524295938	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.857	0.837	0.66	0	0	0
hsa-miR-1205-3p:Novel	1.68878103784289	0.312283226949726	0.46472867531625	0.671968921946158	0.501603481417291	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.259	1.655	1.968	1.303	0.95	0.886
hsa-miR-1206	0.114523125028996	0.470700357285528	2.37007252791668	0.198601667983249	0.842574348741076	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.032	0.099	0.199	0	0	0
hsa-miR-1206-3p:Novel	1.13266560814797	0.0791379355835766	0.532561452940252	0.148598692501418	0.881870304788297	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.718	1.247	0.911	0	0.549	0
hsa-miR-1207-3p	0.194820380318431	-0.333052177859393	1.06839610724855	-0.31173099153001	0.755244972928898	0.999665900789424	light.28_vs_abstemious.28	FALSE	0.338	0.172	0.215	0	0	0
hsa-miR-1207-5p	4.28651616977986	-0.0309798086486397	0.33555495551241	-0.0923240981535556	0.926440542576213	0.999665900789424	light.28_vs_abstemious.28	FALSE	4.846	4.147	4.536	3.816	2.646	3.782
hsa-miR-1208	2.95263873887162	-0.143362251211286	0.475822610075954	-0.301293482435401	0.763190710421252	0.999665900789424	light.28_vs_abstemious.28	FALSE	3.03	2.728	3.674	1.908	1.532	1.445
hsa-miR-1208-3p:Novel	8.47212290866392	-0.0993262939303224	0.358367497812591	-0.277163231979997	0.781654770673765	0.999665900789424	light.28_vs_abstemious.28	FALSE	8.941	7.671	10.971	6.288	4.935	7.075
hsa-miR-12113	0.719477369097574	-0.211531867597914	0.502918828602497	-0.420608367727483	0.67404108245381	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.625	0.661	0.564	0.82	0	0
hsa-miR-12113-3p:Novel	1.84957392306331	0.0525389450801044	0.421581850877362	0.12462335598832	0.900821737140831	0.999665900789424	light.28_vs_abstemious.28	FALSE	3.724	1.834	1.174	1.577	0.717	0.232
hsa-miR-12114	1.60499771737301	0.423687532429351	0.558773983655063	0.758244916232352	0.448304376536207	0.999665900789424	light.28_vs_abstemious.28	FALSE	1.164	1.78	1.189	0.684	0.605	0.289
hsa-miR-12114-3p:Novel	15.6517746874132	0.701695454640721	0.450828496154682	1.55645763439045	0.119599309355275	0.999665900789424	light.28_vs_abstemious.28	FALSE	19.339	16.814	10.332	5.839	1.396	1.856
hsa-miR-12115	2.16586878114279	0.140341480244221	0.520779290470616	0.269483604306535	0.787557557566501	0.999665900789424	light.28_vs_abstemious.28	FALSE	3.667	2.037	2.016	1.327	1.073	1.172
hsa-miR-12115-3p:Novel	6.83174528964918	-0.482523207616203	0.366914840393296	-1.31508228748389	0.188482248734008	0.999665900789424	light.28_vs_abstemious.28	FALSE	10.723	6.942	4.953	3.98	2.291	1.974
hsa-miR-12116	3.12194815440159	0.0991060781934455	0.430224809207802	0.2303588172331	0.817812959723013	0.999665900789424	light.28_vs_abstemious.28	FALSE	2.116	3.394	2.601	2.373	2.02	1.771
