ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Average_40	Average40_60	Average60_	Median_40	Median40_60	Median60_
has-miR-548o	0.472531355668545	0.447855260573308	0.616080820706008	0.726942384052924	0.467261251563233	NA	60__vs_40_60	NA	0.591191898094483	0.37065667753059	0.47175579432484	0	0	0
has-miR-548x	1.67875585033516	1.07096756528068	0.564358604872207	1.89767207593687	0.0577392932363495	0.562341236263421	60__vs_40_60	FALSE	1.72780432749669	1.01950032651407	3.09506472290054	0	0	0.162368460766026
hsa-let-7a-2-3p	0.569890448135439	-0.443969327130022	0.509645602240436	-0.87113344092111	0.383681296800247	NA	60__vs_40_60	NA	0.652367635839508	0.632295862438601	0.263561762342864	0	0	0
hsa-let-7a-3p	534.428735832435	-0.0465028044444	0.380146377877714	-0.122328679557639	0.902638719558114	0.981575693898546	60__vs_40_60	FALSE	675.058596611091	578.509888982301	155.178864107896	21.5079556639386	14.7690929126034	14.7314524219381
hsa-let-7a-5p	14.2545033059458	-0.499255240072769	0.310438919211842	-1.60822374121229	0.10778618531895	0.6464334640576	60__vs_40_60	FALSE	12.5247293899532	17.9142451612663	9.27396701740001	7.34212095118726	5.3617137786463	5.39806563303854
hsa-let-7b-3p	0.470368105074011	-0.998301490609804	0.779892825792344	-1.28004958834641	0.200527696495788	NA	60__vs_40_60	NA	0.485435007319993	0.593141702742894	0.158755517347698	0	0	0
hsa-let-7b-5p	319.033725136674	0.282826315871948	0.400986856437428	0.705325651780014	0.480607600421576	0.882598486189179	60__vs_40_60	FALSE	371.512312704594	366.494744861727	106.324631713054	13.7759993765427	10.8396919625513	11.2672136058924
hsa-let-7c-3p	4.06344818730709	-0.907638685210338	0.431541213286912	-2.10324913881838	0.0354439968880137	0.469701094260213	60__vs_40_60	FALSE	5.67447378538343	3.83251448956271	1.40810901547846	0.399335697821725	0.453385718287157	0
hsa-let-7c-5p	23.6780984884947	-0.343801436978339	0.389971105847322	-0.881607462253733	0.377989118324094	0.843708092665658	60__vs_40_60	FALSE	33.8149471866853	20.743346254823	10.3713743716373	3.06125358081804	2.28170772310542	4.17200351274195
hsa-let-7d-3p	4.91113572196864	0.182040284198641	0.44348544979848	0.410476339824362	0.681456556251582	0.949281796084873	60__vs_40_60	FALSE	7.51684915701938	3.3876210535589	3.25608828242247	1.68245882357395	0.764370929317535	0.823782556785649
hsa-let-7d-5p	61.4386930829004	-0.0112772258273761	0.399510662645396	-0.0282275966120727	0.977480627076617	0.98934794880474	60__vs_40_60	FALSE	77.9889643389067	64.8629939935941	20.8539660089775	2.93390747956161	3.53217094523753	4.24559499004996
hsa-let-7e-3p	0.077571363360395	-0.364243150695275	1.56895655474471	-0.232156301328906	0.816416617034363	NA	60__vs_40_60	NA	0.0969943680993762	0.0854645959184848	0.0210482292545212	0	0	0
hsa-let-7e-5p	6.95094202924967	0.179205577806758	0.374783407471637	0.478157715187324	0.632537956024491	0.938541706360395	60__vs_40_60	FALSE	9.12754113163446	5.91208899565033	5.03185190393276	2.02522602158328	2.06075060680065	3.15858399113729
hsa-let-7f-1-3p	0.123785377612623	-0.360976879032982	1.5072946635776	-0.239486603220763	0.810728283351466	NA	60__vs_40_60	NA	0.123638798532292	0.0984140914837189	0.182313838499172	0	0	0
hsa-let-7f-2-3p	0.533337450852841	-0.421937835881816	0.481195392219699	-0.876853441874132	0.380566247341752	NA	60__vs_40_60	NA	0.627650071109623	0.559361584014927	0.287118464223048	0	0	0
hsa-let-7f-5p	1.94152510180154	-0.952474462188512	0.399674376835421	-2.38312615817432	0.0171663102512208	0.376173279447426	60__vs_40_60	FALSE	2.65158378113223	1.85004218984655	0.747540306476169	1.18030505719433	0.66956901399464	0
hsa-let-7g-3p	3.10102160605074	0.0242849453453413	0.403030600419294	0.0602558349665668	0.951951876585628	0.984135315457078	60__vs_40_60	FALSE	5.27596927870985	2.14650409131509	0.991608457572518	0.741111548106239	0	0
hsa-let-7g-5p	355.953910745183	0.359501578584887	0.442633417812024	0.812188063797656	0.416683727536414	0.862198599157459	60__vs_40_60	FALSE	423.613561558343	403.353063781516	113.369727167579	9.33958171021795	5.4377631838384	6.64955859484873
hsa-let-7i-3p	0.310021668201733	-0.258504455865717	0.612158879119561	-0.422283274298841	0.672818264924117	NA	60__vs_40_60	NA	0.255418607311754	0.389430148873086	0.235708253420407	0	0	0
hsa-let-7i-5p	389.310207941621	0.296477967781345	0.429652698266138	0.690040977230635	0.490168418635866	0.891261511715576	60__vs_40_60	FALSE	445.427050929544	457.255926728289	122.38559572792	10.1353190040713	5.83872596011897	9.56852215993286
hsa-miR-1-2-5p:Novel	8.51897987372947	-0.178862106327879	0.329763961448174	-0.542394340310559	0.587546877735782	0.921293553849264	60__vs_40_60	FALSE	11.435809990232	7.03523995859943	6.15746876673885	3.33018411262269	4.0645820320649	4.17804318700664
hsa-miR-1-3p	1.77994078240622	-0.268431561830543	0.327099695871227	-0.820641428955102	0.411850542196365	0.862198599157459	60__vs_40_60	FALSE	1.81003589363016	1.85796877238577	1.54132483548767	1.02041786027268	1.19353993014344	1.06933781462175
hsa-miR-1-5p	11.8979326528047	-0.0724800495894266	0.30064755882393	-0.241079787485897	0.809493278082144	0.976188040269088	60__vs_40_60	FALSE	14.8872445188588	10.4482876891298	9.31484194790585	7.55598460698257	5.57849649714092	5.53533750097865
hsa-miR-100-3p	0.232401788571646	-0.269896560936336	0.728611065245362	-0.3704261077142	0.711065024009451	NA	60__vs_40_60	NA	0.264073665177924	0.235777673869038	0.162028659485675	0	0	0
hsa-miR-100-5p	7.91713435628907	0.153741169375023	0.621985582421632	0.247178027465603	0.804770449338952	0.976188040269088	60__vs_40_60	FALSE	10.3283949011773	6.56938864465743	6.24310366241457	0	0.615156600840658	1.11356053581282
hsa-miR-101-2-5p	1.15334966874104	-0.507443183997164	0.415154658588871	-1.22229914442484	0.221594522693158	NA	60__vs_40_60	NA	0.886780868776752	1.51043960504437	0.860745169428697	0.28909857064764	0.312244804575953	0.382579234747704
hsa-miR-101-3p	2.95533316450904	-0.0309744319430395	0.274203849755136	-0.112961331398883	0.910061212007235	0.982072312770853	60__vs_40_60	FALSE	3.02489390208169	2.88524553328626	2.97867558688812	1.88638552988939	1.8557379252512	2.40819783426395
hsa-miR-101-5p	15.5263877770501	-0.898056885572897	0.436679072010998	-2.05656039671688	0.0397285310244693	0.47886301178983	60__vs_40_60	FALSE	7.54978500684471	26.9527726188761	5.06955986758277	1.38014767891898	1.62136984475651	0.85354132752135
hsa-miR-10226	2.54379708201568	-0.429652098489757	0.356083731754014	-1.20660412193884	0.227584638586787	0.799636804842442	60__vs_40_60	FALSE	3.18040877095161	2.48802180563672	1.4130717633077	1.85010228479038	1.10353631153982	1.02621006948184
hsa-miR-10226-3p:Novel	10.3985557476518	0.0124980115550131	0.312217022426907	0.0400298851672606	0.968069300463331	0.98697618916788	60__vs_40_60	FALSE	12.6865363952333	8.64220374026677	9.90622021143133	5.90222545933098	5.17002594986757	6.2319086476927
hsa-miR-10392-3p	1.26715670124506	0.573197314072874	0.440598617525197	1.30095123151423	0.193275148306478	NA	60__vs_40_60	NA	1.29041024985916	1.03935650486193	1.74408309000116	0.597443212887184	0	0.410283041587127
hsa-miR-10392-5p	131.460449085105	0.143729805294211	0.225289723487199	0.637977636393955	0.523488237914526	0.899573073500117	60__vs_40_60	FALSE	133.069943181457	129.70587744875	132.305579741679	67.5021296805969	84.0588349624725	96.1676242132424
