ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-194-1-3p:Novel	70.7560393204928	26.8617406524701	24.2027247077377	14.5660445990663	26.4099253731415	13.4805089588904	20.7462399793474	10.1939964615601	-0.8887374692294	0.0820595299843285	0.439537627479763	_16_vs_never	FALSE	male
hsa-miR-194-3p	78.6998696242222	42.0795647403406	29.7272713081461	30.5472745463784	34.1218390792798	19.5508010943201	24.9631947706868	11.3046221877202	-1.15160080188099	0.00943944087534715	0.186859530598848	_16_vs_never	FALSE	male
hsa-miR-194-5p	93.9270406801783	86.1975398480029	114.421283620181	39.0596837102863	61.0502051025174	58.0463300188155	57.4795433034651	37.7719588926281	-0.264383193750059	0.493026876022226	0.881767661688174	_16_vs_never	FALSE	male
hsa-miR-195-3p	6.40448883512544	7.21450780031784	9.64345859802226	6.76852126991638	3.35696562753026	4.78782988828315	4.89456210508145	3.71621068997459	0.250951911320391	0.623935439863324	0.923150590416547	_16_vs_never	FALSE	male
hsa-miR-195-5p	2.1789861553387	2.17851214366805	2.52990836669949	3.26135447201763	1.59740864361344	1.11181570071065	1.67191143363774	1.28040538619078	0.259913046779326	0.652317036755022	NA	_16_vs_never	NA	male
hsa-miR-196a-1-3p	0.270393683524505	0.0690479698773724	0.0376504777313958	0.0273064675255791	0	0	0	0	-0.120075921130717	0.968856084705622	NA	_16_vs_never	NA	male
hsa-miR-196a-3p	7.89708962585342	5.70474567500119	4.0305128627473	4.54643847632564	3.39148900350037	3.29789767789608	1.67191143363774	1.85810534498729	-1.00418142952924	0.115322548958266	0.501128461596017	_16_vs_never	FALSE	male
hsa-miR-196a-5p	9.70447753657419	4.03450482234163	4.6105641413761	3.40678437284191	3.96108430020299	3.10409011180263	2.83376426959626	3.44061490822296	-0.550180763025857	0.281795098139242	0.708619154472019	_16_vs_never	FALSE	male
hsa-miR-196b-3p	0.554444706224912	0.549722700981775	0.453009753276069	0.155547061727231	0	0	0	0	0.213569254045266	0.852454464997379	NA	_16_vs_never	NA	male
hsa-miR-196b-5p	4.01016032365746	3.04450530524655	3.18056494071781	0.787658222133904	1.13347042906756	0.978156093546952	2.12532320219719	0.191145272679053	-0.879713504460317	0.150507817284975	NA	_16_vs_never	NA	male
hsa-miR-197-3p	1.51605983706793	1.70860501727982	0.233275603865923	0.136532337627895	0	0	0	0	-0.815967937045506	0.471440496951256	NA	_16_vs_never	NA	male
hsa-miR-197-5p	76.975616364868	74.6350980259241	63.7633906154837	78.6584634520069	61.791069519783	47.972556522765	45.7255292676243	46.44830126101	-0.297732996705895	0.452613805935978	0.86441219619979	_16_vs_never	FALSE	male
hsa-miR-1972	2.08495922150793	0.682182515789285	1.05133875758428	0.155547061727231	0.562032758595702	0	0.531954871265318	0	-0.873926662593043	0.23365196186095	NA	_16_vs_never	NA	male
hsa-miR-1972-5p:Novel	1.20453148602083	1.18247913930601	0.510014138159935	0.998756798249117	0	0.696956427396409	0	0.70653888673251	-0.574856769059329	0.43811502507918	NA	_16_vs_never	NA	male
hsa-miR-1973	1.48768751083789	1.12200209845932	0.893224126055796	0.47560361749086	0.0951558408761226	0.426657511323928	0.489456210508145	0	-0.805919847375247	0.234246937849052	NA	_16_vs_never	NA	male
hsa-miR-1973-5p:Novel	0.271078852117432	0.230084672734522	0.150365948666776	0.467674760702287	0	0	0	0	-0.515508587696095	0.747252509417624	NA	_16_vs_never	NA	male
