ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-6856-5p	9.69327973103143	9.44109634499781	12.7907609399056	14.8193923009572	7.62877063563459	5.72143785560184	7.97932306897977	6.03586016253873	0.578602853664045	0.0687954537905856	0.34597142799106	16__vs_former	FALSE
hsa-miR-6857-3p	0.820292818445655	0.801968200029792	0.764830584121714	0.257617012105571	0	0	0	0	-0.547728108103834	0.465628560698966	NA	16__vs_former	NA
hsa-miR-6857-5p	2.17414247022103	1.25925093647816	1.81070289834828	9.16682880508729	1.22227419400418	0.404326726850594	0.869707562521273	1.02607860657735	1.79036361972084	0.000502995530498057	0.00994895571352774	16__vs_former	TRUE
hsa-miR-6858-3p	3.03096669788366	2.14042144232245	0.839178686765208	1.84653838426968	0.911644778389564	0.3080623865143	0.671040882993249	0.840476426957844	-0.641256667031628	0.310132088373645	0.68812550439554	16__vs_former	FALSE
hsa-miR-6858-5p	9.0756745311811	5.3144694148356	6.98427234537463	5.69958424646086	3.22049930827334	2.86716254836662	3.12326028856003	4.92446203988752	-0.314027037489162	0.520431479091007	0.829852210287379	16__vs_former	FALSE
hsa-miR-6859-3p	20.846497660188	17.4613119694436	14.1976033927308	10.7805984009196	11.2086326671735	9.19301162536143	7.25807718447846	10.6659785068131	0.0184258472941532	0.965599200952668	0.995751044463091	16__vs_former	FALSE
hsa-miR-6859-5p	1.37191649377191	1.37989397575926	1.00340080189373	0.645378235509569	0.99406031088894	0.852220522855396	0.335520441496625	0	-0.000383115288850037	0.999336367646099	0.999663421748393	16__vs_former	FALSE
hsa-miR-6860	9.41649401688632	8.26061362331525	8.44444805334467	402.930941776435	6.47071241103333	5.78013320800611	7.175291143981	12.4333758666692	1.56683634546644	2.06014348975036e-06	9.39285760581098e-05	16__vs_former	TRUE
hsa-miR-6860-5p:Novel	1.69499116076454	1.62666095507438	1.22075118108243	4.41140118616101	0.99549421708205	1.05988506279719	0.775451411448088	1.41434787669687	0.148223811794475	0.729940250760047	0.925934385334662	16__vs_former	FALSE
hsa-miR-6861-3p	0.820811425925721	1.18166516667685	0.981056998613759	0.183474505304736	0	0.171082126045408	0	0	-1.52562989413689	0.0378373110355338	NA	16__vs_former	NA
hsa-miR-6861-5p	21.9464911986403	21.8588833451338	30.8119454482656	52.5687339946463	12.9177041611447	6.12378570561286	21.1040904312112	4.44929057347846	0.663461263266191	0.0463072093936069	0.274065155010877	16__vs_former	FALSE
hsa-miR-6862-3p	10.3750948967299	27.7060690759005	11.9744395719215	6.39798238086944	3.43128142682202	2.77154615806822	3.63217042002343	2.30607315648388	-1.35648087499563	0.0258169903508332	0.19026768231162	16__vs_former	FALSE
hsa-miR-6862-5p	4.30169824530084	3.20071011193726	2.39644814786398	9.71264248501035	2.17773708043935	1.86627238964477	1.7365263438338	3.30387967606568	0.562631728204022	0.22101884255797	0.599940147811241	16__vs_former	FALSE
hsa-miR-6863	1.89949082941646	1.79958159083203	1.86336687254913	2.24851939570818	0.888229892263476	0.533868733279651	0.708441067399065	0.516002807076924	0.404982142513655	0.501126145391234	0.819470717995391	16__vs_former	FALSE
hsa-miR-6863-5p:Novel	7.71052036356073	5.92968983691116	7.26286112597115	1.81319958592915	2.47331739831923	1.73474731378446	2.92566887906458	1.01920899816255	-0.904806853684144	0.097229218238316	0.418474555297712	16__vs_former	FALSE
hsa-miR-6864-3p	6.39910799100284	6.04299041792753	11.1917590599378	1.07841346398135	1.01194760406901	0.729262808877955	1.64451901009027	0.320101346547696	-1.37648598526407	0.0710444667086156	0.35043028452986	16__vs_former	FALSE
hsa-miR-6864-5p	1.91846201165885	1.59705287454922	1.29804663270059	2.0374053401338	0.687192661631725	0.454242223307441	0.531954871265318	0	-1.2581515395988	0.0438960473002816	0.269589879538259	16__vs_former	FALSE
hsa-miR-6865-3p	0.916064395374437	0.781939136213051	0.790638680734047	0.611842461806372	0	0	0	0	0.457237875141114	0.532673841818945	NA	16__vs_former	NA
hsa-miR-6865-5p	4.02615381487191	3.08639579289664	3.5328609747168	2.8563944305345	2.60443754952298	2.3026521149442	2.16205595153959	1.95342215116478	-0.00488527441156058	0.990354077091792	0.998163487106313	16__vs_former	FALSE
hsa-miR-6866-3p	1.43401149599153	1.28383543181188	1.02698296024757	1.84793053319806	0.497747108541025	0.484029460333377	0.482608557285397	0	-0.340879095106868	0.57855547100626	0.856058425196282	16__vs_former	FALSE
hsa-miR-6866-5p	1.93687415800699	3.99988738592158	5.69869382808683	0.760910632351778	0.879442696945472	0.579626992854449	1.3733778667889	0	-0.45805213210743	0.455647304742543	0.793170424064723	16__vs_former	FALSE
hsa-miR-6867-3p	3.78918979143581	0.706645395927159	1.27745626484546	1.41620326166337	0	0	0.411129752522568	0.114311981720771	-0.0231108423525468	NA	NA	16__vs_former	NA
hsa-miR-6867-5p	38.799245502556	40.4386053988316	39.2995810081752	28.4553557050109	28.6735382257848	27.9731906988166	27.467557335778	19.340011438493	-0.0123086489297358	0.968136393544835	0.995751044463091	16__vs_former	FALSE
hsa-miR-6868-3p	0.21104664011362	0.188970622306773	0.361319685390005	0.142777789779103	0	0	0	0	0.065039346749219	0.950115665953181	NA	16__vs_former	NA
hsa-miR-6868-5p	1.34952204114142	1.01947697839441	0.924505797455694	1.74594295939938	0.751422350402435	0.493694358314371	0.440784958833148	0.997431998108463	0.343395535844908	0.493484022594071	0.812567474537883	16__vs_former	FALSE
hsa-miR-6869-3p	5.95679431231919	4.76857218564951	7.51754735397235	2.34735791646775	1.07019802977647	0.285074789538835	1.67191143363774	0	-0.446299790097642	0.406380078035872	0.764449237703842	16__vs_former	FALSE
hsa-miR-6869-5p	66.9654176526657	64.0958441365967	59.5493684136721	46.7827648223346	51.5380165498659	41.9200821719131	43.1320732707171	32.3221271564049	-0.268357785906982	0.426080146635091	0.77810970430984	16__vs_former	FALSE
hsa-miR-6870-3p	0.0704800784579164	0.0879754319160832	0.0424629339635256	0.253304752598236	0	0	0	0	0.530785706104456	0.842725287494205	NA	16__vs_former	NA
hsa-miR-6870-5p	15.6576329514466	11.2757004491492	12.865114673248	15.539145364948	7.62877063563459	6.69879072625559	7.47789759161412	8.18479797085222	-0.320426295367888	0.445818539767118	0.787944725343986	16__vs_former	FALSE
hsa-miR-6871-3p	15.4619779280733	18.526654048266	15.9749330376886	10.2509219749278	7.37127857158932	6.65107488786571	11.0414344720885	11.1379293791628	-0.58824543489665	0.213839657138989	0.589978130978339	16__vs_former	FALSE
hsa-miR-6871-5p	29.8886367962192	31.9311212340032	30.6462227404935	26.8349634394793	19.0252317969448	18.9960363859841	20.0629372036529	20.6194669847255	-0.513626849142668	0.15154991139842	0.509218265098952	16__vs_former	FALSE
hsa-miR-6872-3p	0.689555744873	1.03461878869049	0.582893634803225	0.460472040966105	0	0	0	0	0.0484715271487383	0.951531031202045	NA	16__vs_former	NA
hsa-miR-6872-5p	0.802415990597695	0.795338560593548	0.373625199361903	0.318111602556883	0	0	0	0	-0.358751523409105	0.639463393965775	NA	16__vs_former	NA
hsa-miR-6873-3p	2.24033431244532	2.38527483172505	0.859325461593888	0.18677755553036	0	0	0	0	-0.887262148738986	0.40308098711225	0.762474157355498	16__vs_former	FALSE
hsa-miR-6873-5p	4.60496300454988	6.00366502976654	2.95603314391209	0.874140240174364	1.23220510028084	1.21534627604024	0.864822380615837	0.605881300849624	-1.12469470520387	0.0831230740691351	0.386184920977502	16__vs_former	FALSE
hsa-miR-6874-3p	0.368902197835597	0.280395663145332	0.172589713258521	1.4048208878124	0	0	0	0	0.441231557481305	0.555693776645858	NA	16__vs_former	NA
hsa-miR-6874-5p	14.477332642047	12.7459601109109	16.9110939424481	9.29185308642006	10.0433743381774	9.77085531541198	10.6102781053025	8.66430124076591	-0.404155644406812	0.273041345034804	0.647120015985572	16__vs_former	FALSE
hsa-miR-6875-3p	1.9025035985163	1.55183309585183	1.69744902910784	1.02225281172909	0.307238879812238	0	0.624134006194266	0	0.390216096343949	0.543785880602795	0.839143381975107	16__vs_former	FALSE
hsa-miR-6875-5p	5.13622385988431	4.58445087621608	5.64270007379137	27.2236953131822	2.66468967679043	2.4063200535284	3.52300404612483	3.98153231488037	2.16103547635227	3.85219869979351e-06	0.00015942176157607	16__vs_former	TRUE
hsa-miR-6876-3p	4.78996513071692	5.40270542013102	5.02033719722295	6.65100129521825	1.48838261491502	1.57925562477969	1.32184589092415	0.415673982887223	0.585931908286584	0.276647379625223	0.652415893494182	16__vs_former	FALSE
hsa-miR-6876-5p	2.32895954794569	2.6441620071703	3.40139536506237	7.98441042295577	1.57956870521439	1.59072599968479	1.46836863152444	3.95015892670042	1.11327308586784	0.00722934644526049	0.0791679058994222	16__vs_former	FALSE
hsa-miR-6877-3p	0.132676772316497	0.207957501695642	0.130632085936616	0.019091078399989	0	0	0	0	-0.565332952276549	0.645391161977312	NA	16__vs_former	NA
hsa-miR-6877-5p	6.55185965577865	4.33172585296126	7.5116863675253	5.71733556981006	4.48167204468198	3.12934520630631	2.83376426959626	2.85243215001061	0.0364214467484057	0.927098020364813	0.983784487093233	16__vs_former	FALSE
hsa-miR-6878-3p	0.412805763490558	0.571576757262025	5.3562302620808	0.247917981710474	0	0	0	0	-0.0235219736092078	0.983020733757041	NA	16__vs_former	NA
hsa-miR-6878-5p	8.64596824671033	7.95284430920946	10.1194003462707	19.2304266338492	5.87804717733288	5.65572752812316	7.1997818063599	9.99128266055888	1.02016498968987	0.00494819400619919	0.0591584083407815	16__vs_former	FALSE
hsa-miR-6879-3p	2.70352541600115	2.3795515493595	3.32353249948028	2.72389607592052	1.50267788748903	0.904859260052273	1.60869519095132	0.916094743099624	-0.695465026425579	0.210882000933915	0.58973776524498	16__vs_former	FALSE
hsa-miR-6879-5p	43.0467513654001	36.5709772243543	31.1560796288173	34.5387114117503	29.9702169435204	28.2283057431243	24.9622667359154	21.6966790261064	-0.0737358699335842	0.826359825225022	0.958563143533984	16__vs_former	FALSE
hsa-miR-6880-3p	0.458678196134881	0.244418513106759	0.174117810992263	0.37800648579068	0	0	0	0	1.51568832577414	0.137269558690607	NA	16__vs_former	NA
hsa-miR-6880-5p	19.7751922505351	17.7289402634967	19.9675455821305	8.69327345559964	12.1416332303858	9.71918194458393	11.7033800354642	8.42201704763476	-0.895051311316854	0.0242452278822863	0.183201300571208	16__vs_former	FALSE
hsa-miR-6881-3p	0.44778636469106	0.400491215614768	1.03971624492704	0.366965454366471	0	0	0	0	0.680171456098025	0.472224735973536	NA	16__vs_former	NA
hsa-miR-6881-5p	4.64238024498663	4.08400516451	2.63620965619154	2.69053280213872	1.88974255822289	2.11011697476753	1.24826801238853	0.982668262116711	-0.385822149112342	0.451756284620936	0.793170424064723	16__vs_former	FALSE
hsa-miR-6882-3p	1.1087355637105	1.17730967015136	0.621688987864745	0.57658060505542	0	0.291130027673532	0	0	-0.35393195513035	0.588405848509557	NA	16__vs_former	NA
hsa-miR-6882-5p	8.06460473862818	7.00314300223246	5.77791791153833	3.62141837855597	4.87279048781	3.37585928642076	3.4730526876676	2.62368707973706	-0.420630546747884	0.316889593274056	0.692601179138856	16__vs_former	FALSE
hsa-miR-6883-3p	0.250088923822899	0.210016894263588	0.147246536921778	0.324479291707055	0	0	0	0	0.893201891045304	0.459601570060887	NA	16__vs_former	NA
hsa-miR-6883-5p	7.06572402093662	5.80777539677551	4.90369937018298	27.1032582315761	3.15421913338788	3.45943719268595	2.83376426959626	5.10354843169619	0.673323730215579	0.136724727872454	0.488795712692195	16__vs_former	FALSE
hsa-miR-6884-3p	6.27759381727876	3.47116932163477	4.03606418859663	1.1062846005674	1.18410437134224	0.990385441743769	1.84906070334678	0.36261324526021	-0.932947299875627	0.202609887094699	0.577964577184243	16__vs_former	FALSE
hsa-miR-6884-5p	16.85208357874	17.9890224684579	12.8705686144358	16.421865071519	10.0952363033004	8.27721342639775	8.79337101300466	13.3501498008071	0.125643345005727	0.759292363836018	0.930626953992841	16__vs_former	FALSE
hsa-miR-6885-3p	1.77221850990978	0.832268707862649	0.639180119258899	0.176283165133773	0	0	0	0	-0.932313905206083	0.248446768252896	0.624875230724731	16__vs_former	FALSE
hsa-miR-6885-5p	2.07040988818938	1.47675860019069	1.90594243798044	2.07745579613098	0.949122855443998	0.6307047516369	1.2333892575677	0.588698456839815	0.583752865308135	0.279518316065118	0.657204277085896	16__vs_former	FALSE
hsa-miR-6886-3p	7.88957472014276	5.61423939939193	4.8886027430792	4.86236051340089	3.97624124355576	3.20691525016099	3.51734840520187	2.85243215001061	-0.495602250265184	0.302958373157681	0.681347482030345	16__vs_former	FALSE
hsa-miR-6886-5p	6.09168677813477	4.24849605741128	5.11183061337134	5.11667301480775	2.249808793452	2.116534179524	3.96553767277245	1.27997470476967	0.660116495929129	0.186267783798044	0.559931886214062	16__vs_former	FALSE
hsa-miR-6887-3p	3.13358077976617	2.67854049910908	3.48929390581516	3.79680081877857	1.6825393838834	1.06681615593611	0.97891242101629	2.21461048158943	0.0136642215191024	0.979190804027404	0.998163487106313	16__vs_former	FALSE
hsa-miR-6887-5p	12.065364628697	12.3037624135457	10.7590261310531	3.56773729365752	7.55911927794898	4.72970871377994	7.71697015442237	2.57894909693651	-0.560524993832266	0.177526002874178	0.553354516490774	16__vs_former	FALSE
hsa-miR-6888-3p	0.208784407238484	0.159244341682539	0.157113458122391	0.799663777790807	0	0	0	0	-0.0777303977775059	0.950514581579917	NA	16__vs_former	NA
hsa-miR-6888-5p	5.63661913364046	3.53166070879533	4.09420152144597	3.67320223726099	1.65965204480392	1.1826394962426	0.775451411448088	2.43744725213615	-0.112782506272577	0.848244639473657	0.968484198222806	16__vs_former	FALSE
