ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	never.x	former.x	_16.x	16_.x	never.y	former.y	_16.y	16_.y
has-miR-548o	0.482823240473649	0.172854346174606	0.722770036060855	0.239155384908696	0.810985096580389	1	_16_vs_former	FALSE	0.244	0.358	0.526	2.91	0	0	0	0
has-miR-548x	1.71019385279228	-0.409143180207324	0.657659417207122	-0.622120157489465	0.533862861317756	1	_16_vs_former	FALSE	2.377	1.065	0.887	0.705	0	0	0	0
hsa-let-7a-2-3p	0.582280496450522	-0.0795808976871662	0.5735172509345	-0.138759379177341	0.889640294098641	1	_16_vs_former	FALSE	0.643	0.524	0.522	0.373	0	0	0	0
hsa-let-7a-3p	545.835883653848	-0.0518430652962762	0.418329020187806	-0.123928923871936	0.901371551537639	1	_16_vs_former	FALSE	138.076	102.619	193.388	6783.166	19.388	12.133	15.299	39.092
hsa-let-7a-5p	14.4832834314234	0.415293575111568	0.350322624218637	1.18546033399311	0.235835488946951	1	_16_vs_former	FALSE	13.692	8.13	15.297	48.239	6.883	4.146	8.163	6.801
hsa-let-7b-3p	0.480698235865222	-0.000606141419510721	0.903733212924139	-0.000670708358221644	0.999464852196296	1	_16_vs_former	FALSE	0.473	0.319	0.404	1.414	0	0	0	0
hsa-let-7b-5p	325.576365342963	-0.119349812325773	0.448931779412654	-0.265852893020673	0.790352505749851	1	_16_vs_former	FALSE	73.946	102.488	133.369	3874.255	13.365	8.247	11.853	19.499
hsa-let-7c-3p	4.15360253394004	-0.766014620533086	0.476836055547822	-1.60645280829914	0.108174455890455	0.953484541222135	_16_vs_former	FALSE	4.199	3.604	2.786	8.456	0	0.806	0.198	0.87
hsa-let-7c-5p	24.1345725633802	0.221232281613075	0.432949711297184	0.510988403134001	0.609359177226547	1	_16_vs_former	FALSE	7.838	4.893	14.821	270.667	2.893	2.917	2.522	4.452
hsa-let-7d-3p	4.98802947660127	0.683545312500695	0.498661016437821	1.37076147917796	0.170449322736206	1	_16_vs_former	FALSE	4.046	2.918	4.645	22.848	1.466	1.024	2.041	0
hsa-let-7d-5p	62.6685910720595	0.354361952059083	0.43784010321006	0.809341011618283	0.418319022346045	1	_16_vs_former	FALSE	14.557	21.987	22.964	737.136	3.341	2.782	4.361	6.277
hsa-let-7e-3p	0.0792749011251618	-0.639240119971949	1.90830069685726	-0.334978717465596	0.737641140673955	1	_16_vs_former	FALSE	0.115	0.061	0.003	0.012	0	0	0	0
hsa-let-7e-5p	7.09148982818418	-0.620975132450197	0.439009987020295	-1.41448976289801	0.157218151033637	1	_16_vs_former	FALSE	4.369	5.348	3.471	44.569	2.044	2.372	2.617	1.745
hsa-let-7f-1-3p	0.126336688110519	-0.367937231898939	1.82774681038401	-0.201306455472153	0.840458955154352	1	_16_vs_former	FALSE	0.144	0.063	0.173	0.178	0	0	0	0
hsa-let-7f-2-3p	0.545050262627577	-0.485256712551674	0.55361561311959	-0.876522809422376	0.380745881971316	1	_16_vs_former	FALSE	0.44	0.584	0.346	1.523	0	0	0	0
hsa-let-7f-5p	1.98393839625423	-0.295627849497441	0.4243589206404	-0.696645775824174	0.48602450100063	1	_16_vs_former	FALSE	1.965	1.895	1.741	2.668	0.666	0.794	1.109	1.554
hsa-let-7g-3p	3.1637586197932	-0.260288489148553	0.429117827985581	-0.606566477022016	0.544138653060946	1	_16_vs_former	FALSE	2.835	3.74	4.071	0.477	0	0	0.578	0
hsa-let-7g-5p	363.341853496098	-0.205820355188955	0.495307949595898	-0.415540181329365	0.67774650668985	1	_16_vs_former	FALSE	77.191	114.184	134.135	4399.409	8.124	4.867	4.896	9.497
hsa-let-7i-3p	0.31660162036802	-0.213004317882793	0.710343235741631	-0.299861119477554	0.764283092506756	1	_16_vs_former	FALSE	0.242	0.225	0.436	1.088	0	0	0	0
hsa-let-7i-5p	396.674351708047	0.41683274247316	0.471839674752998	0.883420290358939	NA	NA	_16_vs_former	NA	64.852	135.134	137.293	4932.715	7.641	6.377	9.592	9.085
hsa-miR-1-2-5p:Novel	8.58091814941217	-0.522533604297751	0.364942380860735	-1.43182494470861	0.152193926470334	1	_16_vs_former	FALSE	7.564	8.645	7.498	17.278	3.441	4.186	3.33	3.682
hsa-miR-1-3p	1.81295966087876	0.129931704741272	0.354120882352841	0.366913421987382	0.713683599370546	1	_16_vs_former	FALSE	1.782	1.759	1.9	1.787	1.088	1.316	1.02	0.468
hsa-miR-1-5p	11.3434619956984	-0.605164634279147	0.334647214227714	-1.808365970342	0.0705495605798238	0.886147525122448	_16_vs_former	FALSE	11.225	12.014	8.66	12.239	6.475	6.693	4.639	5.732
hsa-miR-100-3p	0.237372480447786	-0.326569022367139	0.85643665502596	-0.381311356129707	0.70297222809826	1	_16_vs_former	FALSE	0.194	0.28	0.307	0.191	0	0	0	0
hsa-miR-100-5p	8.07805130086412	-2.06558247844741	0.714901716053091	-2.88932370990981	0.0038607141367013	0.423351434552652	_16_vs_former	FALSE	4.671	7.302	1.686	51.906	0.419	0.612	0.37	0.319
hsa-miR-101-2-5p	1.17779876591377	-0.616409788192032	0.489603530223691	-1.25899784241835	0.208031111185032	1	_16_vs_former	FALSE	1.353	0.878	0.7	1.964	0.519	0	0.139	0.768
hsa-miR-101-3p	3.01246083249487	-0.316815156267124	0.316648865916993	-1.00052515694206	0.31705642938446	1	_16_vs_former	FALSE	3.074	2.632	2.73	4.385	2.085	1.858	1.792	2.717
hsa-miR-101-5p	15.7321033637468	-0.0878409443679401	0.488046416293107	-0.179984815860599	0.857164488720007	1	_16_vs_former	FALSE	5.836	14.506	6.029	121.664	1.38	1.322	1.358	2.255
hsa-miR-10226	2.52905127272241	-0.325858071900475	0.394106886233463	-0.826826638363891	0.408335329204246	1	_16_vs_former	FALSE	2.336	2.725	2.894	1.885	1.333	1.455	1.85	0
hsa-miR-10226-3p:Novel	10.5521557801129	-0.144645448825388	0.350341619727835	-0.412869726804817	0.679702062042688	1	_16_vs_former	FALSE	8.141	11.417	12.229	20.733	4.766	6.206	7.565	7.455
hsa-miR-10392-3p	1.29431974221773	-0.61794760738768	0.512203352588999	-1.20644975138133	0.227644122799993	1	_16_vs_former	FALSE	1.709	1.025	0.647	0.253	0.526	0.35	0	0
hsa-miR-10392-5p	133.973309876585	0.0667366934226513	0.25866198077635	0.258007354704187	0.796401231116335	1	_16_vs_former	FALSE	106.145	135.187	126.059	349.369	78.409	92.657	70.153	84.063
hsa-miR-10393-3p	0.291932199581347	-0.0824334475400959	1.03716745696348	-0.0794794003481721	0.936651315913706	1	_16_vs_former	FALSE	0.378	0.107	0.12	0.787	0	0	0	0
hsa-miR-10393-5p	0.127057997458076	0.0863437830932501	2.57013850651519	0.0335949922054288	0.973200115657011	1	_16_vs_former	FALSE	0.209	0.01	0.093	0.07	0	0	0	0
hsa-miR-10394-3p	2.39452150517589	-0.653203756343512	0.507365964211506	-1.28744102367736	0.197940613306606	1	_16_vs_former	FALSE	2.582	2.103	1.712	3.214	0.794	0.837	0.504	1.336
hsa-miR-10394-5p	0.692080497533452	-0.993600039342404	0.727389135225933	-1.36598141383262	0.171944797145497	1	_16_vs_former	FALSE	0.77	0.734	0.45	0.195	0	0	0	0
hsa-miR-10395-3p	1.20695765698872	-0.0417512144758619	0.659148393744525	-0.0633411457451628	0.94949485195928	1	_16_vs_former	FALSE	0.914	0.645	1.014	6.6	0	0	0	0
hsa-miR-10395-5p	2.60248748651653	0.111643749574937	0.347105749535264	0.321641890762153	0.747724004589776	1	_16_vs_former	FALSE	2.957	2.092	3.07	0.677	1.721	1.396	1.261	0
hsa-miR-10396a-3p	1.14573789415552	0.773114020987486	0.400843367126197	1.92871850800537	0.0537658173024332	0.831124150718395	_16_vs_former	FALSE	1.077	1.024	1.459	1.456	0.453	0.283	1.172	0.588
hsa-miR-10396a-5p	4.63502896442632	0.304831805967081	0.380817526296453	0.800466850703137	0.423440362270651	1	_16_vs_former	FALSE	4.619	3.885	5.924	4.907	2.156	2.218	2.522	2.841
hsa-miR-10396b-3p	1.24721567948297	-0.457518350531169	0.423433155418637	-1.08049722766474	0.2799208206692	1	_16_vs_former	FALSE	1.287	1.224	0.866	1.562	0.656	0.775	0.495	0
hsa-miR-10396b-5p	3.5860763310791	0.2973424687838	0.453509392981236	0.655647872757736	0.51205071569332	1	_16_vs_former	FALSE	3.564	2.998	4.683	3.709	1.276	1.26	1.582	1.611
hsa-miR-10397-3p	21.797033845255	-0.111344183570783	0.29271705575313	-0.380381605316116	0.703662167109026	1	_16_vs_former	FALSE	17.213	16.607	15.205	95.127	12.274	13.687	11.511	12.879
hsa-miR-10397-5p	2.74535921360742	-0.0678038428289978	0.487727466357744	-0.139019939425073	0.889434392662782	1	_16_vs_former	FALSE	2.62	2.876	2.797	2.459	0.873	0.544	1.47	0.904
hsa-miR-10398-3p	1.47330402684869	-0.0226171614802351	0.386012924193835	-0.0585917208017574	0.953277305198301	1	_16_vs_former	FALSE	1.247	1.329	1.549	3.628	0.646	0.708	1.126	1.409
hsa-miR-10398-5p	0.573871090593872	-0.176279334217286	0.547272080535132	-0.322105476392871	0.747372789642574	1	_16_vs_former	FALSE	0.588	0.562	0.742	0.048	0	0	0	0
hsa-miR-10399-3p	0.352494408348962	-1.03750187188889	0.784213026451103	-1.32298474635652	0.185840450528276	1	_16_vs_former	FALSE	0.368	0.215	0.094	1.371	0	0	0	0
hsa-miR-10399-5p	0.761236387750002	0.449504876563313	0.744806207299323	0.603519240519253	0.546163319745604	1	_16_vs_former	FALSE	0.787	0.503	1.053	1.074	0	0	0	0
hsa-miR-103a-1-5p	0.681255127429812	0.112799201902163	0.793389795949099	0.142173749244185	0.886942766204838	1	_16_vs_former	FALSE	0.788	0.627	0.551	0.187	0	0	0	0
hsa-miR-103a-2-5p	0.291764188049771	-0.190447242326548	0.783377739550934	-0.243110357508652	0.807919907750413	1	_16_vs_former	FALSE	0.282	0.367	0.23	0.058	0	0	0	0
hsa-miR-103a-3p	1.79391790953467	0.132246146571416	0.38007947947974	0.34794340055516	0.72788269036273	1	_16_vs_former	FALSE	1.808	1.763	1.8	1.446	0.907	1.037	1.485	0.706
hsa-miR-103b-3p:Novel	17.0447278777303	0.212876156924822	0.543672314750331	0.391552321406287	0.695389022385681	1	_16_vs_former	FALSE	4.387	9.65	5.669	179.873	0.738	0.753	0.791	1.126
hsa-miR-103b-5p	0.234831325101207	-0.490251183303586	1.12422467244654	-0.436079366801922	0.66277914679361	1	_16_vs_former	FALSE	0.289	0.182	0.11	0.252	0	0	0	0
hsa-miR-10400-3p	4.04036998566383	-0.260386393071387	0.451826964868483	-0.576296709398872	0.564414646675046	1	_16_vs_former	FALSE	2.001	2.941	2.19	29.533	0.984	1.165	1.224	1.679
hsa-miR-10400-5p	90.4504653690116	0.853829825895724	0.371221621524748	2.30005413582518	0.02144515321916	0.649090674477568	_16_vs_former	FALSE	63.173	75.67	197.552	152.33	34.217	28.025	57.997	37.166
hsa-miR-10401-3p	1.01140850467106	0.706439414907337	0.520774877383299	1.35651592576227	0.174935071708624	1	_16_vs_former	FALSE	1.159	0.508	0.891	2.341	0	0	0.597	0.415
hsa-miR-10401-5p	80.2815601885611	-0.0459337115038952	0.358038813177118	-0.12829254766067	0.897917462477227	1	_16_vs_former	FALSE	89.183	63.124	71.805	92.76	38.193	33.43	33.375	40.752
hsa-miR-105-3p	7.69570823715021	-0.0390790385711365	0.425924345558727	-0.0917511266463829	0.926895775479126	1	_16_vs_former	FALSE	9.716	5.384	6.886	2.428	2.754	2.522	2.988	1.772
hsa-miR-105-5p	3.60881053132329	-0.333423842910921	0.423039288009062	-0.78816283111695	0.43060146721364	1	_16_vs_former	FALSE	4.211	2.703	2.462	4.747	1.914	1.598	1.261	1.087
hsa-miR-10522-3p:Novel	8.23044383849724	-0.280739434341477	0.363257338679358	-0.772838988916565	0.439617675852947	1	_16_vs_former	FALSE	6.561	11.085	7.493	7.731	3.816	3.965	5.102	2.962
hsa-miR-10522-5p	0.769672704171292	-0.286711674551666	0.528546838897726	-0.54245272784073	0.58750666437313	1	_16_vs_former	FALSE	0.542	0.384	0.531	4.934	0	0	0	0.084
hsa-miR-10523-3p:Novel	14.376772139157	0.6907198643303	0.326687206174251	2.11431562447499	0.0344883187510757	0.729033195768221	_16_vs_former	FALSE	15.563	11.152	17.986	10.185	9.661	8.6	8.963	8.896
hsa-miR-10523-5p	2.07644314377219	-0.500303876831873	0.514253037312284	-0.972874908909988	0.330615476738438	1	_16_vs_former	FALSE	2.13	1.842	2.046	2.457	0.656	0.734	0.594	1.801
hsa-miR-10524-3p:Novel	3.89626123696453	0.534680999484508	0.640074975338679	0.83534120233586	0.403525625042169	1	_16_vs_former	FALSE	5.299	2.21	2.848	1.994	0.666	0.309	0.872	0.43
hsa-miR-10524-5p	2.8996633040827	1.31330828286868	0.841547428572843	1.56058736356177	0.118621142190304	0.966070342475482	_16_vs_former	FALSE	3.999	1.497	2.242	1.508	0	0	0.277	0
hsa-miR-10525-3p	0.543644452073964	-0.939553933822262	0.532867682385868	-1.76320307063002	0.0778662460882143	0.906987572282205	_16_vs_former	FALSE	0.448	0.797	0.427	0.205	0	0	0	0
hsa-miR-10525-5p:Novel	0.406719624990348	-1.10745248339411	0.591035529378625	-1.87374942511224	0.06096497012939	0.861120871957593	_16_vs_former	FALSE	0.428	0.441	0.311	0.179	0	0	0	0
hsa-miR-10526-3p	3.96643784910663	-0.137509656082533	0.336363592545825	-0.408812544311849	0.682677233361168	1	_16_vs_former	FALSE	3.761	3.194	3.985	8.703	2.571	2.357	2.319	3.049
hsa-miR-10526-5p:Novel	3.70494445200889	-0.171660595491941	0.344377575564199	-0.498466240755388	0.618155458135752	1	_16_vs_former	FALSE	3.568	3.034	3.625	7.617	2.297	1.779	2.015	2.14
hsa-miR-10527-3p:Novel	9.96653733845551	0.222625432697351	0.341127552090448	0.652616393290692	0.514003614385972	1	_16_vs_former	FALSE	8.465	11.537	11.253	9.926	4.558	4.428	5.976	9.889
hsa-miR-10527-5p	9.16679978644794	0.277031779950399	0.373955449153427	0.740814930167624	0.458805661292907	1	_16_vs_former	FALSE	7.569	10.838	10.471	9.551	3.935	3.551	5.858	8.223
hsa-miR-106a-3p	0.393283434285606	-0.770577400093848	1.05566408250833	-0.729945645458453	0.465423409736454	1	_16_vs_former	FALSE	0.367	0.436	0.486	0.125	0	0	0	0
hsa-miR-106a-5p	1.27471602721091	0.409636543204392	0.637081171585346	0.642989561573498	0.520230873135676	1	_16_vs_former	FALSE	0.842	1.138	0.946	6.013	0	0	0.297	0
hsa-miR-106b-3p	6.32162154613328	0.37322185292252	0.645099923631812	0.578548902658892	0.562893591205612	1	_16_vs_former	FALSE	1.58	5.954	3.497	52.4	0	0	0.58	0
hsa-miR-106b-5p	25.7810400312431	0.816201739039495	0.427279407222812	1.91022952485485	0.0561036672485433	0.838570563023383	_16_vs_former	FALSE	23.721	24.93	29.93	33.375	3.076	3.321	6.694	5.449
hsa-miR-107	14.3695549661949	0.282560942223874	0.4152947370985	0.680386523070375	0.496259752148246	1	_16_vs_former	FALSE	8.42	6.322	8.564	113.152	3.803	3.049	3.038	2.9
hsa-miR-107-5p:Novel	1.98061707389386	-0.0293810850150638	0.620241303294915	-0.0473704102886769	0.962218011705027	1	_16_vs_former	FALSE	1.025	1.485	2.493	10.978	0	0.107	0.289	0.393
hsa-miR-10a-3p	2.0126695129293	-0.0983021830573918	0.486933965164069	-0.201879905880604	0.840010611425539	1	_16_vs_former	FALSE	1.465	1.543	1.561	9.449	0.371	0.609	0.597	1.171
hsa-miR-10a-5p	61.4445350523603	0.0213118009310154	0.453248237717591	0.0470201517789337	0.962497166493703	1	_16_vs_former	FALSE	26.092	13.066	33.231	643.594	6.109	3.982	5.377	4.49
hsa-miR-10b-3p	2.41289663060159	0.467702286822694	0.409131297163144	1.14315939666721	0.252972416974757	1	_16_vs_former	FALSE	2.327	2.178	2.938	2.729	0.894	0.775	1.156	0.873
hsa-miR-10b-5p	38.7974267922034	-0.43232097705691	0.484971700911264	-0.891435471893673	0.372695594965411	1	_16_vs_former	FALSE	19.829	11.347	23.633	358.064	3.75	4.116	5.063	2.665
hsa-miR-11181-3p	1.40986398685739	-0.107492279432979	0.422200723425012	-0.254599941376158	0.799032104468108	1	_16_vs_former	FALSE	1.196	1.498	1.878	1.509	0.497	0.832	1.02	0.098
hsa-miR-11181-5p	0.163992556935379	-0.464151427054783	1.41183989319588	-0.328756418692856	0.742339806429118	1	_16_vs_former	FALSE	0.182	0.119	0.263	0	0	0	0	0
hsa-miR-11399	4.35165894811412	-0.554610100540629	0.383810163241175	-1.44501150218924	0.148454654852125	1	_16_vs_former	FALSE	4.897	3.689	2.944	5.14	2.335	2.188	1.616	2.951
hsa-miR-11399-3p:Novel	185.897032951808	0.208259896621092	0.297184622926305	0.70077615244829	0.483442722835206	1	_16_vs_former	FALSE	175.363	196.583	216.787	118.699	134.576	112.781	110.317	70.86
hsa-miR-11400	2.34136208902148	0.703402636604225	0.453454295155012	1.55120955765513	0.120851472437799	0.966070342475482	_16_vs_former	FALSE	1.633	1.815	6.719	1.361	0.755	0.641	0.808	0.942
hsa-miR-11400-3p:Novel	5.26209994583544	0.426334192275006	0.401073128187558	1.06298368629582	0.287789349549062	1	_16_vs_former	FALSE	6.232	3.559	6.158	2.73	2.755	1.824	3.395	1.437
hsa-miR-11401	1.62811030866389	0.251038476259167	0.432697744436544	0.580170522002762	0.561799630285447	1	_16_vs_former	FALSE	1.406	1.135	1.794	5.286	0.865	0.33	1.126	0.836
hsa-miR-11401-3p:Novel	4.39984684204864	-0.243574883988828	0.330539538384314	-0.736900902020461	0.461182615463341	1	_16_vs_former	FALSE	4.406	3.839	5.352	4.261	1.967	2.041	2.519	3.797
hsa-miR-1178-3p	0.229364853290639	-0.123983168795203	0.807070845178847	-0.153621171593342	0.877908442580062	1	_16_vs_former	FALSE	0.276	0.192	0.216	0.007	0	0	0	0
hsa-miR-1178-5p	0.95244355869909	-0.069500976662303	0.596263676012425	-0.116560809350484	0.907208095567492	1	_16_vs_former	FALSE	1.022	0.729	1.286	0.599	0	0	0	0
hsa-miR-1179	1.33603957716524	0.275360198671013	0.472561894258786	0.582696577985653	0.560097577282587	1	_16_vs_former	FALSE	1.317	1.359	1.465	0.836	0.265	0.607	0.735	0.169
hsa-miR-1179-3p:Novel	5.9553819464454	-0.479203319279351	0.278543001106372	-1.72039260500518	0.0853611003091568	0.906987572282205	_16_vs_former	FALSE	6.21	5.739	5.432	4.753	3.91	4.21	3.839	3.54
hsa-miR-1180-3p	3.80774662293398	-0.731747334276064	0.451672040581916	-1.62008552341055	0.105213906713418	0.951032017377665	_16_vs_former	FALSE	3.464	3.327	2.739	10.537	1.479	1.226	1.47	0.486
hsa-miR-1180-5p	1.19474473890228	-0.848660363962335	0.604674551254088	-1.40349939021284	0.160467973687314	1	_16_vs_former	FALSE	1.207	1.533	0.571	0.448	0	0	0	0
hsa-miR-1181	8.00534513848986	-0.469482452974849	0.407826336772373	-1.15118228187624	0.249657252835423	1	_16_vs_former	FALSE	10.224	5.731	4.822	5.794	4.302	3.169	2.828	1.396
hsa-miR-1181-3p:Novel	103.943621414731	0.207194264680932	0.300792270195961	0.688828421508133	0.490931247788806	1	_16_vs_former	FALSE	112.593	81.558	101.226	128.142	69.415	46.97	59.44	54.851
hsa-miR-1182	7.45523497480556	0.0947030495923998	0.237621287006284	0.398546152095774	0.690227645366832	1	_16_vs_former	FALSE	7.087	6.6	10.344	7.308	5.705	5.173	4.574	4.301
hsa-miR-1182-5p:Novel	7.66038449266646	-0.878620418330665	0.378128350780015	-2.32360365605546	0.0201467463083164	0.649090674477568	_16_vs_former	FALSE	5.879	11.56	6.275	4.3	3.441	3.403	3.164	2.623
hsa-miR-1183	3.65936740083408	0.158880944700696	0.350802187295092	0.452907508718145	0.65061534384477	1	_16_vs_former	FALSE	4.263	2.729	3.612	2.613	1.974	2.009	2.987	1.706
hsa-miR-1183-5p:Novel	6.52802806908459	-0.107380557179424	0.260179911215625	-0.412716557084347	0.679814292694882	1	_16_vs_former	FALSE	6.73	5.777	7.259	5.765	5.141	4.618	4.03	3.182
hsa-miR-1184	26.52325957092	-0.313841651068569	0.275455856104778	-1.13935370809176	0.254555655599447	1	_16_vs_former	FALSE	32.226	18.724	24.104	17.252	15.091	10.286	11.627	9.02
hsa-miR-1184-5p:Novel	4.90315719023085	-0.267005431390117	0.359828192919296	-0.742035884470015	0.458065594199312	1	_16_vs_former	FALSE	3.189	2.811	3.126	32.409	1.967	1.529	2.94	2.78
hsa-miR-1185-3p	0.693542385548879	-0.124961021536506	0.558140198981947	-0.223888230527806	0.822844273964305	1	_16_vs_former	FALSE	0.612	0.808	0.833	0.373	0	0	0	0.084
hsa-miR-1185-5p	0.781839023344004	-0.396250489644939	0.539922070368027	-0.733903115638231	0.463007788070516	1	_16_vs_former	FALSE	0.805	0.874	0.699	0.141	0	0	0	0
hsa-miR-1193	3.63781127180974	0.0779522877361333	0.272401648173388	0.286166725711275	0.774750427549277	1	_16_vs_former	FALSE	3.852	2.828	3.98	4.447	2.267	1.768	2.448	1.83
hsa-miR-1193-3p:Novel	16.9146075145889	-0.454522655373872	0.394567342060623	-1.15195204195089	0.249340781058192	1	_16_vs_former	FALSE	15.032	16.375	15.366	35.05	7.631	8.434	6.12	4.079
hsa-miR-1197	3.48333666414063	0.393958843184474	0.357008144350604	1.10350099687805	0.269809658880227	1	_16_vs_former	FALSE	3.815	2.078	5.284	3.285	1.225	1.12	2.617	1.196
hsa-miR-1197-5p:Novel	2.82958269736199	-0.997712750474354	0.501511674516712	-1.989410817676	0.0466558765914657	0.828996349203237	_16_vs_former	FALSE	2.348	3.045	1.529	7.861	0.596	0.921	1.007	1.545
hsa-miR-1199-3p	3.63914687494251	-0.50642181396347	0.347671542894097	-1.45660990758087	0.145224091249986	0.993355431181679	_16_vs_former	FALSE	3.793	3.378	3.008	4.226	2.749	1.8	1.757	1.807
hsa-miR-1199-5p	3.51692465931789	-0.46297776975525	0.410762127688675	-1.12711892978155	0.259692200834303	1	_16_vs_former	FALSE	4.582	2.51	1.943	2.21	1.997	1.668	1.195	1.547
hsa-miR-1200	4.64863647887104	-0.90902520649963	0.428555152746287	-2.12113936951725	0.0339100757143401	0.729033195768221	_16_vs_former	FALSE	5.693	4.199	2.631	1.389	2.885	1.766	1.261	0.337
hsa-miR-1200-3p:Novel	5.99289870268956	0.207280339256559	0.358705741575811	0.577856207001221	0.563361203851347	1	_16_vs_former	FALSE	5.453	6.365	7.114	5.102	3.562	3.053	4.59	1.801
hsa-miR-1202	31.0588416116731	-0.36809458946653	0.338741649085146	-1.08665288269293	0.277190244471699	1	_16_vs_former	FALSE	31.627	31.684	22.688	34.291	20.726	14.896	11.101	19.152
hsa-miR-1202-3p:Novel	41.4745153059645	-0.541696540128536	0.397242007530408	-1.36364364759956	0.172679747809371	1	_16_vs_former	FALSE	56.849	23.826	26.752	23.307	12.717	10.979	13.514	16.485
hsa-miR-1203	176.106539493349	0.221199762353059	0.365416754934602	0.605335577435817	0.544956046737984	1	_16_vs_former	FALSE	165.437	154.94	277.018	125.404	67.532	56.341	85.164	47.738
hsa-miR-1203-3p:Novel	1.97961232605467	0.557059564858465	0.408359848316213	1.36413892588947	0.172523845632137	1	_16_vs_former	FALSE	1.39	2.391	3.489	1.319	0.667	0.911	0.867	0.87
hsa-miR-1204	16.8034979211672	0.0846051780917732	0.512515881787706	0.165078158742441	0.868882463945311	1	_16_vs_former	FALSE	15.583	18.068	22.9	4.505	3.307	3.838	5.605	3.358
hsa-miR-1204-3p:Novel	1.54076167786051	-0.0147300443937206	0.439763146509391	-0.0334954043117072	0.97327953060521	1	_16_vs_former	FALSE	1.584	1.221	1.848	1.836	0.849	0.608	0.554	0.261
hsa-miR-1205	0.902461764620415	-0.914631080491641	0.54619283564059	-1.67455708096013	0.094021166084976	0.928250766289858	_16_vs_former	FALSE	0.779	1.069	0.503	1.729	0	0	0	0.562
hsa-miR-1205-3p:Novel	1.72475308401373	0.191987501890642	0.386097643842239	0.497251161597581	0.619011947124885	1	_16_vs_former	FALSE	1.78	1.491	1.763	2.005	1.132	0.908	1.212	0.58
hsa-miR-1206	0.117029802821793	-0.258116159784126	2.0483533353123	-0.126011540750499	0.899722789200706	1	_16_vs_former	FALSE	0.09	0.146	0.2	0	0	0	0	0
hsa-miR-1206-3p:Novel	1.15670070061876	-0.345023296310736	0.434686634937838	-0.793728788924177	0.427353336683005	1	_16_vs_former	FALSE	1.135	1.087	1.084	1.603	0.499	0.457	0.37	0.364
hsa-miR-1207-3p	0.199026449818835	-0.0877979760036473	0.926049926386266	-0.0948091171998277	0.924466445018188	1	_16_vs_former	FALSE	0.224	0.158	0.238	0.071	0	0	0	0
hsa-miR-1207-5p	4.36727170145958	-0.311765605929448	0.283657942272439	-1.09908999350356	0.271728814143519	1	_16_vs_former	FALSE	3.931	5.208	4.224	3.216	2.893	2.723	3.955	2.858
hsa-miR-1208	3.01027830705712	0.261446209913202	0.392520672440073	0.666069912414913	0.505366414832574	1	_16_vs_former	FALSE	2.959	2.474	3.364	4.776	1.482	1.612	1.582	3.166
hsa-miR-1208-3p:Novel	8.62917422176665	0.46770319451082	0.297341119180589	1.57295161799254	0.115730021533191	0.966070342475482	_16_vs_former	FALSE	7.806	7.231	13.028	11.681	4.991	5.365	7.088	6.265
hsa-miR-12113	0.73485949866455	-0.117650869240504	0.443303275723037	-0.265395894150823	0.790704498788187	1	_16_vs_former	FALSE	0.716	0.646	0.626	1.416	0	0.381	0.297	0
hsa-miR-12113-3p:Novel	1.88406798844571	0.160910547830836	0.372527789835725	0.431942400597264	0.665783276958215	1	_16_vs_former	FALSE	1.993	1.625	1.973	1.698	0.687	0.635	1.047	0.656
hsa-miR-12114	1.64032934215207	-0.629845642793008	0.487358547446046	-1.29236605389123	0.19623040674753	1	_16_vs_former	FALSE	1.667	1.841	1.405	0.549	0.646	0.485	0.612	0
hsa-miR-12114-3p:Novel	15.9921674599526	1.09117527242488	0.377627506228056	2.88955453304798	0.00385788086753622	0.423351434552652	_16_vs_former	FALSE	13.35	18.951	23.283	4.82	1.845	1.447	2.892	0.706
hsa-miR-12115	2.19106204434106	-0.0860498728004675	0.434694928437551	-0.197954627880665	0.84308056288726	1	_16_vs_former	FALSE	2.003	1.845	2.608	4.179	0.969	1.238	1.396	1.459
hsa-miR-12115-3p:Novel	6.96890502571822	0.478939951512507	0.307559574691181	1.55722660233683	0.119416694507476	0.966070342475482	_16_vs_former	FALSE	7.334	5.051	11.017	3.673	2.571	2.273	2.443	2.836
hsa-miR-12116	3.18322388368228	0.430023212451036	0.348248545185993	1.2348169673512	0.216898631146548	1	_16_vs_former	FALSE	3.553	2.321	3.888	2.297	2.07	1.896	2.424	1.636
hsa-miR-12116-3p:Novel	2.31538295402956	0.598651443980946	0.324055760225324	1.84737171024113	0.064693286352665	0.878254374312022	_16_vs_former	FALSE	2.061	2.101	3.742	2.1	1.755	1.647	1.918	0.319
hsa-miR-12117	2.58246172883872	-0.0501065521318242	0.456038709088833	-0.109873462785511	0.912509728726691	1	_16_vs_former	FALSE	2.837	2.492	1.856	1.867	0.706	0.859	1.007	2.051
hsa-miR-12117-3p:Novel	20.5483588314189	-0.22827659157799	0.394381482543145	-0.578821779628096	0.562709433715762	1	_16_vs_former	FALSE	22.124	13.751	12.417	54.083	7.87	6.112	7.565	8.201
hsa-miR-12118	21.1482963313509	0.695136663024932	0.542750059880167	1.28076754736501	0.200275326032339	1	_16_vs_former	FALSE	30.042	11.419	13.313	7.404	3.124	2.936	3.022	3.346
