ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Average_modAct	Average_inactive	Average_modInact	Median_modAct	Median_inactive	Median_modInact
hsa-let-7a-2-3p	0.663880742435495	0.676483617372194	0.713142400320504	0.948595423674382	0.342826419421656	0.999987328522086	modInact_vs_inactive	FALSE	0.427085938376495	0.366818192947575	1.26307071326572	0	0	0.525141780229357
hsa-let-7a-3p	128.887601362996	-0.402181256048279	0.444888148799581	-0.904005326133017	0.365992577193334	0.999987328522086	modInact_vs_inactive	FALSE	31.7523486162025	34.8056209159453	404.641065538751	13.7586767277156	20.205199946206	13.1614908993014
hsa-let-7a-5p	8.74016079189347	0.680918292636816	0.403746468776953	1.68649968555635	0.0916995956021114	0.999987328522086	modInact_vs_inactive	FALSE	11.1480885994685	6.08470586554686	9.83350390462446	4.30690809738007	3.17934992872605	7.1499904323084
hsa-let-7b-3p	0.285110343632983	-0.430163682823344	1.42947167193909	-0.300924943996842	0.763471728858492	0.999987328522086	modInact_vs_inactive	FALSE	0.15788551587282	0.408998988900771	0.386785301040119	0	0	0
hsa-let-7b-5p	70.0875408174253	0.116232456744983	0.467658685458808	0.248541212553232	0.803715687161962	0.999987328522086	modInact_vs_inactive	FALSE	24.2192059384181	30.7625189461675	200.026337831156	9.06352512859902	13.2719507923825	9.01631998748202
hsa-let-7c-3p	2.39493565663843	-0.0840437334084474	0.568089036364533	-0.147941128993234	0.882389229078536	0.999987328522086	modInact_vs_inactive	FALSE	1.5589815680091	2.48189315072341	3.39220547602913	0	0.631998347821358	0.712329125189159
hsa-let-7c-5p	6.30124930181692	-0.449999751115906	0.46573990853549	-0.966203975370976	0.333942124045723	0.999987328522086	modInact_vs_inactive	FALSE	4.67915225535195	4.66480590300247	12.1737295082473	3.78170482431889	3.06851829251067	2.1181516584146
hsa-let-7d-3p	3.09409472461533	-1.32886443299748	0.677626575100245	-1.96105713947375	0.0498723577810035	0.999987328522086	modInact_vs_inactive	FALSE	1.79392479249142	8.03392845390107	3.46045973937959	0.472713103039861	2.05079316367301	0.310964943427155
hsa-let-7d-5p	13.614477886714	-0.0787990376927233	0.503273552837772	-0.156572975568466	0.875581402187538	0.999987328522086	modInact_vs_inactive	FALSE	6.1933682399433	5.17542983025699	36.8772247382214	3.58256004072918	2.35202743327353	3.25562296802527
hsa-let-7e-3p	0.0588535158974728	-0.682211508431451	4.15391615552159	-0.164233336179552	0.869547458918424	0.999987328522086	modInact_vs_inactive	FALSE	0.0916846572400097	0.0338202372013938	0.0488663010155595	0	0	0
hsa-let-7e-5p	4.10975449120145	-0.161634583091942	0.495478678628	-0.326219048495718	0.74425863041161	0.999987328522086	modInact_vs_inactive	FALSE	3.07746089664441	7.4568763222805	4.52377447418559	2.47753292064852	2.13805727184557	2.09452961033712
hsa-let-7f-1-3p	0.0846013670984306	-0.315664666429452	4.15336960644352	-0.0760020649112786	0.939417455390078	0.999987328522086	modInact_vs_inactive	FALSE	0.148688629158381	0.0654938205597192	0.0480345879003826	0	0	0
hsa-let-7f-2-3p	0.579795096191228	0.0182141932635187	0.807986023380585	0.0225427083346209	0.982015044320933	0.999987328522086	modInact_vs_inactive	FALSE	0.602782857562865	0.292913368898113	0.571590455726239	0	0	0
hsa-let-7f-5p	1.67550399057244	0.860273831960645	0.565210547925849	1.52204136160868	0.127998717210262	0.999987328522086	modInact_vs_inactive	FALSE	1.57092822044557	1.02564995261908	2.36995490076589	0.885614916840024	0.660805808215048	0.415516598738807
hsa-let-7g-3p	3.21759274080255	1.03178088766642	0.531543083086894	1.9411049085136	0.0522455538163932	0.999987328522086	modInact_vs_inactive	FALSE	2.25832036736875	2.11034806888589	6.00051254263833	0	0	0.921752925151087
hsa-let-7g-5p	70.2171683969702	-0.112174839906392	0.522425571439983	-0.214719274933652	0.829986193844259	0.999987328522086	modInact_vs_inactive	FALSE	18.5342917506961	27.0479764186182	213.363884526511	6.04235008573268	7.21299226298363	5.05037204769935
hsa-let-7i-3p	0.317522672257028	-0.2473712774409	0.949724791788566	-0.260466273577042	0.794504127481787	0.999987328522086	modInact_vs_inactive	FALSE	0.318828374362881	0.179519414382127	0.413313578920527	0	0	0
hsa-let-7i-5p	66.665425614267	0.113226657808722	0.514490345165399	0.22007537920332	0.825812449300175	0.999987328522086	modInact_vs_inactive	FALSE	30.0769311694766	28.2444507290008	178.90476792914	6.21066455513542	8.56105083165036	6.66062388407436
hsa-miR-1-2-5p:Novel	6.90883185977335	-1.00204193607519	0.408657655890796	-2.45203270177561	0.0142051751574064	0.999987328522086	modInact_vs_inactive	FALSE	7.08605752821621	9.50616264497495	6.23800790201518	3.48651773993416	4.49659859974171	3.74078755078331
hsa-miR-1-3p	1.52891739840967	0.0422524784915128	0.416976334241524	0.101330639227691	0.919287994776576	0.999987328522086	modInact_vs_inactive	FALSE	1.20636935826646	1.80409897686209	2.08069677070861	0.881942487028445	1.24812783201609	1.32623833075578
hsa-miR-1-5p	12.0767450168724	-0.0642606987678575	0.4229458595505	-0.151935992082184	0.879237420249684	0.999987328522086	modInact_vs_inactive	FALSE	11.7455843109178	12.8214455795602	14.3410805325863	7.52144969120037	7.35385516678303	6.83903063587587
hsa-miR-100-3p	0.187442090181106	-1.06725887600284	1.51760944843157	-0.703250020686048	0.481899951534751	0.999987328522086	modInact_vs_inactive	FALSE	0.266477956108462	0.24979623803461	0.0952916255028631	0	0	0
