ID	Average_NO	Average_YES	Median_NO	Median_YES	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-3170	56.6908302443731	31.334778231109	27.9561522859121	21.6871183844876	0.681242606745569	0.0576767748165605	0.251894178475857	NO_vs_YES	FALSE
hsa-miR-3170-3p:Novel	17.4474576883669	17.1192626966342	11.6331148185464	12.9303744601253	-0.306056446646084	0.341424079735111	0.596712225080697	NO_vs_YES	FALSE
hsa-miR-3171	4.77972611104182	5.24049603390893	1.25824594241731	1.25757607604069	0.537521248873773	0.425096219192347	NA	NO_vs_YES	NA
hsa-miR-3171-3p:Novel	5.73779164013715	4.98743620969227	1.74496722278196	2.10712748875246	0.263169752342787	0.654265307978378	NA	NO_vs_YES	NA
hsa-miR-3173-3p	1.41972447941141	2.26427254000222	0.624134006194266	1.1786590309136	-0.962549222379636	0.0596598587183389	NA	NO_vs_YES	NA
hsa-miR-3173-5p	0.595544488786472	0.472871874954617	0	0	-0.642128935924632	0.58412936972474	NA	NO_vs_YES	NA
hsa-miR-3174	1.91841290337106	1.90397005658211	0.613717154740156	0.719310685188501	-0.200060625883797	0.716487460415857	NA	NO_vs_YES	NA
hsa-miR-3174-3p:Novel	13.9253263131114	16.8407749276413	9.58274337938494	8.79421770321214	-0.33727142836318	0.387853029491481	0.638965730601555	NO_vs_YES	FALSE
hsa-miR-3175	3.06462556464587	2.52349079786439	1.90953094602598	1.59340110761729	0.0642762938571986	0.87787198258606	NA	NO_vs_YES	NA
hsa-miR-3175-3p:Novel	6.15512493186389	7.67164968932606	3.3488608835588	4.43152212207687	-0.942395319639152	0.00837486294933532	NA	NO_vs_YES	NA
hsa-miR-3176	6.82021846826759	6.77374528225062	5.54064574776457	4.87901087699531	-0.0543082596488579	0.862139386041449	NA	NO_vs_YES	NA
hsa-miR-3176-5p:Novel	27.9410310001402	33.8381165177782	17.4254293030051	18.966942315667	-0.458269092083969	0.269084368337105	0.530776944760738	NO_vs_YES	FALSE
hsa-miR-3177-3p	3.91092012259648	6.76958453952967	1.57657880113133	1.49635911017374	-1.04972648084758	0.0870939536928796	NA	NO_vs_YES	NA
hsa-miR-3177-5p	4.77718399592135	4.77713602475532	0.914495853766169	2.07690012454014	-0.173235700619466	0.659655038442125	NA	NO_vs_YES	NA
hsa-miR-3178	12.2086037999611	7.00566954481246	4.83568386180002	4.96270667331854	0.990180149332514	0.0221671223002497	NA	NO_vs_YES	NA
hsa-miR-3178-3p:Novel	18.0775296415457	17.8119550974757	12.0826525311843	12.3441671025912	-0.31990753928054	0.310248457756234	0.561213770718283	NO_vs_YES	FALSE
hsa-miR-3179	2.64725609543241	3.35238937727452	1.47755098513622	1.2566500363885	-0.630559006303079	0.253415360117282	NA	NO_vs_YES	NA
hsa-miR-3179-5p:Novel	2.21400013259935	2.57970696665744	1.05105253408756	0.654800071143125	-0.314665400387014	0.572653485264344	NA	NO_vs_YES	NA
hsa-miR-3180	62.0988814591601	47.9574965286837	33.4188224839279	36.6325858317006	-0.297173701091198	0.290867568806329	0.547062182390712	NO_vs_YES	FALSE
hsa-miR-3180-3p	196.952301077911	250.280667131912	81.4708045942784	135.994572056085	-0.477159410884438	0.114045551833696	0.335301607584892	NO_vs_YES	FALSE
hsa-miR-3180-4-3p:Novel, hsa-miR-3180-5-3p:Novel	39.2992808212682	40.0727088016108	17.1192481901437	22.2435876126574	-0.744239765531842	0.0457019792614552	0.223167275523338	NO_vs_YES	FALSE
hsa-miR-3180-5p	53.2896428782824	49.8624615116483	35.5047060565151	38.9503489896874	-0.0625724019788903	0.833061838735929	0.925382903002623	NO_vs_YES	FALSE
hsa-miR-3181	8.69467957950672	6.74033664164333	4.41775115247623	4.01167603603085	-0.041714323862634	0.914090399510821	NA	NO_vs_YES	NA
hsa-miR-3181-3p:Novel	11.8757220299738	40.4168720605182	2.60912268756382	4.38434366172377	-1.60830999660324	0.00501348059332938	0.0998480969714141	NO_vs_YES	FALSE
hsa-miR-3182	3.72579592330149	4.05650639545183	0.606611377662687	1.857688080448	-0.97394775877775	0.0702011166447222	NA	NO_vs_YES	NA
hsa-miR-3182-3p:Novel	9.24921873413649	9.41343846604576	4.24537464516253	4.38431018772373	-0.436036115361607	0.238479129242983	NA	NO_vs_YES	NA
hsa-miR-3183	6.26066246891783	7.69431119835186	4.24537464516253	5.57374206329361	-0.294125224797802	0.373097838870306	NA	NO_vs_YES	NA
hsa-miR-3183-3p:Novel	4.44248940294033	4.16048753729722	2.23402939782116	2.14344891817226	-0.0496296018799664	0.91225290350478	NA	NO_vs_YES	NA
hsa-miR-3184-3p	1.19456935635316	1.05954504366093	0	0	-1.36699103201223	0.145405610300662	NA	NO_vs_YES	NA
hsa-miR-3184-5p	5.89938284950935	5.37248196576459	3.51882686996676	3.38613133103575	-0.0210398064544368	0.95834279439565	NA	NO_vs_YES	NA
hsa-miR-3185	5.57885922281387	4.31996854675863	2.86953552519354	3.09459547625061	-0.374228185214062	0.359625393441588	NA	NO_vs_YES	NA
hsa-miR-3185-3p:Novel	39.0787045989844	34.9482533346811	12.655420024013	14.6835497855118	0.354571475343452	0.369982319366144	0.626689733797127	NO_vs_YES	FALSE
hsa-miR-3186-3p	5.92100493682407	6.49305562700983	3.19075672436348	3.737860355859	-0.978625474264029	0.0221043623977421	NA	NO_vs_YES	NA
hsa-miR-3186-5p	1.34566562147092	1.00376011600423	0.295510197027245	0.357839918944225	0.656711354453267	0.284810356566447	NA	NO_vs_YES	NA
hsa-miR-3187-3p	3.99809707213272	2.05707248929722	0.752102584789743	0.762564044281034	-0.0349853469293308	0.951032733145549	NA	NO_vs_YES	NA
hsa-miR-3187-5p	6.37855154973328	7.86632440834037	3.51882686996676	3.38460872061408	-0.00488260211875463	0.99144660127641	NA	NO_vs_YES	NA
hsa-miR-3188	9.33697668765921	11.9781403288718	8.28873059939567	8.49296276561824	-0.394155362946028	0.179120289815573	NA	NO_vs_YES	NA
hsa-miR-3188-5p:Novel	4.47976135725971	5.57333155931584	2.11273506216674	3.36718637846685	-1.01563516468442	0.00526317447864231	NA	NO_vs_YES	NA
hsa-miR-3189-3p	4.51075478108701	4.14398893402174	1.00961016083815	1.36616755067034	-0.309351615191539	0.602509521001626	NA	NO_vs_YES	NA
hsa-miR-3189-5p	4.42017999165731	5.83480240610161	0.342935945162313	0.567903509197226	-1.62908820272589	0.0666249178649959	NA	NO_vs_YES	NA
hsa-miR-3190-3p	29.4159526647724	43.5317014276272	24.1585866273235	27.9366294396487	-0.497513679313324	0.0849832663608826	0.284903912268315	NO_vs_YES	FALSE
hsa-miR-3190-5p	0.557746109518641	0.810774680030898	0	0	0.0420722482547152	0.948276014675004	NA	NO_vs_YES	NA
hsa-miR-3191-3p	10.3764437525933	16.4225032046377	6.85871890324627	8.24038947590801	-0.594021047013157	0.1655449909285	0.416059977200832	NO_vs_YES	FALSE
hsa-miR-3191-5p	0.222825623784864	0.276286171198688	0	0	-1.69764743191771	0.165084211405904	NA	NO_vs_YES	NA
hsa-miR-3192-3p	0.314809296972975	0.458831562010845	0	0	-2.18852654274384	0.0438240406383984	NA	NO_vs_YES	NA
hsa-miR-3192-5p	8.13239419782452	8.98167171038947	2.42644551065075	3.49446755440317	2.59173829950419e-05	0.999957933528828	NA	NO_vs_YES	NA
hsa-miR-3193	0.337056057967113	0.439264823445022	0	0	-0.415376070535328	0.601725130464314	NA	NO_vs_YES	NA
hsa-miR-3193-3p:Novel	14.3580815580102	15.7706886022114	6.67272515428955	9.55989982758673	0.245094290939156	0.619547016625578	0.809643826944784	NO_vs_YES	FALSE
hsa-miR-3194-3p	1.35220009163177	1.68754004373623	0.591020394054489	0.350585649367008	0.300964285793722	0.65966563017903	NA	NO_vs_YES	NA
hsa-miR-3194-5p	2.07017722952419	1.48619670440906	0.886530591081733	0.749126315991637	1.06539867678153	0.0519318371388414	NA	NO_vs_YES	NA
hsa-miR-3195	27.7390942578455	26.6912516112351	13.9345701376532	16.053229455317	-0.734067733804393	0.0378329584401115	0.210677650921405	NO_vs_YES	FALSE
hsa-miR-3195-3p:Novel	14.3261910760629	15.6568053565191	9.30239134321888	10.4005156913429	-0.868021929189818	0.00930333177705716	0.11008942602851	NO_vs_YES	FALSE
hsa-miR-3196	3.77178255092507	6.48723159576371	2.06848535114377	2.39058324194249	-0.740774656003967	0.139547825681541	NA	NO_vs_YES	NA
hsa-miR-3196-3p:Novel	15.0295189372579	20.0233797240591	9.12474804010781	11.0967460722627	-0.696949656107	0.0350884709350285	0.208519678681084	NO_vs_YES	FALSE
hsa-miR-3197	46.9165750690084	109.280357247951	7.27568048081109	14.3571356804881	0.174028598155946	0.710041835117618	0.860372229807827	NO_vs_YES	FALSE
hsa-miR-3197-3p:Novel	4.06587376833037	4.54853406249762	2.56788722852156	2.98338682354732	-0.282467612044044	0.462410700486752	NA	NO_vs_YES	NA
hsa-miR-3198	4.21295718181903	4.17558101621987	2.73493433516869	2.45304214248378	-0.329572080166139	0.403890388609255	NA	NO_vs_YES	NA
hsa-miR-3198-5p:Novel	13.2600416264592	8.2027612321674	5.27824030495014	5.90830909881904	-0.877343151601428	0.0223899640407475	NA	NO_vs_YES	NA
hsa-miR-3199	5.50119413995944	8.15314332912008	3.27657645013771	3.20271347838514	-0.325906701515133	0.462469043329648	NA	NO_vs_YES	NA
hsa-miR-3199-3p:Novel	7.65816332793793	10.2384678641649	3.16385500600325	3.34925885372619	-0.164049408150419	0.701485536825056	NA	NO_vs_YES	NA
hsa-miR-32-3p	0.22481452044657	0.991939060853145	0	0	-0.632736549745499	0.588478081268252	NA	NO_vs_YES	NA
hsa-miR-32-5p	1.08838332893469	3.7610912520019	0.422547012433348	0.521413664377427	-1.12228158931429	0.070971082089637	NA	NO_vs_YES	NA
hsa-miR-3200-3p	0.610650967701617	1.30016965885392	0	0	-0.878528973994131	0.221544249387695	NA	NO_vs_YES	NA
hsa-miR-3200-5p	4.79469222742452	4.6443363893416	3.47883025008509	3.17236710747215	-0.503029531367832	0.160186969239007	NA	NO_vs_YES	NA
hsa-miR-3201	0.180545785084343	0.796324856793924	0	0	-1.35123259628523	0.19778421250834	NA	NO_vs_YES	NA
hsa-miR-3201-3p:Novel	8.71613608276956	13.4989083366166	1.14225928146933	0.835741342305583	-1.30754166239524	0.108229378012368	NA	NO_vs_YES	NA
hsa-miR-3202	8.25990892984606	11.4418203805865	4.01690825356153	4.30416908384588	-0.701853278085079	0.130442252779096	NA	NO_vs_YES	NA
hsa-miR-3202-3p:Novel	9.68262899985267	15.6693217452409	6.55315290027541	7.4677695172242	-0.765177815623781	0.0521069116356487	0.241168075739085	NO_vs_YES	FALSE
hsa-miR-320a-3p	57.6537078217572	179.105168160016	25.0111968598747	24.937924936035	-0.982111786348793	0.036833498077142	0.208519678681084	NO_vs_YES	FALSE
hsa-miR-320a-5p	8.76556350666374	12.700642336001	4.83074896241002	4.00095563273292	-0.486868680441889	0.262803171939768	NA	NO_vs_YES	NA
hsa-miR-320b	9.22425741812407	7.13806734666108	4.82028990427384	5.16346019237302	-0.478179966735434	0.186670794371221	NA	NO_vs_YES	NA
hsa-miR-320b-1-5p:Novel	3.45390389701203	8.10749348214294	1.71192481901437	1.88755266266955	-0.932270218199509	0.0501955824075425	NA	NO_vs_YES	NA
hsa-miR-320b-2-5p:Novel	2.95470079664842	7.45845386410696	1.8192942192875	2.24389493149543	-1.29710712540319	0.00509710663824754	NA	NO_vs_YES	NA
hsa-miR-320c	22.8989934194215	36.1732900179596	15.1451978629831	13.4534207464527	-0.386770918596504	0.375096921804175	0.631586121298729	NO_vs_YES	FALSE
hsa-miR-320c-1-5p:Novel	7.18272702861105	6.02244247178428	3.68047815736285	3.17623512683065	-0.786463728425998	0.0608034974491915	NA	NO_vs_YES	NA
hsa-miR-320c-2-5p:Novel	4.09054734881481	5.34649126809565	2.72456517668367	3.08635198899808	-0.405068995267706	0.290931803881851	NA	NO_vs_YES	NA
hsa-miR-320d	16.1900755238828	33.7104208170496	10.9190047979284	12.2422006856686	-1.1384339271696	0.0118621095736271	0.123632991017174	NO_vs_YES	FALSE
hsa-miR-320d-1-5p:Novel	26.8962794286986	30.2830914332422	19.8113835650195	16.000266518972	-0.764937037130035	0.0236931034864122	0.172534394619002	NO_vs_YES	FALSE
hsa-miR-320d-2-5p:Novel	4.64830378578027	5.74387286757702	2.9498104894896	3.98597068988926	-0.711200972467915	0.0375143202441412	NA	NO_vs_YES	NA
hsa-miR-320e	13.4611765484668	13.5251984941355	7.86909787720829	8.25869080694674	-0.055810815337118	0.883608367143527	0.953780328219843	NO_vs_YES	FALSE
hsa-miR-320e-5p:Novel	665.428846119349	788.874557609794	614.8039195841	597.224668784776	-0.149025165607014	0.561808005243495	0.769550515220993	NO_vs_YES	FALSE
hsa-miR-323a-3p	0.298412145260243	0.693016753024775	0	0	-0.903179607205902	0.30675531174217	NA	NO_vs_YES	NA
hsa-miR-323a-5p	23.5366195529383	34.8281053802329	20.553706130079	24.6262578750476	-0.733477952517872	0.0132084739691924	0.133971664544666	NO_vs_YES	FALSE
hsa-miR-323b-3p	0.116061094845226	0.1873153115332	0	0	-0.309982814872623	0.8660660829632	NA	NO_vs_YES	NA
hsa-miR-323b-5p	7.88604676473627	11.600694844815	3.69376383184305	5.49190650153957	-0.801689142978265	0.0676752279351756	NA	NO_vs_YES	NA
hsa-miR-324-3p	24.9113051741928	26.4754299847645	10.2147362133165	6.06062480448581	1.53811210434503	0.00892546943413637	0.107105633209636	NO_vs_YES	FALSE
hsa-miR-324-5p	28.5461117462331	30.957288572307	11.4781421007742	7.45674749228841	1.14350414850086	0.0555158780080272	0.246351708660621	NO_vs_YES	FALSE
hsa-miR-325	0.937128033396393	1.21216272016331	0.606611377662687	0.43190744043084	-0.760508685651185	0.158882721822243	NA	NO_vs_YES	NA
hsa-miR-325-3p:Novel	4.25701620271345	5.68176883314677	1.54064844936905	1.78740342596838	-1.70560694767041	0.00411270295815134	NA	NO_vs_YES	NA
hsa-miR-326	9.70714400190899	11.5928534225042	7.05847152966197	6.99304613867163	-0.968686599947428	0.00829695775278845	NA	NO_vs_YES	NA
hsa-miR-326-5p:Novel	63.6508708884634	87.9248963616615	12.693670137225	24.4238417049879	-0.251870156716573	0.553355500294706	0.762878456716973	NO_vs_YES	FALSE
hsa-miR-328-3p	0.259376955755599	1.05875339684177	0	0	-1.04005378403495	0.25323242515504	NA	NO_vs_YES	NA
hsa-miR-328-5p	9.262595529593	12.4701099724407	6.356298235041	7.36688157050494	-0.452440159725677	0.241382360588149	0.499169347624037	NO_vs_YES	FALSE
hsa-miR-329-3p	8.68008696370569	6.23532637757721	6.73015753553359	4.91499148272511	0.403013503395204	0.218899892036595	NA	NO_vs_YES	NA
hsa-miR-329-5p	1.37305158086298	1.28533219299103	0.773191515357446	0.628834867707258	-0.310426070682212	0.559415683270513	NA	NO_vs_YES	NA
hsa-miR-330-3p	0.92832132971479	1.80262211283336	0.307238879812238	0.476423575421625	-1.57909189146586	0.0129375936129009	NA	NO_vs_YES	NA
hsa-miR-330-5p	1.02336906108579	1.29773786937091	0.238691368253247	0.336867780078708	-0.862477325490107	0.194495811308941	NA	NO_vs_YES	NA
hsa-miR-331-3p	0.0869042468330092	0.682658360335678	0	0	-1.51925380853377	0.22068990154636	NA	NO_vs_YES	NA
hsa-miR-331-5p	0.585352241734396	1.30935079787691	0	0.337765493341898	-0.702994862212225	0.272354335364259	NA	NO_vs_YES	NA
hsa-miR-335-3p	0.229542562212505	0.596416527245944	0	0	-0.460218361381411	0.729370217627149	NA	NO_vs_YES	NA
hsa-miR-335-5p	6.14049293762656	8.95789106097931	3.52923576483098	4.83829359571671	0.128194127739014	0.764481295543941	NA	NO_vs_YES	NA
hsa-miR-337-3p	0.281749617484705	0.370599042107195	0	0	-0.426052048609413	0.722886775721447	NA	NO_vs_YES	NA
hsa-miR-337-5p	3.69181948746933	7.03156990925303	0.979674529555481	1.21674745247918	-0.602695686183174	0.34713543053639	NA	NO_vs_YES	NA
hsa-miR-338-3p	18.3558155739633	26.7086951871364	10.0961016083815	13.1725944785409	-0.653108943694912	0.184354654191194	0.437418341961284	NO_vs_YES	FALSE
hsa-miR-338-5p	1.26522022298159	3.00775198476739	0.951556602289536	0.698773796920777	-0.188040360666789	0.723605238885843	NA	NO_vs_YES	NA
hsa-miR-339-3p	2.21770460441936	2.2628119541692	1.75888539389094	1.03018467831456	-0.383648532467431	0.430244377636647	NA	NO_vs_YES	NA
hsa-miR-339-5p	3.55783878294981	4.21527711796988	2.6323590467641	2.4401240593782	-0.0910274680377397	0.828573919456177	NA	NO_vs_YES	NA
hsa-miR-33a-3p	0.0443561769411373	0.0796597536113107	0	0	-0.616651678664833	0.795796438250442	NA	NO_vs_YES	NA
hsa-miR-33a-5p	4.6624710930848	8.40148056934712	2.49653602477707	2.62380843396567	-0.724770732780099	0.182795474872452	NA	NO_vs_YES	NA
hsa-miR-33b-3p	3.04809434379403	2.57015729250577	1.31498911320426	1.38226969422863	0.0156477674241391	0.972940011569381	NA	NO_vs_YES	NA
hsa-miR-33b-5p	3.8939377879378	10.6417854371447	1.81637678445578	2.40197896938118	-0.370853886332689	0.527207321403482	NA	NO_vs_YES	NA
hsa-miR-340-3p	0.457611389594165	1.42914194073365	0	0	0.0413127450979008	0.957153192683644	NA	NO_vs_YES	NA
hsa-miR-340-5p	2.43391024255944	5.86265510199383	0.978747910956142	1.28087004269764	-1.03224618300516	0.0786218426930014	NA	NO_vs_YES	NA
hsa-miR-342-3p	2.08742757997063	3.04121904072385	1.00961016083815	1.11048078914866	-0.911041138621273	0.0800283446515167	NA	NO_vs_YES	NA
hsa-miR-342-5p	5.98950359552704	14.0286648354522	2.15297803629016	2.76806802708954	-0.317186460025751	0.532117792247038	NA	NO_vs_YES	NA
hsa-miR-345-3p	15.3779869173142	23.1156786927513	10.0961016083815	14.0641101503914	-0.162168934825711	0.632619678019825	0.816654493443774	NO_vs_YES	FALSE
hsa-miR-345-5p	2.592023731723	2.27008960750501	0.489373955478071	0.863883237571328	0.938990523361711	0.101320684456515	NA	NO_vs_YES	NA
hsa-miR-346	14.7374120426766	7.55669941885669	3.75724919298557	3.19813505775772	0.143069058774003	0.762017357172601	NA	NO_vs_YES	NA
hsa-miR-346-3p:Novel	5.27451820223051	4.97007424842284	3.55231311402672	2.79152198423173	-0.667271876636406	0.0982432083885951	NA	NO_vs_YES	NA
hsa-miR-34a-3p	0.688900028150917	0.702708084015318	0	0	-0.270249637423349	0.724729478972011	NA	NO_vs_YES	NA
hsa-miR-34a-5p	1.69333894578646	4.14071596742299	0.81484946266945	1.30295508830672	-0.464561950919771	0.425809012291272	NA	NO_vs_YES	NA
hsa-miR-34b-3p	0.435008630004011	0.258861305088448	0	0	-0.699151838249275	0.424504876543207	NA	NO_vs_YES	NA
hsa-miR-34b-5p	7.06953644731103	8.35701387372988	3.01771197075871	2.70959701958514	0.420775948316621	0.352358345644205	NA	NO_vs_YES	NA
hsa-miR-34c-3p	0.0279098964446123	0.102781976435435	0	0	-0.689046969589752	0.810529374281505	NA	NO_vs_YES	NA
hsa-miR-34c-5p	2.6331696132284	3.56690447293581	0.307568290898594	0.637540516431777	0.0831051480028445	0.893566328301302	NA	NO_vs_YES	NA
hsa-miR-3529-3p	0.647227745448932	0.781853136061991	0	0	-0.434235868252772	0.589699433795782	NA	NO_vs_YES	NA
hsa-miR-3529-5p	14.4846682414182	3.32053379736103	1.25824594241731	1.29318154907135	-1.29610981111361	0.042829539765514	NA	NO_vs_YES	NA
hsa-miR-3605-3p	1.86273630266152	1.49710393356543	0.911644778389564	0.738215906220616	-0.225661740383432	0.67586427118503	NA	NO_vs_YES	NA
hsa-miR-3605-5p	41.6388990771317	41.6119256627105	11.4225928146933	26.2163078851682	0.434979653965977	0.244147143514991	0.503664325120514	NO_vs_YES	FALSE
hsa-miR-3606-3p	0.0770998035641534	0.0685556497095048	0	0	-1.04511913534494	0.75262882688366	NA	NO_vs_YES	NA
hsa-miR-3606-5p	1.28568132412192	1.83892154956783	0	0	-0.161113553264617	0.835343666808703	NA	NO_vs_YES	NA
hsa-miR-3609	7.57640404795448	12.8331765472887	3.38446163155384	3.72281067109215	-1.15422870869197	0.0402129075386483	NA	NO_vs_YES	NA
hsa-miR-3609-5p:Novel	3.42407257513097	2.60855059923751	1.48935293188078	1.18309423707357	0.000131374828930802	0.999788992727922	NA	NO_vs_YES	NA
hsa-miR-361-3p	8.56875505923701	16.1674818748431	3.68047815736285	5.40182912710821	-1.6164479948985	0.00138715473735907	0.0744311009889671	NO_vs_YES	FALSE
hsa-miR-361-5p	0.781611609981311	0.772539501059053	0	0	-0.552890729134389	0.537365234044702	NA	NO_vs_YES	NA
hsa-miR-3610	3.01155909003149	5.02390759338317	1.84343327887343	2.86891721367019	-0.845651590878817	0.0659154462939585	NA	NO_vs_YES	NA
hsa-miR-3610-5p:Novel	3.88610417840723	6.31439135765819	2.99586843327516	3.89703662919546	-0.854946622386797	0.0165886414781215	NA	NO_vs_YES	NA
hsa-miR-3611	1.16707865544724	1.24908385992145	0.411129752522568	0	-0.87464060879289	0.198739392263668	NA	NO_vs_YES	NA
hsa-miR-3611-5p:Novel	0.639218121230829	1.5776130174949	0.212678321005629	0.520077034211494	-1.04243672500042	0.0739115311725856	NA	NO_vs_YES	NA
hsa-miR-3612	8.2213750277276	17.871797937597	3.87231762289002	6.37596254427542	-1.55640189385637	0.00152365590067714	0.0744311009889671	NO_vs_YES	FALSE
hsa-miR-3612-3p:Novel	14.072484077069	11.9173420232251	7.44191307457511	8.9905381234368	-0.559167944673968	0.118472792881334	0.342165489948802	NO_vs_YES	FALSE
hsa-miR-3613-3p	1.04728884806468	1.74292422289812	0.366925933772718	0	-0.206906193075195	0.755487915592111	NA	NO_vs_YES	NA
hsa-miR-3613-5p	2.49497864442832	6.24521372534472	1.3404176386927	1.17732046341492	-0.171027575438179	0.798842372807222	NA	NO_vs_YES	NA
hsa-miR-3614-3p	8.04507673037507	19.1638918637025	5.52345439266141	6.78601079195054	-1.30522167203158	0.0050643010393271	0.0998480969714141	NO_vs_YES	FALSE
hsa-miR-3614-5p	4.3506708134343	5.08594811142572	2.60466957610129	3.12408732926892	-0.598059906143717	0.189429365628542	NA	NO_vs_YES	NA
hsa-miR-3615	10.6735109910313	13.4599981290425	6.15609887861831	8.28254842788724	-0.626443339581293	0.0564919524500609	0.248098677770371	NO_vs_YES	FALSE
hsa-miR-3615-5p:Novel	15.387342383048	26.339413369205	9.29603427353365	13.9633201425837	-1.51496324323909	7.53846228711019e-05	0.0214092328953929	NO_vs_YES	TRUE
hsa-miR-3616-3p	0.89301773106059	1.66885415192544	0.366925933772718	0.523580603449169	-0.7354432012203	0.224608631648344	NA	NO_vs_YES	NA
hsa-miR-3616-5p	0.192959369875119	0.376413118558788	0	0	-0.848136975104022	0.404495398016592	NA	NO_vs_YES	NA
hsa-miR-3617-3p	0.121143354579168	0.0889890926161601	0	0	-0.87600645501269	0.666505989284193	NA	NO_vs_YES	NA
hsa-miR-3617-5p	0.669553535934031	1.13785990005802	0	0	-0.364849846944771	0.595930638975167	NA	NO_vs_YES	NA
hsa-miR-3618	2.94673692853485	3.42863768478921	1.24826801238853	1.55126182216729	-0.633131837017145	0.219679200550066	NA	NO_vs_YES	NA
hsa-miR-3618-5p:Novel	1.78573657241568	3.47745674836917	0.869707562521273	0.709216148157569	-0.420970423906079	0.469664614339616	NA	NO_vs_YES	NA
hsa-miR-3619-3p	244.846136314173	227.771379292859	22.8921091840863	49.0606596255096	-1.09874910896192	0.102898746164337	0.317643955550779	NO_vs_YES	FALSE
hsa-miR-3619-5p	1.49848982720333	2.52482650387322	0.716414287785362	1.18151785246117	-0.915108101643816	0.0938263686762746	NA	NO_vs_YES	NA
hsa-miR-362-3p	0.00960660269055911	0.0537675462464362	0	0	-0.975284049281492	0.835849794975518	NA	NO_vs_YES	NA
hsa-miR-362-5p	1.04485049260447	1.41611071450629	0	0.320448515570575	-0.957567684255174	0.213619064918685	NA	NO_vs_YES	NA
hsa-miR-3620-5p	5.57901017050683	7.35266268740025	3.64657911355826	4.20999111322629	-0.362988008784821	0.368758349893402	NA	NO_vs_YES	NA
hsa-miR-3621	19.9300903540567	17.5809877020497	5.34601929809065	6.94571967280064	-0.04754207552127	0.912469157258336	0.959782372819879	NO_vs_YES	FALSE
hsa-miR-3621-3p:Novel	43.1948401860912	51.2366907773568	19.0311320457907	22.5502041655211	-0.595581118985967	0.164582776409614	0.414865460062103	NO_vs_YES	FALSE
hsa-miR-3622a-3p	2.83498126716433	3.27830913117351	1.43925565696022	1.76598069512238	0.0458284138055359	0.923293451080461	NA	NO_vs_YES	NA
hsa-miR-3622a-5p	101.59303413164	118.238853823961	84.3616335645635	88.3191813924038	-0.176200093178645	0.508236746707594	0.7334269659803	NO_vs_YES	FALSE
hsa-miR-3622b-3p	0.15582448317651	0.309648570504278	0	0	-0.960382251670519	0.371738372546815	NA	NO_vs_YES	NA
hsa-miR-3622b-5p	11.1194593889776	11.4466385401367	8.8077215969212	8.87212808256121	-0.314830324885493	0.3042303328627	0.558629835342716	NO_vs_YES	FALSE
hsa-miR-363-3p	2.69892669932665	24.8655039019852	0	0	-0.761851707587454	NA	NA	NO_vs_YES	NA
hsa-miR-363-5p	0.625342306870357	0.78425099275073	0	0	-2.23755116139436	0.00929032138263989	NA	NO_vs_YES	NA
hsa-miR-3646	6.22786968026024	7.05241872003477	2.9498104894896	3.30327350816836	-0.590794358185025	0.222480124014051	NA	NO_vs_YES	NA
hsa-miR-3646-5p:Novel	2.60775803920815	4.00760147125682	1.83462966886359	1.60445271534247	-0.636221171118928	0.228402585588739	NA	NO_vs_YES	NA
hsa-miR-3648	36.5903652123018	39.4239354312935	22.019136376832	21.9417154436657	-0.604293144095989	0.0592534162823914	0.253058679514032	NO_vs_YES	FALSE
hsa-miR-3648-3p:Novel	101.309598342052	66.5322888918232	44.3550856885849	41.2060978129235	0.126683459563445	0.710186859203359	0.860372229807827	NO_vs_YES	FALSE
hsa-miR-3649	9.20936006412667	11.6613086946513	3.03305688831343	7.30980847960407	-0.0335210505769785	0.919894564607422	NA	NO_vs_YES	NA
hsa-miR-3649-5p:Novel	3.66458738559566	3.06987716639575	2.04311671246548	1.25921829366601	0.585410600446957	0.244167729403505	NA	NO_vs_YES	NA
hsa-miR-3650	0.652410890675608	0.966270456052082	0.233151683982712	0	-0.371973498365366	0.562342416833185	NA	NO_vs_YES	NA
hsa-miR-3650-3p:Novel	5.01188334785771	4.55383643517705	2.05120075137652	2.58012027973995	-0.0834251969174962	0.854648718213405	NA	NO_vs_YES	NA
hsa-miR-3651	2.45886313088765	2.90987535316533	1.58192750300163	1.97612010179731	-0.57719845737003	0.149114660027698	NA	NO_vs_YES	NA
hsa-miR-3651-5p:Novel	5.76850308671546	6.57020338031304	4.21847334133767	4.99736303487009	-0.262291017755446	0.48779578618032	NA	NO_vs_YES	NA
hsa-miR-3652	13.3956450081242	8.14636834570084	5.51060584795887	5.57496930703893	-0.562653308934105	0.122620592480883	NA	NO_vs_YES	NA
hsa-miR-3652-3p:Novel	26.9109413036245	36.7477861792646	22.2953122202451	24.232807181121	-0.419182492686653	0.2051687788327	0.467300438633791	NO_vs_YES	FALSE
hsa-miR-3654	3.53800131120557	5.09242942901979	2.2019136376832	2.20299284045343	-1.48648071125631	0.00198818677163822	NA	NO_vs_YES	NA
hsa-miR-3654-5p:Novel	3.8093958277468	3.89891005892095	2.72412781501757	2.35766114379818	0.275886140416942	0.498069908681699	NA	NO_vs_YES	NA
hsa-miR-3655	1.22600301195523	1.82277370733923	0.752102584789743	0.592078628620008	-0.62061697797155	0.245736633480729	NA	NO_vs_YES	NA
