ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Average_normal	Average_obese	Average_overweight	Average_underweight	Median_normal	Median_obese	Median_overweight	Median_underweight
hsa-let-7a-2-3p	0.497020589929036	-0.200023216749964	1.36823722160382	-0.146190451181778	0.883771043429727	NA	obese_vs_normal	NA	0.470116525888534	0.434153511722871	0.427848300204781	0.616988456585804	0	0	0	0
hsa-let-7a-3p	744.616107478718	-0.911754421960085	0.789151133035126	-1.1553609743338	NA	NA	obese_vs_normal	NA	523.521205060021	104.878003265659	22.1166369077765	3938.60476759146	19.3880662680035	41.0888732616454	10.3071128073022	27.1526716714026
hsa-let-7a-5p	18.0290225363358	-0.634194874082137	0.707823546171293	-0.895978775377815	0.370264099101183	0.872379445703502	obese_vs_normal	FALSE	20.1512584344751	13.974492085794	11.9035388355282	17.0945096777949	7.95770708300505	6.31107320594666	5.06444739368479	7.22920623593095
hsa-let-7b-3p	0.595186212325396	-0.014250974288105	1.92752437847213	-0.00739340806646563	0.994100967594727	NA	obese_vs_normal	NA	0.687728672497389	0.197216490348735	0.44989343493978	0.498845744800643	0	0	0	0
hsa-let-7b-5p	452.87662238772	-1.01721031034081	0.859649795496301	-1.1832845371103	NA	NA	obese_vs_normal	NA	332.462193945574	55.4685507850747	13.8361239068175	2303.32695409455	15.2630020020927	14.3133391898561	8.54349928692107	18.9477273964172
hsa-let-7c-3p	5.513872214158	-0.99598818017626	0.953292743270594	-1.04478733023728	0.296121271861068	0.854386488485892	obese_vs_normal	FALSE	5.38707444352166	3.95675271933573	4.4553704288041	7.41413252357523	0	0	1.02710961240068	0.124227710317512
hsa-let-7c-5p	33.422450114358	-0.700583050874033	0.832618746696409	-0.841421183048958	NA	NA	obese_vs_normal	NA	23.9823709933618	8.59288245516773	3.28642935151123	161.788238312424	3.64947802752796	2.35828998763951	1.57735627252307	3.24917516704197
hsa-let-7d-3p	5.67075962758886	0.353101331808529	0.810235288039754	0.435800979074616	0.662981133436737	0.945455939214066	obese_vs_normal	FALSE	3.49186775039052	7.88438120836043	1.2412836398792	23.4182431331958	1.87514094646366	0.841961128815066	0.687140853820144	1.21765805088205
hsa-let-7d-5p	87.1835150789629	-0.90709838443662	0.801929980975446	-1.13114412225024	NA	NA	obese_vs_normal	NA	55.0916112562074	19.5916053611763	4.40490046784888	483.081935085028	3.27842276087043	9.43315995055805	2.57051032747134	4.62666385282025
hsa-let-7e-3p	0.0766391660235092	-0.124100990310267	4.48067922023801	-0.0276969147333146	0.977903884447187	NA	obese_vs_normal	NA	0.0762113315256195	0	0.107661156197184	0.0458638053847978	0	0	0	0
hsa-let-7e-5p	7.99355322986316	-1.79487094894823	0.872970647290836	-2.05604959859578	0.0397777356683347	0.52898108650919	obese_vs_normal	FALSE	5.91218210142212	1.33869354661316	1.6516215268939	34.0969063878573	2.42370466479807	0	1.10864752614439	2.98244263327788
hsa-let-7f-1-3p	0.112505834325334	-0.246480846518111	5.07902967204154	-0.0485291211970881	0.961294556417786	NA	obese_vs_normal	NA	0.072900692681484	0	0.152730273863525	0.302082673768687	0	0	0	0
hsa-let-7f-2-3p	0.555654626609749	0.0669045704929401	1.22963001795103	0.0544103262902002	0.956608251853566	NA	obese_vs_normal	NA	0.440672329262251	0.51477247988636	0.42304372776999	1.16132358851274	0	0	0	0
hsa-let-7f-5p	2.123052321932	0.450954085424078	0.884869711514651	0.509627665582734	0.610312338002167	0.940464494957971	obese_vs_normal	FALSE	1.95834338895949	1.5271592275567	2.74574312840779	1.94057628012211	0.908920273117935	2.10490282203767	1.00638729322663	0.642705867783612
hsa-let-7g-3p	2.97266507414527	0.0556796875104116	0.837962814825935	0.0664464896595414	0.947022358561656	0.994846118162006	obese_vs_normal	FALSE	2.880756074206	3.87186378408561	3.88194928366724	1.36887047224016	0.377277105977878	0	0.343570426910072	0.349677195711012
hsa-let-7g-5p	510.55542609796	-1.38077335260308	0.929223899193789	-1.48594257401371	NA	NA	obese_vs_normal	NA	354.479137166942	73.8567792331648	9.09896505738578	2715.48270552268	8.63282904416252	6.22558685782506	7.32862918312266	15.3237280301225
hsa-let-7i-3p	0.309837776297866	-0.53267055475353	1.83515802628703	-0.290258684605626	0.771618343765682	NA	obese_vs_normal	NA	0.413333019343685	0.133453108574633	0.0522193980632147	0.176482851473438	0	0	0	0
hsa-let-7i-5p	565.954466856383	1.3289466020991	0.876906471093814	1.51549412155829	NA	NA	obese_vs_normal	NA	422.58543096894	125.605470185449	10.9217723394913	2848.10935751732	9.36223102759285	13.8923586254486	5.83872596011897	9.52743308322373
hsa-miR-1-2-5p:Novel	10.1017815376616	-0.141109210576734	0.743846902135605	-0.189701953683756	0.849542689792766	0.982406999410747	obese_vs_normal	FALSE	10.1163073067274	6.20908503408226	5.36438935810829	13.704504873257	3.80399894904697	7.47070422939007	4.3971775098736	2.30962250312228
hsa-miR-1-3p	1.82513954887326	0.0111711483296277	0.728950813340085	0.0153249686058254	0.98777292275418	0.997352714692409	obese_vs_normal	FALSE	1.85233259215024	2.70899179364663	2.08320065738742	0.635035334146279	1.35200515223898	1.24511737156501	0.893726010650258	0
hsa-miR-1-5p	12.2112902395886	0.349617443882497	0.663737077997308	0.526740866936946	0.598373551985312	0.939779688086249	obese_vs_normal	FALSE	12.4170067803936	12.3645348698977	6.52807090921991	11.3297674228286	6.51289660380276	11.6049354828866	4.10843844960273	7.51327248327969
