ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Average_normal	Average_obese	Average_overweight	Average_underweight	Median_normal	Median_obese	Median_overweight	Median_underweight
hsa-let-7a-2-3p	0.497020589929036	0.34083662666789	1.08932550349048	0.312887769152344	0.754365930180691	NA	underweight_vs_overweight	NA	0.470116525888534	0.434153511722871	0.427848300204781	0.616988456585804	0	0	0	0
hsa-let-7a-3p	744.616107478718	1.45399908611429	0.655061340251765	2.21963806558248	NA	NA	underweight_vs_overweight	NA	523.521205060021	104.878003265659	22.1166369077765	3938.60476759146	19.3880662680035	41.0888732616454	10.3071128073022	27.1526716714026
hsa-let-7a-5p	18.0290225363358	0.216937044932196	0.587755389275221	0.369094097460694	0.71205758837828	0.953234351277381	underweight_vs_overweight	FALSE	20.1512584344751	13.974492085794	11.9035388355282	17.0945096777949	7.95770708300505	6.31107320594666	5.06444739368479	7.22920623593095
hsa-let-7b-3p	0.595186212325396	-0.299518155433414	1.57053133624025	-0.19071135259895	0.848751743853852	NA	underweight_vs_overweight	NA	0.687728672497389	0.197216490348735	0.44989343493978	0.498845744800643	0	0	0	0
hsa-let-7b-5p	452.87662238772	1.4344496011813	0.712318811176204	2.01377470126429	NA	NA	underweight_vs_overweight	NA	332.462193945574	55.4685507850747	13.8361239068175	2303.32695409455	15.2630020020927	14.3133391898561	8.54349928692107	18.9477273964172
hsa-let-7c-3p	5.513872214158	-0.252040348813147	0.782705453351076	-0.322011744947044	0.747443796858651	0.960747333226332	underweight_vs_overweight	FALSE	5.38707444352166	3.95675271933573	4.4553704288041	7.41413252357523	0	0	1.02710961240068	0.124227710317512
hsa-let-7c-5p	33.422450114358	1.11244097988943	0.69185146546038	1.60791880255566	NA	NA	underweight_vs_overweight	NA	23.9823709933618	8.59288245516773	3.28642935151123	161.788238312424	3.64947802752796	2.35828998763951	1.57735627252307	3.24917516704197
hsa-let-7d-3p	5.67075962758886	1.84027401532672	0.714706470880203	2.57486687235434	0.0100278675395673	0.277982533202673	underweight_vs_overweight	FALSE	3.49186775039052	7.88438120836043	1.2412836398792	23.4182431331958	1.87514094646366	0.841961128815066	0.687140853820144	1.21765805088205
hsa-let-7d-5p	87.1835150789629	1.24658697123222	0.678558571630017	1.83711034441389	NA	NA	underweight_vs_overweight	NA	55.0916112562074	19.5916053611763	4.40490046784888	483.081935085028	3.27842276087043	9.43315995055805	2.57051032747134	4.62666385282025
hsa-let-7e-3p	0.0766391660235092	0.791536793615904	3.65950150018437	0.216296343525485	0.828756759055066	NA	underweight_vs_overweight	NA	0.0762113315256195	0	0.107661156197184	0.0458638053847978	0	0	0	0
hsa-let-7e-5p	7.99355322986316	1.14855094312278	0.683056662024647	1.68148706685382	0.0926683464698806	0.590723463017406	underweight_vs_overweight	FALSE	5.91218210142212	1.33869354661316	1.6516215268939	34.0969063878573	2.42370466479807	0	1.10864752614439	2.98244263327788
hsa-let-7f-1-3p	0.112505834325334	1.17663873988345	4.15162677360298	0.283416309810119	0.776857727303214	NA	underweight_vs_overweight	NA	0.072900692681484	0	0.152730273863525	0.302082673768687	0	0	0	0
hsa-let-7f-2-3p	0.555654626609749	-0.291091974132378	0.940968875205779	-0.309353456636617	0.75705267124938	NA	underweight_vs_overweight	NA	0.440672329262251	0.51477247988636	0.42304372776999	1.16132358851274	0	0	0	0
hsa-let-7f-5p	2.123052321932	-1.53230238445915	0.696541084629227	-2.19987365895983	0.0278158600667531	0.397709480352638	underweight_vs_overweight	FALSE	1.95834338895949	1.5271592275567	2.74574312840779	1.94057628012211	0.908920273117935	2.10490282203767	1.00638729322663	0.642705867783612
hsa-let-7g-3p	2.97266507414527	-0.979932765084543	0.689647936360416	-1.42091741803229	0.155340768670657	0.694145354779574	underweight_vs_overweight	FALSE	2.880756074206	3.87186378408561	3.88194928366724	1.36887047224016	0.377277105977878	0	0.343570426910072	0.349677195711012
hsa-let-7g-5p	510.55542609796	2.15223979807711	0.76821699398393	2.80160399331407	NA	NA	underweight_vs_overweight	NA	354.479137166942	73.8567792331648	9.09896505738578	2715.48270552268	8.63282904416252	6.22558685782506	7.32862918312266	15.3237280301225
hsa-let-7i-3p	0.309837776297866	1.0737048198456	1.49563129975958	0.717894055853335	0.472822613246892	NA	underweight_vs_overweight	NA	0.413333019343685	0.133453108574633	0.0522193980632147	0.176482851473438	0	0	0	0
hsa-let-7i-5p	565.954466856383	1.39084236344645	0.737482350393546	1.88593308396363	NA	NA	underweight_vs_overweight	NA	422.58543096894	125.605470185449	10.9217723394913	2848.10935751732	9.36223102759285	13.8923586254486	5.83872596011897	9.52743308322373
hsa-miR-1-2-5p:Novel	10.1017815376616	-0.0867090660880689	0.630736366797075	-0.137472755104298	0.890657126540376	0.995891541146227	underweight_vs_overweight	FALSE	10.1163073067274	6.20908503408226	5.36438935810829	13.704504873257	3.80399894904697	7.47070422939007	4.3971775098736	2.30962250312228
hsa-miR-1-3p	1.82513954887326	-1.23340984382977	0.593117492231101	-2.07953712373263	0.0375680093204765	0.409491301593194	underweight_vs_overweight	FALSE	1.85233259215024	2.70899179364663	2.08320065738742	0.635035334146279	1.35200515223898	1.24511737156501	0.893726010650258	0
hsa-miR-1-5p	12.2112902395886	0.69716000368664	0.556986904175267	1.25166318716044	0.210692619501515	0.740679770943251	underweight_vs_overweight	FALSE	12.4170067803936	12.3645348698977	6.52807090921991	11.3297674228286	6.51289660380276	11.6049354828866	4.10843844960273	7.51327248327969
