ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageabstemious	Averageall	Averagenowine	Medianabstemious	Medianall	Mediannowine
has-miR-548o	0.33500521171989	-0.0835003355218241	2.00355254110797	-0.041676139661228	0.966756875222885	NA	all_vs_abstemious	NA	0.819544209917442	0.33155995655568	0.0235485005196479	1.30347504090334	0	0
has-miR-548x	1.34253497827163	1.24135747676983	1.48786903157406	0.834319049880731	0.404101219817111	NA	all_vs_abstemious	NA	0.295243993802183	1.57407435086216	1.41212781097795	0.146758758346356	0	0
hsa-let-7a-2-3p	0.651958530811686	2.63798797660056	1.25239908767178	2.10634773098135	0.0351741580349887	NA	all_vs_abstemious	NA	0.117407006677085	0.745416303848938	0.438459024873792	0	0	0
hsa-let-7a-3p	107.079579117193	0.480911770144854	0.76914469534711	0.625255264781904	NA	NA	all_vs_abstemious	NA	25.8561155565589	177.005442731581	15.1462222483779	18.7851210683336	18.4272391148687	9.54147425237484
hsa-let-7a-5p	8.88540308861354	-0.0107823891605852	0.677012528319987	-0.0159264248585499	0.987293088685659	0.995672592263497	all_vs_abstemious	FALSE	7.71202519428746	10.1987040378359	4.48216103485997	7.31958632117258	4.6801926482395	2.72729794940187
hsa-let-7b-3p	0.306565999064634	0.766407359065331	2.53180913814289	0.302711348781804	0.762109848270533	NA	all_vs_abstemious	NA	0.0587035033385424	0.335924940742237	0.0470970010392958	0	0	0
hsa-let-7b-5p	59.8544926669154	-0.368353894535484	0.819278303752679	-0.449607774120528	NA	NA	all_vs_abstemious	NA	13.6428759588243	94.6578439113314	16.1095852311044	9.12432528632336	9.51161725236062	11.3204694272689
hsa-let-7c-3p	2.47103870395693	-0.756259714009344	0.863218949932651	-0.876092576591777	0.380979708050535	NA	all_vs_abstemious	NA	10.8660711284322	2.10931995546788	0.363898637322223	1.32665842522031	0.531952781092528	0
hsa-let-7c-5p	5.84057718586428	0.048162791734209	0.759046948056563	0.0634516637706314	0.949406848358742	0.993039043417115	all_vs_abstemious	FALSE	4.41994397788905	7.86778949184406	1.97241957117604	4.18262075495576	3.01008289971418	1.56601030985309
hsa-let-7d-3p	3.14167103099851	0.134463121893085	1.24830885161354	0.107716228815714	0.914220795684785	0.97838405703012	all_vs_abstemious	FALSE	2.50610861117754	4.11412663788597	2.2570579992594	2.60695008180667	0.520512846735144	1.78244267100542
hsa-let-7d-5p	11.7133277948065	0.897276285580113	0.806534240599538	1.11250860833028	0.265919530994553	0.645571150180168	all_vs_abstemious	FALSE	6.32935409935656	18.1613878732871	1.33929900139121	4.64330448827109	3.70970488918893	0.824571383776465
hsa-let-7e-3p	0.0608586128850125	-1.34949098932466	7.30124056904725	-0.184830369108186	0.85336208712834	NA	all_vs_abstemious	NA	0.521390016361334	0.0441773512481559	0	0	0	0
hsa-let-7e-5p	4.1603212682273	-0.523679718086665	0.787905624915248	-0.664647771924455	0.506275806436894	0.828037145735932	all_vs_abstemious	FALSE	18.1222660765872	3.96852722912791	3.20890158346998	2.09131037747788	2.15239821197981	2.48788531829507
hsa-let-7f-1-3p	0.0894118093577484	1.41621049052265	7.31654618785751	0.193562707616469	0.846518300882959	NA	all_vs_abstemious	NA	0.0293517516692712	0.111378700020351	0	0	0	0
hsa-let-7f-2-3p	0.572280003248808	0.386391298817593	1.30288391517922	0.296566174711307	0.766797738286232	NA	all_vs_abstemious	NA	0.856805658053612	0.531823930680377	0.228323984457786	1.30347504090334	0	0
hsa-let-7f-5p	1.70744674594843	0.617398890666262	0.92728355253459	0.665814560151202	0.505529637141983	NA	all_vs_abstemious	NA	2.10233548994653	1.80759714359546	0.565423165477433	1.98998763783047	0.565595900642725	0.353227507794719
hsa-let-7g-3p	3.30512279180099	0.194847715374195	0.974170025305917	0.200014073839941	0.841469574192715	0.951955550328129	all_vs_abstemious	FALSE	7.44686901902927	3.44763718557083	1.29366621314483	0.666131998054403	0	0
hsa-let-7g-5p	58.7401199969797	-0.501744950904828	0.894047787676036	-0.561205964402698	NA	NA	all_vs_abstemious	NA	9.01368063426674	96.7793951762583	9.92326861980944	7.33793791731781	5.82000618316733	6.21586062544014
hsa-let-7i-3p	0.319245396108944	1.96339213210823	1.69142048320372	1.1607948180865	0.24572535082815	NA	all_vs_abstemious	NA	0	0.356818286542244	0.127138449868331	0	0	0
hsa-let-7i-5p	56.5348814994354	0.104359037145963	0.881269971761698	0.118418918708128	NA	NA	all_vs_abstemious	NA	5.45360035568173	89.8846091499658	11.8552261140463	4.32985798735362	7.73803974766931	5.63949232343092
hsa-miR-1-2-5p:Novel	7.00675042297127	0.00394585968242053	0.691609101895509	0.00570533220515175	0.995447828215422	0.997505956047708	all_vs_abstemious	FALSE	5.23676950992028	8.17876271342753	1.92647145796681	3.99679198832642	4.15907770395772	1.38181241950715
hsa-miR-1-3p	1.57424954783031	-0.0549019305720199	0.674478457362619	-0.0813990869133172	0.93512457524042	NA	all_vs_abstemious	NA	2.5617371141327	1.69507388042784	0.655966298622164	2.60695008180667	1.12175504719763	0
hsa-miR-1-5p	11.0494412944013	0.0885928451348592	0.678095240672244	0.130649560446746	0.896052535139186	0.973297158338661	all_vs_abstemious	FALSE	8.17163077353613	13.5579337382166	9.19648084437957	7.31958632117258	7.43178532119382	5.37539390817195
hsa-miR-100-3p	0.195254021014139	0.901895708691042	2.63694320322361	0.342023183354307	0.73233344544182	NA	all_vs_abstemious	NA	0.125316703143983	0.215837354752816	0.174607252662965	0	0	0
