ID	Average__37	Average_37_53	Average__53	Median__37	Median_37_53	Median__53	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-1245b-5p	0.340148539025221	0.192574836020272	0.454084037477544	0	0	0	-0.369515053016305	0.485587134398767	NA	37_53_vs__37	NA
hsa-miR-1246	1.41822160747099	1.06049958625844	0.979596355556378	0.442915722267829	0	0.214975017637087	-0.301175403351293	0.315143112986987	NA	37_53_vs__37	NA
hsa-miR-1246-3p:Novel	2595.8498481744	2006.09487611405	2719.4581023106	891.228782610537	821.056028018641	990.116700819103	-0.461907661480683	0.0503169893609064	0.320919987798177	37_53_vs__37	FALSE
hsa-miR-1247-3p	6.09944069450686	5.43603948570708	5.54240185830286	4.68153261990265	3.2546046370331	3.21761865587471	0.0626427214360265	0.722417776686286	0.907268985008218	37_53_vs__37	FALSE
hsa-miR-1247-5p	1.09606006241237	0.946526706201817	1.03348899718886	0.340072987474424	0	0.442403733920609	-0.242364586896612	0.378013799700434	NA	37_53_vs__37	NA
hsa-miR-1248	1.19073197247031	2.5428343855394	0.726795069076609	0.459507585198929	0	0	0.479134076954468	0.12565711892996	NA	37_53_vs__37	NA
hsa-miR-1248-3p:Novel	3.17940311430151	1.89478350430695	1.74218007860997	1.24474538192639	0.78991276694487	0.865802996877705	-0.377705156690572	0.140801626084259	NA	37_53_vs__37	NA
hsa-miR-1249-3p	12.8854414865447	3.43670955644282	2.88932865697783	0.315484489291521	0.295510197027245	0.396710148940337	0.429177073123925	0.309816013275448	0.660107921679923	37_53_vs__37	FALSE
hsa-miR-1249-5p	5.87969336350655	3.7276219549715	4.02277620712864	3.57121863921653	1.97598262624169	2.49791420089442	-0.288297581899661	0.111591729668456	0.446772414727992	37_53_vs__37	FALSE
hsa-miR-1250-3p	0.293028972459514	0.11542103514953	0.18787391174778	0	0	0	-0.486365452194895	0.497162171582499	NA	37_53_vs__37	NA
