ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageinactive	AveragemodAct	AveragemodInact	Medianinactive	MedianmodAct	MedianmodInact
has-miR-548o	0.33500521171989	-0.776236528541284	1.55827678776782	-0.49813777284921	0.61838693856569	0.999965951494502	modInact_vs_inactive	FALSE	0.571892602926173	0.309057612176832	0.273823933844717	0	0	0
has-miR-548x	1.34253497827163	2.0474344009259	1.15456967461847	1.7733311777849	0.0761738456962778	0.999965951494502	modInact_vs_inactive	FALSE	0.506591433966836	1.05980246383942	2.38371113842611	0	0	0
hsa-let-7a-2-3p	0.651958530811686	0.397207656163376	0.961271017054882	0.413210893822984	0.679452107357776	0.999965951494502	modInact_vs_inactive	FALSE	0.687644912685525	0.802467577116447	0.516125792782556	0.463248527073289	0	0
hsa-let-7a-3p	107.079579117193	0.199752616831028	0.609367124339749	0.327803402665447	0.743060314404834	0.999965951494502	modInact_vs_inactive	FALSE	22.709362695183	270.650870845031	29.6270969452924	17.9492185144351	12.8231235514742	19.1904020310629
hsa-let-7a-5p	8.88540308861354	-0.686415514399674	0.534957623349466	-1.28312128744311	0.1994495868896	0.999965951494502	modInact_vs_inactive	FALSE	8.94720523091822	12.2582330248128	5.85091172142434	8.00168641226412	4.35224684351315	3.39494246705517
hsa-let-7b-3p	0.306565999064634	-0.394395631831777	1.90692862686527	-0.206822440166578	0.836148530322515	0.999965951494502	modInact_vs_inactive	FALSE	0.805164141554129	0.175518122978384	0.30199872217407	0	0	0
hsa-let-7b-5p	59.8544926669154	-0.0624782898488771	0.644827030266608	-0.0968915490764167	0.922812520090311	0.999965951494502	modInact_vs_inactive	FALSE	17.2019096480805	137.426489815901	26.5566792950582	12.5565971753767	9.06352512859902	12.9664878588263
hsa-let-7c-3p	2.47103870395693	0.02627679546828	0.737663622826788	0.0356216501060269	0.971584044987279	0.999965951494502	modInact_vs_inactive	FALSE	3.65099333907845	2.45233145893408	1.88979424700498	0.800168641226412	0	0.399335697821725
hsa-let-7c-5p	5.84057718586428	1.12645093829627	0.622663463648633	1.80908468869458	0.0704378474105895	0.999965951494502	modInact_vs_inactive	FALSE	3.10588847251013	9.10386736623558	5.52043848758056	2.38707986028689	2.36687824854565	4.0645820320649
hsa-let-7d-3p	3.14167103099851	1.50469364935955	0.979841568003334	1.53564994433307	0.124624257829762	0.999965951494502	modInact_vs_inactive	FALSE	1.75726804955242	2.99013580213057	5.64488881559913	0	0.666131998054403	1.6233713856669
hsa-let-7d-5p	11.7133277948065	-0.123545960618275	0.667290666550743	-0.185145644636227	0.853114801190362	0.999965951494502	modInact_vs_inactive	FALSE	5.79595277538371	25.8117691713789	5.14704415127752	3.31057137114488	3.53217094523753	3.24721200410464
hsa-let-7e-3p	0.0608586128850125	0.570140727796852	5.6920168146372	0.10016497602936	0.920213351216665	0.999965951494502	modInact_vs_inactive	FALSE	0.142156512045264	0.0773027502219689	0.0219374511576608	0	0	0
hsa-let-7e-5p	4.1603212682273	0.682846576977894	0.666148338732572	1.02506684663823	0.305331647466874	0.999965951494502	modInact_vs_inactive	FALSE	1.68591774079949	4.35720409892437	5.81876025055252	1.38974558121987	2.49795843660763	2.09131037747788
hsa-let-7f-1-3p	0.0894118093577484	0.92709575634335	5.69039858421197	0.162922815093407	0.870579206987453	0.999965951494502	modInact_vs_inactive	FALSE	0.0286639024466826	0.0772171211785985	0.141870093325239	0	0	0
hsa-let-7f-2-3p	0.572280003248808	-0.147565744802703	1.02822679101776	-0.143514783014591	0.88588363694374	0.999965951494502	modInact_vs_inactive	FALSE	0.909097872855793	0.314645548959468	0.680904830098675	0	0	0
hsa-let-7f-5p	1.70744674594843	-0.163753202301105	0.717394607362635	-0.228260988611432	0.819443350583772	0.999965951494502	modInact_vs_inactive	FALSE	2.20157354430286	1.42957469666539	1.91563380133133	1.60033728245282	0	0.79867139564345
hsa-let-7g-3p	3.30512279180099	-1.46928473872322	0.703979502123885	-2.08711295469602	0.0368779253075043	0.999965951494502	modInact_vs_inactive	FALSE	7.45270984774934	3.83764598302734	1.67764263121372	1.19353993014344	0	0
hsa-let-7g-5p	58.7401199969797	0.315879378377286	0.721569124101012	0.437767315461056	0.661554966430402	0.999965951494502	modInact_vs_inactive	FALSE	10.9010305302215	143.924192531333	21.9925710606676	4.86410953426954	6.56802674133682	4.8701141570007
hsa-let-7i-3p	0.319245396108944	-0.0555309465966299	1.26820309878094	-0.0437871084292483	0.965074103212124	0.999965951494502	modInact_vs_inactive	FALSE	0.387298956197531	0.268184749292559	0.359632698274011	0.231624263536645	0	0
hsa-let-7i-5p	56.5348814994354	0.422662683451694	0.694752096319154	0.608364747211259	0.542945586989427	0.999965951494502	modInact_vs_inactive	FALSE	25.7961109688069	127.509702149544	24.5777135468205	6.60414412558603	7.16512008145835	6.84512316931625
hsa-miR-1-2-5p:Novel	7.00675042297127	0.615848205717619	0.557594747007454	1.10447275377468	0.269388116291862	0.999965951494502	modInact_vs_inactive	FALSE	7.13001488938217	6.9127028308982	8.1482870783289	4.18553239179224	3.77360339308926	4.05842846416725
hsa-miR-1-3p	1.57424954783031	0.624409854113982	0.558131419089794	1.11875058947994	0.26324655630699	0.999965951494502	modInact_vs_inactive	FALSE	1.3921798510898	1.48424659749349	1.91199999131535	0.734881812941981	1.02041786027268	1.44624330935635
