ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageinactive	AveragemodAct	AveragemodInact	Medianinactive	MedianmodAct	MedianmodInact
has-miR-548o	0.33500521171989	0.333717861545924	0.923251165475183	0.361459453315896	0.717756010470576	0.999860399786327	modInact_vs_modAct	FALSE	0.571892602926173	0.309057612176832	0.273823933844717	0	0	0
has-miR-548x	1.34253497827163	0.103579202144401	0.642851316166938	0.161124663727846	0.871995215190159	0.999860399786327	modInact_vs_modAct	FALSE	0.506591433966836	1.05980246383942	2.38371113842611	0	0	0
hsa-let-7a-2-3p	0.651958530811686	0.0279104560832955	0.586184470930569	0.047613775982478	0.962024052836188	0.999860399786327	modInact_vs_modAct	FALSE	0.687644912685525	0.802467577116447	0.516125792782556	0.463248527073289	0	0
hsa-let-7a-3p	107.079579117193	0.0727395851747881	0.352799561700373	0.206178218658232	0.836651701317098	0.999860399786327	modInact_vs_modAct	FALSE	22.709362695183	270.650870845031	29.6270969452924	17.9492185144351	12.8231235514742	19.1904020310629
hsa-let-7a-5p	8.88540308861354	-0.543793604523173	0.324559110250687	-1.67548402540034	0.0938393027653395	0.999860399786327	modInact_vs_modAct	FALSE	8.94720523091822	12.2582330248128	5.85091172142434	8.00168641226412	4.35224684351315	3.39494246705517
hsa-let-7b-3p	0.306565999064634	0.100348711133313	1.11549693933646	0.0899587507546223	0.928319994001929	0.999860399786327	modInact_vs_modAct	FALSE	0.805164141554129	0.175518122978384	0.30199872217407	0	0	0
hsa-let-7b-5p	59.8544926669154	0.127430590767705	0.372617085565944	0.341988050746946	0.732359884817715	0.999860399786327	modInact_vs_modAct	FALSE	17.2019096480805	137.426489815901	26.5566792950582	12.5565971753767	9.06352512859902	12.9664878588263
hsa-let-7c-3p	2.47103870395693	0.271880273242727	0.468274734235122	0.580599920016643	0.561510126202611	0.999860399786327	modInact_vs_modAct	FALSE	3.65099333907845	2.45233145893408	1.88979424700498	0.800168641226412	0	0.399335697821725
hsa-let-7c-5p	5.84057718586428	0.550721801862796	0.365548415084031	1.50656323249602	0.131922647726871	0.999860399786327	modInact_vs_modAct	FALSE	3.10588847251013	9.10386736623558	5.52043848758056	2.38707986028689	2.36687824854565	4.0645820320649
hsa-let-7d-3p	3.14167103099851	0.926819531914976	0.561512663234743	1.65057636737128	0.0988251077789256	0.999860399786327	modInact_vs_modAct	FALSE	1.75726804955242	2.99013580213057	5.64488881559913	0	0.666131998054403	1.6233713856669
hsa-let-7d-5p	11.7133277948065	-0.271708265033802	0.396162411458958	-0.685850694499698	0.492807264726334	0.999860399786327	modInact_vs_modAct	FALSE	5.79595277538371	25.8117691713789	5.14704415127752	3.31057137114488	3.53217094523753	3.24721200410464
hsa-let-7e-3p	0.0608586128850125	0.147912702724781	3.25028712348733	0.0455075804398724	0.963702732842717	0.999860399786327	modInact_vs_modAct	FALSE	0.142156512045264	0.0773027502219689	0.0219374511576608	0	0	0
hsa-let-7e-5p	4.1603212682273	0.153419211217272	0.390719009814571	0.392658681465441	0.694571591854558	0.999860399786327	modInact_vs_modAct	FALSE	1.68591774079949	4.35720409892437	5.81876025055252	1.38974558121987	2.49795843660763	2.09131037747788
hsa-let-7f-1-3p	0.0894118093577484	0.413807762220392	3.24967220283939	0.127338308725055	0.898672641105422	0.999860399786327	modInact_vs_modAct	FALSE	0.0286639024466826	0.0772171211785985	0.141870093325239	0	0	0
hsa-let-7f-2-3p	0.572280003248808	0.565442379013389	0.633983520451603	0.891888133954349	0.37245289545284	0.999860399786327	modInact_vs_modAct	FALSE	0.909097872855793	0.314645548959468	0.680904830098675	0	0	0
hsa-let-7f-5p	1.70744674594843	0.665430568195797	0.461005540023106	1.44343291007402	0.148898558945071	0.999860399786327	modInact_vs_modAct	FALSE	2.20157354430286	1.42957469666539	1.91563380133133	1.60033728245282	0	0.79867139564345
hsa-let-7g-3p	3.30512279180099	-0.564155557996301	0.45843234552515	-1.23061900736965	0.218465392880284	0.999860399786327	modInact_vs_modAct	FALSE	7.45270984774934	3.83764598302734	1.67764263121372	1.19353993014344	0	0
hsa-let-7g-5p	58.7401199969797	-0.0826110074605918	0.41070009611495	-0.201146793589914	0.840583793655647	0.999860399786327	modInact_vs_modAct	FALSE	10.9010305302215	143.924192531333	21.9925710606676	4.86410953426954	6.56802674133682	4.8701141570007
hsa-let-7i-3p	0.319245396108944	0.536178658947807	0.744766070207211	0.719928955408279	0.471568739011463	0.999860399786327	modInact_vs_modAct	FALSE	0.387298956197531	0.268184749292559	0.359632698274011	0.231624263536645	0	0
hsa-let-7i-5p	56.5348814994354	-0.0813171800250933	0.397844081864648	-0.204394595098585	0.83804515352191	0.999860399786327	modInact_vs_modAct	FALSE	25.7961109688069	127.509702149544	24.5777135468205	6.60414412558603	7.16512008145835	6.84512316931625
hsa-miR-1-2-5p:Novel	7.00675042297127	0.538385160035753	0.335623004070436	1.60413664589798	0.108683935778032	0.999860399786327	modInact_vs_modAct	FALSE	7.13001488938217	6.9127028308982	8.1482870783289	4.18553239179224	3.77360339308926	4.05842846416725
hsa-miR-1-3p	1.57424954783031	0.48587744888272	0.351040489344288	1.38410657354739	0.166325824408688	0.999860399786327	modInact_vs_modAct	FALSE	1.3921798510898	1.48424659749349	1.91199999131535	0.734881812941981	1.02041786027268	1.44624330935635
hsa-miR-1-5p	11.0494412944013	0.697257432494113	0.312445173444955	2.23161530967593	0.0256403989108783	0.999860399786327	modInact_vs_modAct	FALSE	23.155962595991	9.93492686011252	13.7916902135144	8.37106478358448	6.35847495057915	7.31958632117258
