"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-4263","ACVR2B","93","ENSG00000114739","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4263","ACVR2B","93","ENSG00000114739","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4263","ACVR2B","93","ENSG00000114739","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4263","ACVR2B","93","ENSG00000114739","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4263","ABCD2","225","ENSG00000173208","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4263","ATIC","471","ENSG00000138363","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","B2M","567","ENSG00000166710","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4263","B2M","567","ENSG00000273686","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4263","B2M","567","ENSG00000166710","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4263","B2M","567","ENSG00000273686","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4263","B2M","567","ENSG00000166710","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4263","B2M","567","ENSG00000273686","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4263","B2M","567","ENSG00000166710","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4263","B2M","567","ENSG00000273686","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4263","BMP2","650","ENSG00000125845","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4263","BMP2","650","ENSG00000125845","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4263","CAPZA2","830","ENSG00000198898","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4263","CREB1","1385","ENSG00000118260","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","CRY2","1408","ENSG00000121671","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","EFNA5","1946","ENSG00000184349","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","ERCC4","2072","ENSG00000175595","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4263","ERCC4","2072","ENSG00000175595","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4263","GATM","2628","ENSG00000171766","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","GCK","2645","ENSG00000106633","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4263","H1-4","3008","ENSG00000168298","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4263","HLA-DRB5","3127","ENSG00000198502","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4263","HNF4G","3174","ENSG00000164749","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4263","HOXB3","3213","ENSG00000120093","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4263","HPRT1","3251","ENSG00000165704","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4263","ITGA1","3672","ENSG00000213949","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","ITGB8","3696","ENSG00000105855","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","JARID2","3720","ENSG00000008083","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4263","KITLG","4254","ENSG00000049130","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4263","NEUROD1","4760","ENSG00000162992","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4263","PEX7","5191","ENSG00000112357","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4263","PKM","5315","ENSG00000067225","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4263","PPP2R1B","5519","ENSG00000137713","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","ALDH18A1","5832","ENSG00000059573","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","SCN1A","6323","ENSG00000144285","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","SCN9A","6335","ENSG00000169432","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4263","SCN9A","6335","ENSG00000169432","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4263","HLTF","6596","ENSG00000071794","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4263","SUMO2","6613","ENSG00000188612","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4263","SUMO2","6613","ENSG00000188612","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4263","SUMO2","6613","ENSG00000188612","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4263","PPP1R11","6992","ENSG00000204619","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4263","PPP1R11","6992","ENSG00000237403","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4263","PPP1R11","6992","ENSG00000237829","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4263","PPP1R11","6992","ENSG00000234058","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4263","PPP1R11","6992","ENSG00000206501","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4263","PPP1R11","6992","ENSG00000227720","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4263","PPP1R11","6992","ENSG00000233314","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4263","PPP1R11","6992","ENSG00000236560","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4263","UBB","7314","ENSG00000170315","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4263","UBB","7314","ENSG00000170315","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4263","VEGFA","7422","ENSG00000112715","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4263","YES1","7525","ENSG00000176105","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4263","FZD9","8326","ENSG00000188763","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4263","FZD9","8326","ENSG00000188763","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4263","CD164","8763","ENSG00000135535","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4263","CLDN12","9069","ENSG00000157224","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4263","STXBP5L","9515","ENSG00000145087","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","MRPL19","9801","ENSG00000115364","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4263","ATP6AP2","10159","ENSG00000182220","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","LHFPL2","10184","ENSG00000145685","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4263","STX6","10228","ENSG00000135823","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4263","DCAF7","10238","ENSG00000136485","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4263","ZBTB18","10472","ENSG00000179456","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4263","SLC12A7","10723","ENSG00000113504","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4263","SLC12A7","10723","ENSG00000276482","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4263","SUGT1","10910","ENSG00000165416","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4263","SUGT1","10910","ENSG00000165416","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4263","SUGT1","10910","ENSG00000165416","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4263","ZHX1","11244","ENSG00000165156","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","ZHX1","11244","ENSG00000165156","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-4263","DNAJC8","22826","ENSG00000126698","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4263","DNAJC8","22826","ENSG00000285317","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4263","SMC5","23137","ENSG00000198887","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4263","BICD2","23299","ENSG00000185963","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4263","BICD2","23299","ENSG00000185963","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4263","DAPK2","23604","ENSG00000035664","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4263","C20orf194","25943","ENSG00000088854","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","GLCE","26035","ENSG00000138604","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-4263","AGO2","27161","ENSG00000123908","HITS-CLIP","23706177"
"mirtarbase","hsa-miR-4263","AGO2","27161","ENSG00000123908","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4263","TLX3","30012","ENSG00000164438","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-4263","RDH11","51109","ENSG00000072042","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4263","CRIM1","51232","ENSG00000277354","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4263","CRIM1","51232","ENSG00000150938","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4263","SUCO","51430","ENSG00000094975","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4263","SARAF","51669","ENSG00000133872","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4263","C21orf91","54149","ENSG00000154642","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-4263","NDFIP2","54602","ENSG00000102471","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4263","SMU1","55234","ENSG00000122692","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","YOD1","55432","ENSG00000180667","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4263","SERTAD4","56256","ENSG00000082497","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","SERTAD4","56256","ENSG00000281230","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","EIF5A2","56648","ENSG00000163577","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4263","EIF5A2","56648","ENSG00000163577","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-4263","BBX","56987","ENSG00000114439","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4263","RALGAPA2","57186","ENSG00000188559","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4263","VN1R1","57191","ENSG00000178201","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","SFMBT2","57713","ENSG00000198879","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4263","PTBP2","58155","ENSG00000117569","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-4263","PTBP2","58155","ENSG00000117569","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4263","PTBP2","58155","ENSG00000117569","PAR-CLIP//HITS-CLIP","21572407"
"mirtarbase","hsa-miR-4263","PTBP2","58155","ENSG00000117569","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4263","PTBP2","58155","ENSG00000117569","HITS-CLIP","23706177"
"mirtarbase","hsa-miR-4263","PTBP2","58155","ENSG00000117569","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4263","ZNF71","58491","ENSG00000197951","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4263","UBE2Z","65264","ENSG00000159202","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4263","AAGAB","79719","ENSG00000103591","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","KLHL15","80311","ENSG00000174010","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4263","KLHL15","80311","ENSG00000174010","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4263","KLHL15","80311","ENSG00000174010","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4263","TET1","80312","ENSG00000138336","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","PRR3","80742","ENSG00000206491","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-4263","PRR3","80742","ENSG00000228186","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-4263","PRR3","80742","ENSG00000233564","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-4263","PRR3","80742","ENSG00000204576","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-4263","PRR3","80742","ENSG00000229202","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-4263","PRR3","80742","ENSG00000223887","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-4263","PRR3","80742","ENSG00000223766","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-4263","STARD5","80765","ENSG00000172345","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4263","HOPX","84525","ENSG00000171476","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4263","ZNF347","84671","ENSG00000197937","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4263","LMNB2","84823","ENSG00000176619","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4263","IMP4","92856","ENSG00000136718","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4263","DYNLL2","140735","ENSG00000264364","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4263","SAMD8","142891","ENSG00000156671","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4263","ZNF688","146542","ENSG00000229809","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-4263","ZNF688","146542","ENSG00000229809","HITS-CLIP","28735896"
