"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-4767","VPS51","738","ENSG00000149823","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4767","VPS51","738","ENSG00000149823","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4767","VPS51","738","ENSG00000149823","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4767","CDH7","1005","ENSG00000081138","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4767","CDH7","1005","ENSG00000081138","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4767","H2AX","3014","ENSG00000188486","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4767","HEXA","3073","ENSG00000213614","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4767","HEXA","3073","ENSG00000213614","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4767","HLCS","3141","ENSG00000159267","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4767","MELTF","4241","ENSG00000163975","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4767","MLLT1","4298","ENSG00000130382","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4767","MLLT1","4298","ENSG00000130382","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4767","NUMA1","4926","ENSG00000137497","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4767","PDE7A","5150","ENSG00000205268","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4767","SKI","6497","ENSG00000157933","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4767","SNRPD1","6632","ENSG00000167088","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4767","SRP54","6729","ENSG00000100883","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4767","SSTR1","6751","ENSG00000139874","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4767","SSTR1","6751","ENSG00000139874","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4767","STK11","6794","ENSG00000118046","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4767","CNBP","7555","ENSG00000169714","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4767","ZNF124","7678","ENSG00000196418","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-4767","MAFK","7975","ENSG00000198517","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4767","STC2","8614","ENSG00000113739","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4767","DNAH17","8632","ENSG00000187775","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4767","BRSK2","9024","ENSG00000174672","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4767","BRSK2","9024","ENSG00000174672","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4767","RAB11B","9230","ENSG00000185236","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4767","ZBTB22","9278","ENSG00000236104","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4767","ZBTB22","9278","ENSG00000227780","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4767","ZBTB22","9278","ENSG00000229253","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4767","ZBTB22","9278","ENSG00000206280","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4767","ZBTB22","9278","ENSG00000237056","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4767","S1PR2","9294","ENSG00000267534","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4767","BAG5","9529","ENSG00000166170","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4767","TOX4","9878","ENSG00000092203","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4767","TNFSF15","9966","ENSG00000181634","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4767","CPLX1","10815","ENSG00000168993","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4767","SUGT1","10910","ENSG00000165416","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4767","KDM6B","23135","ENSG00000132510","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4767","ZNF451","26036","ENSG00000112200","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4767","ZNF451","26036","ENSG00000112200","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4767","BBC3","27113","ENSG00000105327","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4767","BBC3","27113","ENSG00000105327","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4767","SDF4","51150","ENSG00000078808","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4767","TRPV2","51393","ENSG00000187688","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4767","ZNF107","51427","ENSG00000196247","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4767","PIAS4","51588","ENSG00000105229","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4767","CPSF2","53981","ENSG00000165934","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-4767","RESF1","55196","ENSG00000174718","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4767","CHST12","55501","ENSG00000136213","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4767","CASKIN1","57524","ENSG00000167971","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4767","TXNDC16","57544","ENSG00000087301","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4767","RTN4R","65078","ENSG00000040608","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4767","NKAP","79576","ENSG00000101882","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4767","DHX40","79665","ENSG00000108406","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4767","ZBTB3","79842","ENSG00000185670","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4767","TMUB1","83590","ENSG00000164897","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4767","NICN1","84276","ENSG00000145029","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4767","YIF1B","90522","ENSG00000167645","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4767","WDR31","114987","ENSG00000148225","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4767","CGAS","115004","ENSG00000164430","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4767","TNFRSF13C","115650","ENSG00000159958","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4767","TMEM120B","144404","ENSG00000188735","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4767","TCF23","150921","ENSG00000163792","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4767","REEP3","221035","ENSG00000165476","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4767","CFAP97D1","284067","ENSG00000231256","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4767","ZNF324B","388569","ENSG00000249471","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4767","ZNF878","729747","ENSG00000257446","PAR-CLIP","27292025"
