"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-4632-5p","ACACA","31","ENSG00000275176","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4632-5p","ACACA","31","ENSG00000278540","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4632-5p","RHOG","391","ENSG00000177105","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4632-5p","ATP1B3","483","ENSG00000069849","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4632-5p","BCL2L1","598","ENSG00000171552","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4632-5p","CAPS","828","ENSG00000105519","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4632-5p","CDH5","1003","ENSG00000179776","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4632-5p","CDKN1A","1026","ENSG00000124762","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4632-5p","CDKN1B","1027","ENSG00000111276","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4632-5p","DNM2","1785","ENSG00000079805","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4632-5p","MARK2","2011","ENSG00000072518","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4632-5p","EVX1","2128","ENSG00000106038","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4632-5p","EXT2","2132","ENSG00000151348","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4632-5p","EXT2","2132","ENSG00000151348","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4632-5p","EXT2","2132","ENSG00000151348","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4632-5p","EXT2","2132","ENSG00000151348","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4632-5p","EXT2","2132","ENSG00000151348","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4632-5p","FOLR1","2348","ENSG00000110195","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4632-5p","FRK","2444","ENSG00000111816","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4632-5p","GJB1","2705","ENSG00000169562","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4632-5p","HOXC4","3221","ENSG00000198353","PAR-CLIP","23592263"
