"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-197-5p","APP","351","ENSG00000142192","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-197-5p","BBS1","582","ENSG00000174483","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-197-5p","BCL2L1","598","ENSG00000171552","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","BCL3","602","ENSG00000069399","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","BCL3","602","ENSG00000069399","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","CD44","960","ENSG00000026508","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","GNL1","2794","ENSG00000206492","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","GNL1","2794","ENSG00000235986","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","GNL1","2794","ENSG00000228581","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","GNL1","2794","ENSG00000204590","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","GNL1","2794","ENSG00000226882","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","GNL1","2794","ENSG00000206412","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","GNL1","2794","ENSG00000229470","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","GNL1","2794","ENSG00000232143","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","HOXA7","3204","ENSG00000122592","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","IGFBP5","3488","ENSG00000115461","Luciferase reporter assay//qRT-PCR//Western blot","25990270"
"mirtarbase","hsa-miR-197-5p","JARID2","3720","ENSG00000008083","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-197-5p","LDLR","3949","ENSG00000130164","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-197-5p","MDFI","4188","ENSG00000112559","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","NDUFA2","4695","ENSG00000131495","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","NFIC","4782","ENSG00000141905","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","NONO","4841","ENSG00000147140","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-197-5p","NONO","4841","ENSG00000147140","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","NPR1","4881","ENSG00000169418","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-197-5p","PTPN9","5780","ENSG00000169410","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","SET","6418","ENSG00000119335","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","MLX","6945","ENSG00000108788","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","PPP1R11","6992","ENSG00000204619","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","PPP1R11","6992","ENSG00000237403","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","PPP1R11","6992","ENSG00000237829","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","PPP1R11","6992","ENSG00000234058","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","PPP1R11","6992","ENSG00000206501","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","PPP1R11","6992","ENSG00000227720","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","PPP1R11","6992","ENSG00000233314","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","PPP1R11","6992","ENSG00000236560","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","TK1","7083","ENSG00000167900","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","TLN1","7094","ENSG00000137076","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-197-5p","TNFAIP1","7126","ENSG00000109079","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","TPM3","7170","ENSG00000143549","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","BTG2","7832","ENSG00000159388","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","BTG2","7832","ENSG00000159388","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-197-5p","BTG2","7832","ENSG00000159388","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-197-5p","BTG2","7832","ENSG00000159388","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","BTG2","7832","ENSG00000159388","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-197-5p","CSRP3","8048","ENSG00000129170","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-197-5p","PEA15","8682","ENSG00000162734","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","HRK","8739","ENSG00000135116","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","BCL10","8915","ENSG00000142867","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-197-5p","MICAL2","9645","ENSG00000133816","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-197-5p","BZW1","9689","ENSG00000082153","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","BZW1","9689","ENSG00000082153","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-197-5p","BZW1","9689","ENSG00000082153","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-197-5p","BZW1","9689","ENSG00000082153","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-197-5p","BZW1","9689","ENSG00000082153","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-197-5p","BZW1","9689","ENSG00000082153","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-197-5p","FEM1B","10116","ENSG00000169018","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-197-5p","ARIH2","10425","ENSG00000177479","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","HHLA3","11147","ENSG00000197568","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-197-5p","MGAT4A","11320","ENSG00000071073","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-197-5p","ADGRL1","22859","ENSG00000072071","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","ADGRL1","22859","ENSG00000288324","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","ICOSLG","23308","ENSG00000160223","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","AHCYL2","23382","ENSG00000158467","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","HAAO","23498","ENSG00000162882","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","NDUFAF3","25915","ENSG00000178057","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-197-5p","TNPO2","30000","ENSG00000105576","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","UBE2Q1","55585","ENSG00000160714","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","UBE2Q1","55585","ENSG00000160714","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-197-5p","VPS50","55610","ENSG00000004766","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-197-5p","SAR1A","56681","ENSG00000079332","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-197-5p","PLEKHG5","57449","ENSG00000171680","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","NUFIP2","57532","ENSG00000108256","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-197-5p","TAOK1","57551","ENSG00000160551","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","TAOK1","57551","ENSG00000160551","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-197-5p","TAOK1","57551","ENSG00000160551","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-197-5p","FAM217B","63939","ENSG00000196227","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","PRRG4","79056","ENSG00000135378","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-197-5p","DCAF10","79269","ENSG00000122741","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-197-5p","LIMD2","80774","ENSG00000136490","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","ISCA1","81689","ENSG00000135070","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","KCTD10","83892","ENSG00000110906","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-197-5p","KCTD10","83892","ENSG00000110906","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","PHYKPL","85007","ENSG00000175309","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","BTF3L4","91408","ENSG00000134717","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","IGSF8","93185","ENSG00000162729","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-197-5p","VPS26B","112936","ENSG00000151502","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","NACC1","112939","ENSG00000160877","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","NACC1","112939","ENSG00000160877","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-197-5p","ZNF689","115509","ENSG00000156853","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-197-5p","LETM2","137994","ENSG00000165046","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-197-5p","DAB2IP","153090","ENSG00000136848","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","IFNLR1","163702","ENSG00000185436","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-197-5p","UBXN2A","165324","ENSG00000173960","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-197-5p","ZNRF2","223082","ENSG00000180233","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-197-5p","NUDT8","254552","ENSG00000167799","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-197-5p","MTRNR2L7","100288485","ENSG00000256892","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-197-5p","MTRNR2L7","100288485","ENSG00000256892","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-197-5p","MTRNR2L7","100288485","ENSG00000256892","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-197-5p","MTRNR2L3","100462983","ENSG00000256222","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-197-5p","MTRNR2L3","100462983","ENSG00000256222","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-197-5p","MTRNR2L10","100463488","ENSG00000256045","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-197-5p","MTRNR2L10","100463488","ENSG00000256045","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-197-5p","MTRNR2L11","100463489","","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-197-5p","MTRNR2L11","100463489","","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-197-5p","MTRNR2L11","100463489","","PAR-CLIP","20371350"
