"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-4252","ABCB7","22","ENSG00000131269","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-4252","ACACB","32","ENSG00000076555","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4252","ADH5","128","ENSG00000197894","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4252","ADH5","128","ENSG00000197894","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4252","ALDOA","226","ENSG00000149925","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4252","APOC3","345","ENSG00000110245","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4252","AQP6","363","ENSG00000086159","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4252","AVPR1A","552","ENSG00000166148","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4252","BMP3","651","ENSG00000152785","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4252","BMP3","651","ENSG00000152785","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4252","C3","718","ENSG00000125730","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4252","C3","718","ENSG00000125730","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4252","C3","718","ENSG00000125730","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4252","CA6","765","ENSG00000131686","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4252","CCNG1","900","ENSG00000113328","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4252","CD3G","917","ENSG00000160654","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4252","CD28","940","ENSG00000178562","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4252","CHEK1","1111","ENSG00000149554","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4252","COL9A2","1298","ENSG00000049089","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4252","CREB1","1385","ENSG00000118260","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4252","CRKL","1399","ENSG00000099942","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4252","CRP","1401","ENSG00000132693","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4252","MAPK14","1432","ENSG00000112062","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4252","CSE1L","1434","ENSG00000124207","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4252","CYP1A2","1544","ENSG00000140505","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4252","S1PR1","1901","ENSG00000170989","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4252","EHHADH","1962","ENSG00000113790","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4252","EPB41","2035","ENSG00000159023","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4252","NR2F6","2063","ENSG00000160113","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4252","EVC","2121","ENSG00000072840","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4252","FHL2","2274","ENSG00000115641","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-4252","FUS","2521","ENSG00000089280","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4252","FUS","2521","ENSG00000089280","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4252","FUT1","2523","ENSG00000174951","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4252","GABPB1","2553","ENSG00000104064","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4252","GABPB1","2553","ENSG00000104064","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4252","GLG1","2734","ENSG00000090863","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4252","GLG1","2734","ENSG00000090863","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4252","GMPR","2766","ENSG00000137198","HITS-CLIP","24906430"
"mirtarbase","hsa-miR-4252","GNS","2799","ENSG00000135677","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4252","GSR","2936","ENSG00000104687","HITS-CLIP","23706177"
"mirtarbase","hsa-miR-4252","HMGB1","3146","ENSG00000189403","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4252","HMGB1","3146","ENSG00000189403","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4252","HOXA13","3209","ENSG00000106031","PAR-CLIP","22291592"
"mirtarbase","hsa-miR-4252","HOXA13","3209","ENSG00000106031","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4252","HSBP1","3281","ENSG00000230989","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-4252","IFIT3","3437","ENSG00000119917","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4252","IGF2R","3482","ENSG00000197081","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4252","IL6ST","3572","ENSG00000134352","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4252","IMPA1","3612","ENSG00000133731","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4252","IPP","3652","ENSG00000197429","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4252","TNPO1","3842","ENSG00000083312","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4252","AFF3","3899","ENSG00000144218","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4252","AFF3","3899","ENSG00000144218","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-4252","CYP4F3","4051","ENSG00000186529","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4252","LYZ","4069","ENSG00000090382","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4252","SMAD5","4090","ENSG00000113658","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4252","MC2R","4158","ENSG00000185231","PAR-CLIP","22291592"
"mirtarbase","hsa-miR-4252","CHST6","4166","ENSG00000183196","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4252","TRPM1","4308","ENSG00000134160","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4252","TRPM1","4308","ENSG00000274965","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4252","MTHFD1","4522","ENSG00000100714","PAR-CLIP","27292025"
