"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-6784-5p","CD4","920","ENSG00000010610","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6784-5p","AP2S1","1175","ENSG00000042753","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6784-5p","HPCAL1","3241","ENSG00000115756","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6784-5p","HPCAL1","3241","ENSG00000115756","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6784-5p","HPCAL1","3241","ENSG00000115756","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6784-5p","NAB2","4665","ENSG00000166886","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6784-5p","NARS1","4677","ENSG00000134440","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6784-5p","NEUROD2","4761","ENSG00000171532","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6784-5p","PPIB","5479","ENSG00000166794","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6784-5p","PTGIS","5740","ENSG00000124212","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6784-5p","RPL18A","6142","ENSG00000105640","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6784-5p","BHLHE40","8553","ENSG00000134107","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6784-5p","CTDP1","9150","ENSG00000282752","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6784-5p","CTDP1","9150","ENSG00000060069","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6784-5p","IFITM3","10410","ENSG00000142089","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6784-5p","IFITM3","10410","ENSG00000142089","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-6784-5p","VAV3","10451","ENSG00000134215","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-6784-5p","VAV3","10451","ENSG00000134215","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6784-5p","VAV3","10451","ENSG00000134215","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-6784-5p","CERS1","10715","ENSG00000223802","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6784-5p","CERS1","10715","ENSG00000223802","HITS-CLIP","23706177"
"mirtarbase","hsa-miR-6784-5p","RAI1","10743","ENSG00000108557","HITS-CLIP","21572407"
"mirtarbase","hsa-miR-6784-5p","RAI1","10743","ENSG00000108557","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-6784-5p","STRN4","29888","ENSG00000090372","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6784-5p","EPN1","29924","ENSG00000063245","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6784-5p","EPN1","29924","ENSG00000063245","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-6784-5p","CASZ1","54897","ENSG00000130940","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6784-5p","CASZ1","54897","ENSG00000130940","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6784-5p","SLC47A1","55244","ENSG00000142494","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6784-5p","TMEM63C","57156","ENSG00000165548","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6784-5p","SELENON","57190","ENSG00000162430","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-6784-5p","PNMA8B","57469","ENSG00000204851","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6784-5p","CPNE5","57699","ENSG00000124772","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6784-5p","FBRS","64319","ENSG00000156860","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6784-5p","NXN","64359","ENSG00000280563","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6784-5p","NXN","64359","ENSG00000281300","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6784-5p","NXN","64359","ENSG00000167693","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6784-5p","CHAC1","79094","ENSG00000128965","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6784-5p","NKX6-2","84504","ENSG00000148826","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6784-5p","NKX6-2","84504","ENSG00000148826","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6784-5p","NKX6-2","84504","ENSG00000148826","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6784-5p","FAM83A","84985","ENSG00000147689","HITS-CLIP","19536157"
