"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-3935","BACH1","571","ENSG00000156273","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-3935","CAPZA1","829","ENSG00000116489","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-3935","ERH","2079","ENSG00000100632","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-3935","FGF2","2247","ENSG00000138685","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-3935","H2BC5","3017","ENSG00000158373","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-3935","IGF1R","3480","ENSG00000140443","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-3935","IGF1R","3480","ENSG00000140443","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-3935","IGF1R","3480","ENSG00000140443","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-3935","IGF1R","3480","ENSG00000140443","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-3935","DNAJB9","4189","ENSG00000128590","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-3935","PAFAH1B2","5049","ENSG00000168092","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-3935","PAFAH1B2","5049","ENSG00000168092","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-3935","PAFAH1B2","5049","ENSG00000168092","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-3935","PHEX","5251","ENSG00000102174","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-3935","PHEX","5251","ENSG00000102174","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-3935","MAPK6","5597","ENSG00000069956","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-3935","SRSF2","6427","ENSG00000161547","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-3935","STRN","6801","ENSG00000115808","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-3935","STRN","6801","ENSG00000115808","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-3935","SEC62","7095","ENSG00000008952","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-3935","STAM","8027","ENSG00000136738","HITS-CLIP","21572407"
"mirtarbase","hsa-miR-3935","TBX18","9096","ENSG00000112837","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-3935","SRSF11","9295","ENSG00000116754","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-3935","BAG4","9530","ENSG00000156735","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-3935","BAG4","9530","ENSG00000156735","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-3935","AKAP12","9590","ENSG00000131016","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-3935","LHFPL6","10186","ENSG00000183722","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-3935","IGF2BP1","10642","ENSG00000159217","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-3935","NUP50","10762","ENSG00000093000","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-3935","ARPP19","10776","ENSG00000128989","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-3935","PGRMC1","10857","ENSG00000101856","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-3935","NUDT21","11051","ENSG00000167005","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-3935","RPRD2","23248","ENSG00000163125","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-3935","NDUFAF3","25915","ENSG00000178057","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-3935","BLOC1S6","26258","ENSG00000104164","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-3935","RNF115","27246","ENSG00000265491","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-3935","TNRC6A","27327","ENSG00000090905","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-3935","TNRC6A","27327","ENSG00000288130","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-3935","PCDH11X","27328","ENSG00000102290","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-3935","MCTS1","28985","ENSG00000232119","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-3935","MCTS1","28985","ENSG00000288295","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-3935","MDFIC","29969","ENSG00000135272","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-3935","TMED7","51014","ENSG00000134970","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-3935","SPA17","53340","ENSG00000064199","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-3935","LRRC20","55222","ENSG00000172731","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-3935","RCC2","55920","ENSG00000179051","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-3935","RCC2","55920","ENSG00000281540","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-3935","ZNF512B","57473","ENSG00000196700","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-3935","ZNF512B","57473","ENSG00000196700","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-3935","CHD9","80205","ENSG00000177200","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-3935","KLHL15","80311","ENSG00000174010","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-3935","KLHL15","80311","ENSG00000174010","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-3935","KLHL15","80311","ENSG00000174010","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-3935","PCDH11Y","83259","ENSG00000099715","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-3935","PCDH11Y","83259","ENSG00000099715","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-3935","PCDH11Y","83259","ENSG00000099715","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-3935","SLC10A7","84068","ENSG00000120519","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-3935","SLC10A7","84068","ENSG00000120519","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-3935","SLC10A7","84068","ENSG00000120519","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-3935","LLPH","84298","ENSG00000139233","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-3935","MAP3K21","84451","ENSG00000143674","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-3935","H2BC12","85236","ENSG00000197903","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-3935","H2BC12","85236","ENSG00000197903","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-3935","NXPE3","91775","ENSG00000144815","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-3935","TRIM71","131405","ENSG00000206557","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-3935","CREBRF","153222","ENSG00000164463","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-3935","CREBRF","153222","ENSG00000164463","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-3935","DGKH","160851","ENSG00000102780","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-3935","TVP23C","201158","ENSG00000175106","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-3935","ZNF449","203523","ENSG00000173275","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-3935","ARL5B","221079","ENSG00000165997","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-3935","FAM102B","284611","ENSG00000162636","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-3935","ZNF678","339500","ENSG00000181450","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-3935","ZNF322P1","387328","","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-3935","ZNF805","390980","ENSG00000204524","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-3935","ZNF805","390980","ENSG00000204524","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-3935","C1orf147","574431","","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-3935","C1orf147","574431","","PAR-CLIP","22012620"
