"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-2110","ALDH3B1","221","ENSG00000006534","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-2110","AR","367","ENSG00000169083","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-2110","RHOC","389","ENSG00000155366","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-2110","RHOC","389","ENSG00000155366","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-2110","STS","412","ENSG00000101846","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-2110","CACNA1C","775","ENSG00000151067","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-2110","CACNA1C","775","ENSG00000285479","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-2110","CACNB2","783","ENSG00000165995","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-2110","CFL1","1072","ENSG00000172757","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-2110","TPP1","1200","ENSG00000166340","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-2110","CLDN4","1364","ENSG00000189143","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-2110","CRK","1398","ENSG00000167193","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-2110","CSNK2A1","1457","ENSG00000101266","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-2110","E2F3","1871","ENSG00000112242","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-2110","E2F3","1871","ENSG00000112242","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-2110","E2F3","1871","ENSG00000112242","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-2110","E2F3","1871","ENSG00000112242","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-2110","ECE1","1889","ENSG00000117298","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-2110","MARK2","2011","ENSG00000072518","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-2110","EMX1","2016","ENSG00000135638","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-2110","FASN","2194","ENSG00000169710","CLASH","23622248"
"mirtarbase","hsa-miR-2110","FRK","2444","ENSG00000111816","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-2110","GPR26","2849","ENSG00000154478","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-2110","HLA-A","3105","ENSG00000227715","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-2110","HLA-A","3105","ENSG00000224320","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-2110","HLA-A","3105","ENSG00000223980","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-2110","HLA-A","3105","ENSG00000229215","PAR-CLIP","23592263"
