"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirecords","hsa-miR-192-5p","DHFR","1719","ENSG00000228716","Western blot","19088023"
"mirecords","hsa-miR-192-5p","WNK1","65125","ENSG00000060237","Western blot//Luciferase activity assay","20813867"
"mirecords","hsa-miR-192-5p","RB1","5925","ENSG00000139687","Western blot","21511813"
"mirecords","hsa-miR-192-5p","RB1","5925","ENSG00000139687","Western blot","21511813"
"mirtarbase","hsa-miR-192-5p","ACADSB","36","ENSG00000196177","Microarray","19074876"
"mirtarbase","hsa-miR-192-5p","ACVR2A","92","ENSG00000121989","Microarray","19074876"
"mirtarbase","hsa-miR-192-5p","ACVR2B","93","ENSG00000114739","Luciferase reporter assay//Western blot","22431721"
"mirtarbase","hsa-miR-192-5p","ACVR2B","93","ENSG00000114739","Microarray","19074876"
"mirtarbase","hsa-miR-192-5p","GRK3","157","ENSG00000100077","Microarray","19074876"
"mirtarbase","hsa-miR-192-5p","AGL","178","ENSG00000162688","Microarray","19074876"
"mirtarbase","hsa-miR-192-5p","AKT1","207","ENSG00000142208","Western blot","26351877"
"mirtarbase","hsa-miR-192-5p","ALCAM","214","ENSG00000170017","Microarray","16822819"
"mirtarbase","hsa-miR-192-5p","ALCAM","214","ENSG00000170017","Microarray","19074876"
"mirtarbase","hsa-miR-192-5p","ALCAM","214","ENSG00000170017","Immunohistochemistry//Luciferase reporter assay//Microarray//qRT-PCR//Western blot","21119604"
"mirtarbase","hsa-miR-192-5p","ALDH9A1","223","ENSG00000143149","Microarray","19074876"
"mirtarbase","hsa-miR-192-5p","ANG","283","ENSG00000214274","Microarray","19074876"
"mirtarbase","hsa-miR-192-5p","APC","324","ENSG00000134982","Microarray","19074876"
"mirtarbase","hsa-miR-192-5p","XIAP","331","ENSG00000101966","Microarray","19074876"
"mirtarbase","hsa-miR-192-5p","XIAP","331","ENSG00000101966","qRT-PCR//Luciferase reporter assay//Immunohistochemistry//Western blot","25444916"
"mirtarbase","hsa-miR-192-5p","TRIM23","373","ENSG00000113595","Microarray","19074876"
"mirtarbase","hsa-miR-192-5p","ASPH","444","ENSG00000198363","Microarray","19074876"
"mirtarbase","hsa-miR-192-5p","ATF1","466","ENSG00000123268","Microarray","19074876"
