ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	_16.x	16_.x	_16.y	16_.y
hsa-miR-1539-5p:Novel	8.49574056618587	-0.240224480106689	0.294931660605527	-0.814508959850163	0.415353441463945	0.824281972507735	U16_vs_never	FALSE	6.248	8.717	4.687	6.32
hsa-miR-154-3p	0.567071657916724	-1.3811240775807	0.845674760095665	-1.63316223062453	0.102434881209932	NA	U16_vs_never	NA	0.025	2.016	0	0
hsa-miR-154-5p	0.570525036046652	-0.401672549467095	0.571608507789293	-0.702705687535288	0.482239182496442	NA	U16_vs_never	NA	0.407	1.356	0	0.084
hsa-miR-155-3p	0.0383654341095028	-0.438952968796529	3.74257368265466	-0.11728639327287	0.906633107204498	NA	U16_vs_never	NA	0.047	0	0	0
hsa-miR-155-5p	13.7644876489635	-0.539464498470847	0.520342443486354	-1.03674898179816	0.299852857837814	0.765305311244773	U16_vs_never	FALSE	2.493	138.877	0.554	0.562
hsa-miR-1587	0.780082883203618	-0.364715006491093	0.497628995132193	-0.73290545779835	0.463616094089486	NA	U16_vs_never	NA	0.766	0.775	0	0
hsa-miR-1587-3p:Novel	18.0090394938951	-0.287773863642861	0.250748312157196	-1.14766022218508	0.25110885830464	0.723067217837406	U16_vs_never	FALSE	14.356	63.876	11.003	9.745
hsa-miR-15a-3p	0.545888872812684	-0.0226514044532991	0.654692768401531	-0.034598525516944	0.972399877264451	NA	U16_vs_never	NA	0.605	0.536	0	0
hsa-miR-15a-5p	1.78882784918717	-0.678120432557754	0.499041529920647	-1.35884569099005	0.174195491285045	0.648696751400036	U16_vs_never	FALSE	1.165	9.823	0.198	0.494
hsa-miR-15b-3p	0.960542553079025	-0.338944506470802	0.656798162186299	-0.516055808290556	0.605815431558114	NA	U16_vs_never	NA	1.244	0.039	0	0
hsa-miR-15b-5p	5.324203536853	0.937553127683314	0.602828649464526	1.555256420736	0.119885011807109	0.565483211812304	U16_vs_never	FALSE	4.459	49.689	0.404	0
hsa-miR-16-1-3p	1.08122929150654	-0.58379739826497	0.581944040282689	-1.00318477010501	0.315771719850432	NA	U16_vs_never	NA	0.7	4.307	0	0.049
hsa-miR-16-2-3p	5.61869088807549	-0.463114668536634	0.867627382354347	-0.533771383839859	0.59349971446355	0.906090311405206	U16_vs_never	FALSE	1.568	56.259	0	0
hsa-miR-16-5p	7.67336642296347	-0.00811357382749027	0.424266427112663	-0.019123770604964	0.984742368695564	0.995686656229714	U16_vs_never	FALSE	3.21	61.274	1.358	1.039
