ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	never.x	former.x	_16.x	16_.x	never.y	former.y	_16.y	16_.y
has-miR-548o	0.482823240473649	0.103301107442322	0.663677812366087	0.155649481597165	0.876309319548332	NA	_16_vs_never	NA	0.244	0.358	0.526	2.91	0	0	0	0
has-miR-548x	1.71019385279228	-1.66895132733494	0.604038703836467	-2.7629873992094	0.00572749775500254	NA	_16_vs_never	NA	2.377	1.065	0.887	0.705	0	0	0	0
hsa-let-7a-2-3p	0.582280496450522	-0.1232372808111	0.52838870482058	-0.233232239233704	0.815581072775296	NA	_16_vs_never	NA	0.643	0.524	0.522	0.373	0	0	0	0
hsa-let-7a-3p	545.835883653848	-0.355322789547716	0.385534830850436	-0.921636026410178	0.356718460114065	0.778252431281536	_16_vs_never	FALSE	138.076	102.619	193.388	6783.166	19.388	12.133	15.299	39.092
hsa-let-7a-5p	14.4832834314234	0.0702364295017621	0.321961481238145	0.218151653519728	0.827310952735106	0.944105400094053	_16_vs_never	FALSE	13.692	8.13	15.297	48.239	6.883	4.146	8.163	6.801
hsa-let-7b-3p	0.480698235865222	-0.58213011635404	0.831639604190762	-0.699978829075233	0.483940525953177	NA	_16_vs_never	NA	0.473	0.319	0.404	1.414	0	0	0	0
hsa-let-7b-5p	325.576365342963	-0.0859657072383874	0.414008043337571	-0.207642601688038	0.835508037919709	0.947969350977562	_16_vs_never	FALSE	73.946	102.488	133.369	3874.255	13.365	8.247	11.853	19.499
hsa-let-7c-3p	4.15360253394004	-0.640287998630866	0.442695817527799	-1.44633848633697	0.148082286066978	0.544445433540865	_16_vs_never	FALSE	4.199	3.604	2.786	8.456	0	0.806	0.198	0.87
hsa-let-7c-5p	24.1345725633802	-0.254937280105213	0.396294482897781	-0.643302622436383	0.520027754987821	0.843706046186054	_16_vs_never	FALSE	7.838	4.893	14.821	270.667	2.893	2.917	2.522	4.452
hsa-let-7d-3p	4.98802947660127	0.00723368179694292	0.456055191401853	0.0158614175067442	0.987344950497	0.995426810040174	_16_vs_never	FALSE	4.046	2.918	4.645	22.848	1.466	1.024	2.041	0
hsa-let-7d-5p	62.6685910720595	0.12490588596771	0.402599696966341	0.310248335775952	0.756372116013158	0.921324213754666	_16_vs_never	FALSE	14.557	21.987	22.964	737.136	3.341	2.782	4.361	6.277
hsa-let-7e-3p	0.0792749011251618	-1.0321259052968	1.7604453930537	-0.586286805242198	0.55768279645555	NA	_16_vs_never	NA	0.115	0.061	0.003	0.012	0	0	0	0
hsa-let-7e-5p	7.09148982818418	-0.448464915666358	0.406735372529422	-1.10259629713892	0.270202518994271	0.690609501074178	_16_vs_never	FALSE	4.369	5.348	3.471	44.569	2.044	2.372	2.617	1.745
hsa-let-7f-1-3p	0.126336688110519	-0.623703701771923	1.68588950037175	-0.369955267907174	0.711415820406722	NA	_16_vs_never	NA	0.144	0.063	0.173	0.178	0	0	0	0
hsa-let-7f-2-3p	0.545050262627577	-0.391974173540681	0.5107767704052	-0.767407987700237	0.442838980851986	NA	_16_vs_never	NA	0.44	0.584	0.346	1.523	0	0	0	0
hsa-let-7f-5p	1.98393839625423	0.0301391403501422	0.391149603962817	0.0770527185629138	0.93858160623891	NA	_16_vs_never	NA	1.965	1.895	1.741	2.668	0.666	0.794	1.109	1.554
hsa-let-7g-3p	3.1637586197932	0.0087260530043406	0.395593396628309	0.022058136153722	0.982401580852919	0.995426810040174	_16_vs_never	FALSE	2.835	3.74	4.071	0.477	0	0	0.578	0
hsa-let-7g-5p	363.341853496098	-0.367742030548605	0.45623724665908	-0.806032460614504	0.42022413260816	0.798808744103666	_16_vs_never	FALSE	77.191	114.184	134.135	4399.409	8.124	4.867	4.896	9.497
hsa-let-7i-3p	0.31660162036802	-0.24630259347211	0.653037888189652	-0.377164323734582	0.706051491327713	NA	_16_vs_never	NA	0.242	0.225	0.436	1.088	0	0	0	0
hsa-let-7i-5p	396.674351708047	0.252799319669132	0.434247211615537	0.582155309020035	NA	NA	_16_vs_never	NA	64.852	135.134	137.293	4932.715	7.641	6.377	9.592	9.085
hsa-miR-1-2-5p:Novel	8.58091814941217	0.066344784140315	0.33650059857379	0.197160969167686	0.843701573155359	0.950802110463399	_16_vs_never	FALSE	7.564	8.645	7.498	17.278	3.441	4.186	3.33	3.682
hsa-miR-1-3p	1.81295966087876	0.145897758506087	0.326569877366028	0.446758163008896	0.65504968162508	NA	_16_vs_never	NA	1.782	1.759	1.9	1.787	1.088	1.316	1.02	0.468
hsa-miR-1-5p	11.3434619956984	-0.403216327479653	0.307816375599444	-1.309924875486	0.190221250977452	0.603335799300596	_16_vs_never	FALSE	11.225	12.014	8.66	12.239	6.475	6.693	4.639	5.732
hsa-miR-100-3p	0.237372480447786	-0.209131152199955	0.788885027809395	-0.265097124204116	0.790934642663184	NA	_16_vs_never	NA	0.194	0.28	0.307	0.191	0	0	0	0
hsa-miR-100-5p	8.07805130086412	-0.630616844829505	0.665871219233441	-0.947055266265268	0.343610617860365	0.75958426650192	_16_vs_never	FALSE	4.671	7.302	1.686	51.906	0.419	0.612	0.37	0.319
hsa-miR-101-2-5p	1.17779876591377	-0.629757417556965	0.452840874860209	-1.3906814789	0.164322036378733	NA	_16_vs_never	NA	1.353	0.878	0.7	1.964	0.519	0	0.139	0.768
hsa-miR-101-3p	3.01246083249487	-0.26007513964099	0.29162426460886	-0.891815843890135	0.372491647956238	0.784519636053305	_16_vs_never	FALSE	3.074	2.632	2.73	4.385	2.085	1.858	1.792	2.717
hsa-miR-101-5p	15.7321033637468	-0.111066880941385	0.449734161285229	-0.246961183966955	0.804938264449253	0.935477500455881	_16_vs_never	FALSE	5.836	14.506	6.029	121.664	1.38	1.322	1.358	2.255
hsa-miR-10226	2.52905127272241	-0.113745496704033	0.36535013450056	-0.311332844750488	0.755547600618698	NA	_16_vs_never	NA	2.336	2.725	2.894	1.885	1.333	1.455	1.85	0
hsa-miR-10226-3p:Novel	10.5521557801129	0.41350688078761	0.324387555048406	1.27473102575068	0.202404461348924	0.615985869946815	_16_vs_never	FALSE	8.141	11.417	12.229	20.733	4.766	6.206	7.565	7.455
hsa-miR-10392-3p	1.29431974221773	-1.30733996585458	0.470454875605766	-2.77888493380205	0.00545458431683551	NA	_16_vs_never	NA	1.709	1.025	0.647	0.253	0.526	0.35	0	0
hsa-miR-10392-5p	133.973309876585	0.0952882067295549	0.238977176862785	0.398733502422565	0.690089579335352	0.911332201827864	_16_vs_never	FALSE	106.145	135.187	126.059	349.369	78.409	92.657	70.153	84.063
hsa-miR-10393-3p	0.291932199581347	-0.573785296030884	0.953933752380253	-0.601493861181845	0.547511099317384	NA	_16_vs_never	NA	0.378	0.107	0.12	0.787	0	0	0	0
hsa-miR-10393-5p	0.127057997458076	-0.452743590973342	2.37132636911401	-0.190924200426489	0.848584979723774	NA	_16_vs_never	NA	0.209	0.01	0.093	0.07	0	0	0	0
hsa-miR-10394-3p	2.39452150517589	-0.817686173098452	0.468590856121806	-1.7449896053582	0.0809866783642065	NA	_16_vs_never	NA	2.582	2.103	1.712	3.214	0.794	0.837	0.504	1.336
hsa-miR-10394-5p	0.692080497533452	-0.515713303734623	0.673790756193328	-0.765390885811813	0.444038818556734	NA	_16_vs_never	NA	0.77	0.734	0.45	0.195	0	0	0	0
hsa-miR-10395-3p	1.20695765698872	-0.455618912299286	0.60407388471761	-0.754243684135222	0.450702911163639	NA	_16_vs_never	NA	0.914	0.645	1.014	6.6	0	0	0	0
hsa-miR-10395-5p	2.60248748651653	-0.0257118853452046	0.317627570229379	-0.0809497907459244	0.935481882570532	NA	_16_vs_never	NA	2.957	2.092	3.07	0.677	1.721	1.396	1.261	0
hsa-miR-10396a-3p	1.14573789415552	0.524255913826198	0.363408841582285	1.44260638113147	0.149131384798567	NA	_16_vs_never	NA	1.077	1.024	1.459	1.456	0.453	0.283	1.172	0.588
hsa-miR-10396a-5p	4.63502896442632	-0.0175992047093851	0.350241606535673	-0.0502487550907022	0.959924159654081	0.985366366290319	_16_vs_never	FALSE	4.619	3.885	5.924	4.907	2.156	2.218	2.522	2.841
hsa-miR-10396b-3p	1.24721567948297	-0.819170949888505	0.389958673089206	-2.10066093260378	0.0356707410741908	NA	_16_vs_never	NA	1.287	1.224	0.866	1.562	0.656	0.775	0.495	0
hsa-miR-10396b-5p	3.5860763310791	-0.0557453742298402	0.417228229909168	-0.133608826617451	0.893711904143615	0.967348351267436	_16_vs_never	FALSE	3.564	2.998	4.683	3.709	1.276	1.26	1.582	1.611
hsa-miR-10397-3p	21.797033845255	-0.0483863066797977	0.270206332426153	-0.17907169771094	0.857881404732703	0.955094510005501	_16_vs_never	FALSE	17.213	16.607	15.205	95.127	12.274	13.687	11.511	12.879
hsa-miR-10397-5p	2.74535921360742	0.372110498127356	0.450208425457108	0.826529396355794	0.408503849640033	NA	_16_vs_never	NA	2.62	2.876	2.797	2.459	0.873	0.544	1.47	0.904
hsa-miR-10398-3p	1.47330402684869	-0.0805440432100809	0.355076290692641	-0.226835880967904	0.820551361867577	NA	_16_vs_never	NA	1.247	1.329	1.549	3.628	0.646	0.708	1.126	1.409
hsa-miR-10398-5p	0.573871090593872	-0.204496318441061	0.504295239502258	-0.405509119306579	0.685103316566321	NA	_16_vs_never	NA	0.588	0.562	0.742	0.048	0	0	0	0
hsa-miR-10399-3p	0.352494408348962	-1.30796022547973	0.72193099586852	-1.81175241534849	0.0700244606569658	NA	_16_vs_never	NA	0.368	0.215	0.094	1.371	0	0	0	0
hsa-miR-10399-5p	0.761236387750002	0.573697518432942	0.683941539010842	0.838810754589724	0.401575514708123	NA	_16_vs_never	NA	0.787	0.503	1.053	1.074	0	0	0	0
hsa-miR-103a-1-5p	0.681255127429812	-0.358387391682427	0.729434873611349	-0.491321987264047	0.623198731133145	NA	_16_vs_never	NA	0.788	0.627	0.551	0.187	0	0	0	0
hsa-miR-103a-2-5p	0.291764188049771	-0.543290646204493	0.719429944134985	-0.755168242069385	0.450148041192024	NA	_16_vs_never	NA	0.282	0.367	0.23	0.058	0	0	0	0
hsa-miR-103a-3p	1.79391790953467	-0.0345307976849875	0.348891220696741	-0.0989729624495249	0.921159737518851	NA	_16_vs_never	NA	1.808	1.763	1.8	1.446	0.907	1.037	1.485	0.706
hsa-miR-103b-3p:Novel	17.0447278777303	-0.214387088514315	0.498221716189928	-0.430304584380237	0.666974092739793	0.911332201827864	_16_vs_never	FALSE	4.387	9.65	5.669	179.873	0.738	0.753	0.791	1.126
hsa-miR-103b-5p	0.234831325101207	-0.633370734546582	1.03666918796356	-0.610967068280265	0.541221382159284	NA	_16_vs_never	NA	0.289	0.182	0.11	0.252	0	0	0	0
hsa-miR-10400-3p	4.04036998566383	-0.106427873383561	0.419207751644243	-0.253878591142752	0.799589354820577	0.933788240374478	_16_vs_never	FALSE	2.001	2.941	2.19	29.533	0.984	1.165	1.224	1.679
hsa-miR-10400-5p	90.4504653690116	0.699596841109528	0.342281000130992	2.04392543215016	0.0409609142646759	0.331872438072892	_16_vs_never	FALSE	63.173	75.67	197.552	152.33	34.217	28.025	57.997	37.166
hsa-miR-10401-3p	1.01140850467106	-0.312831875015793	0.467762022528317	-0.66878425342206	0.503633112897161	NA	_16_vs_never	NA	1.159	0.508	0.891	2.341	0	0	0.597	0.415
hsa-miR-10401-5p	80.2815601885611	-0.504926688673578	0.330443162242682	-1.52802886053594	0.126505372514882	0.518154897252728	_16_vs_never	FALSE	89.183	63.124	71.805	92.76	38.193	33.43	33.375	40.752
hsa-miR-105-3p	7.69570823715021	-0.230666596728149	0.389742751656218	-0.591843198489074	0.553955592956578	0.866286817589645	_16_vs_never	FALSE	9.716	5.384	6.886	2.428	2.754	2.522	2.988	1.772
hsa-miR-105-5p	3.60881053132329	-0.651992886290868	0.389572792436778	-1.6736099105193	0.0942072895038747	0.467952280303473	_16_vs_never	FALSE	4.211	2.703	2.462	4.747	1.914	1.598	1.261	1.087
hsa-miR-10522-3p:Novel	8.23044383849724	0.219364902020072	0.336358649473653	0.652175594007593	0.514287902442568	0.839869382756014	_16_vs_never	FALSE	6.561	11.085	7.493	7.731	3.816	3.965	5.102	2.962
hsa-miR-10522-5p	0.769672704171292	-0.489530814774041	0.484756182011391	-1.00984955517811	0.312567373963112	NA	_16_vs_never	NA	0.542	0.384	0.531	4.934	0	0	0	0.084
hsa-miR-10523-3p:Novel	14.376772139157	0.212145893757863	0.299077048410033	0.709335252857691	0.478116456820113	0.819277583606539	_16_vs_never	FALSE	15.563	11.152	17.986	10.185	9.661	8.6	8.963	8.896
hsa-miR-10523-5p	2.07644314377219	-0.504216246924292	0.474766954897801	-1.06202894224774	0.288222546341343	NA	_16_vs_never	NA	2.13	1.842	2.046	2.457	0.656	0.734	0.594	1.801
hsa-miR-10524-3p:Novel	3.89626123696453	-0.756358597465232	0.585789897794009	-1.29117726391929	0.196642217092585	0.60989112088812	_16_vs_never	FALSE	5.299	2.21	2.848	1.994	0.666	0.309	0.872	0.43
hsa-miR-10524-5p	2.8996633040827	-0.436128992912914	0.768789972338195	-0.56729276994401	0.570515288363262	0.873416082049776	_16_vs_never	FALSE	3.999	1.497	2.242	1.508	0	0	0.277	0
hsa-miR-10525-3p	0.543644452073964	-0.514680130117976	0.497073107387666	-1.03542139469754	0.300472158425928	NA	_16_vs_never	NA	0.448	0.797	0.427	0.205	0	0	0	0
hsa-miR-10525-5p:Novel	0.406719624990348	-0.80411591711647	0.548464906715989	-1.4661209993019	0.142615325803385	NA	_16_vs_never	NA	0.428	0.441	0.311	0.179	0	0	0	0
hsa-miR-10526-3p	3.96643784910663	-0.336458852767523	0.309727734046646	-1.08630521513727	0.277343980496928	0.69822887342126	_16_vs_never	FALSE	3.761	3.194	3.985	8.703	2.571	2.357	2.319	3.049
hsa-miR-10526-5p:Novel	3.70494445200889	-0.385093905424398	0.317336522770524	-1.21351901779951	0.224931447827164	0.632236735127882	_16_vs_never	FALSE	3.568	3.034	3.625	7.617	2.297	1.779	2.015	2.14
hsa-miR-10527-3p:Novel	9.96653733845551	0.599693451314112	0.315666158664886	1.89977111848328	0.057463162658159	0.388283475613228	_16_vs_never	FALSE	8.465	11.537	11.253	9.926	4.558	4.428	5.976	9.889
hsa-miR-10527-5p	9.16679978644794	0.70452282851921	0.346240846999996	2.03477675907839	0.0418733405934198	0.331872438072892	_16_vs_never	FALSE	7.569	10.838	10.471	9.551	3.935	3.551	5.858	8.223
hsa-miR-106a-3p	0.393283434285606	-0.807431041177778	0.973290778542776	-0.829588709744763	0.406771362316473	NA	_16_vs_never	NA	0.367	0.436	0.486	0.125	0	0	0	0
hsa-miR-106a-5p	1.27471602721091	0.00897806692103035	0.58324863147847	0.0153932070072277	0.987718482808871	NA	_16_vs_never	NA	0.842	1.138	0.946	6.013	0	0	0.297	0
hsa-miR-106b-3p	6.32162154613328	-0.062402905339185	0.591324849515716	-0.105530666249341	0.915954737692654	0.974251682068603	_16_vs_never	FALSE	1.58	5.954	3.497	52.4	0	0	0.58	0
hsa-miR-106b-5p	25.7810400312431	1.20254986407967	0.394970745576101	3.04465552841296	0.00232946950713269	0.0996893489078066	_16_vs_never	FALSE	23.721	24.93	29.93	33.375	3.076	3.321	6.694	5.449
hsa-miR-107	14.3695549661949	0.252238077870495	0.382363162539087	0.659681953134568	0.509457950216123	0.836072093324198	_16_vs_never	FALSE	8.42	6.322	8.564	113.152	3.803	3.049	3.038	2.9
hsa-miR-107-5p:Novel	1.98061707389386	0.199151075011904	0.574839729657802	0.346446260996012	0.729007363857811	NA	_16_vs_never	NA	1.025	1.485	2.493	10.978	0	0.107	0.289	0.393
hsa-miR-10a-3p	2.0126695129293	-0.0265065562124247	0.450697880328331	-0.0588122495564321	0.953101651615327	NA	_16_vs_never	NA	1.465	1.543	1.561	9.449	0.371	0.609	0.597	1.171
hsa-miR-10a-5p	61.4445350523603	-0.343977184258329	0.4167142440804	-0.825450987444439	0.409115597826012	0.791611314944519	_16_vs_never	FALSE	26.092	13.066	33.231	643.594	6.109	3.982	5.377	4.49
hsa-miR-10b-3p	2.41289663060159	0.452194772501747	0.37703630773928	1.19934012512779	0.23039571891448	NA	_16_vs_never	NA	2.327	2.178	2.938	2.729	0.894	0.775	1.156	0.873
hsa-miR-10b-5p	38.7974267922034	-0.363613518777229	0.446607945506413	-0.814167151381341	0.415549200786552	0.793537318206814	_16_vs_never	FALSE	19.829	11.347	23.633	358.064	3.75	4.116	5.063	2.665
hsa-miR-11181-3p	1.40986398685739	0.0735638080314057	0.390956546784308	0.188163642830596	0.850748372196733	NA	_16_vs_never	NA	1.196	1.498	1.878	1.509	0.497	0.832	1.02	0.098
hsa-miR-11181-5p	0.163992556935379	-0.461830138068603	1.30287469780431	-0.354470110477169	0.722986600131108	NA	_16_vs_never	NA	0.182	0.119	0.263	0	0	0	0	0
hsa-miR-11399	4.35165894811412	-0.869202656541162	0.35433324207121	-2.45306551386584	0.014164453875496	0.220398675483244	_16_vs_never	FALSE	4.897	3.689	2.944	5.14	2.335	2.188	1.616	2.951
hsa-miR-11399-3p:Novel	185.897032951808	0.26696971376744	0.274273220456958	0.973371418918153	0.330368738517228	0.748148472978635	_16_vs_never	FALSE	175.363	196.583	216.787	118.699	134.576	112.781	110.317	70.86
hsa-miR-11400	2.34136208902148	0.726849134318876	0.415094700814256	1.75104411810866	0.0799383108397702	NA	_16_vs_never	NA	1.633	1.815	6.719	1.361	0.755	0.641	0.808	0.942
hsa-miR-11400-3p:Novel	5.26209994583544	-0.189806022631623	0.366226937126491	-0.518274335910103	0.604266876334205	0.87697514487112	_16_vs_never	FALSE	6.232	3.559	6.158	2.73	2.755	1.824	3.395	1.437
hsa-miR-11401	1.62811030866389	0.0701130058736085	0.396373135196621	0.176886372076727	0.859597643332141	NA	_16_vs_never	NA	1.406	1.135	1.794	5.286	0.865	0.33	1.126	0.836
hsa-miR-11401-3p:Novel	4.39984684204864	-0.203959778533453	0.305472475518805	-0.667686272509673	0.504333874448496	0.832574912417942	_16_vs_never	FALSE	4.406	3.839	5.352	4.261	1.967	2.041	2.519	3.797
hsa-miR-1178-3p	0.229364853290639	-0.452769600071655	0.741591494681274	-0.610537746615135	0.541505646854946	NA	_16_vs_never	NA	0.276	0.192	0.216	0.007	0	0	0	0
hsa-miR-1178-5p	0.95244355869909	0.0300205457507641	0.549907177902242	0.0545920238126096	0.956463493359359	NA	_16_vs_never	NA	1.022	0.729	1.286	0.599	0	0	0	0
hsa-miR-1179	1.33603957716524	0.309596503433526	0.436161974959366	0.709820023770685	0.477815750272267	NA	_16_vs_never	NA	1.317	1.359	1.465	0.836	0.265	0.607	0.735	0.169
hsa-miR-1179-3p:Novel	5.9553819464454	-0.376668041712759	0.257508305372842	-1.46274133242959	0.143538171733325	0.537141723369776	_16_vs_never	FALSE	6.21	5.739	5.432	4.753	3.91	4.21	3.839	3.54
hsa-miR-1180-3p	3.80774662293398	-0.523342803414577	0.420447347569497	-1.2447285169948	0.213231559866007	0.625454259079728	_16_vs_never	FALSE	3.464	3.327	2.739	10.537	1.479	1.226	1.47	0.486
hsa-miR-1180-5p	1.19474473890228	-1.11884375945963	0.561717082635665	-1.99182790420018	0.0463899434772913	NA	_16_vs_never	NA	1.207	1.533	0.571	0.448	0	0	0	0
hsa-miR-1181	8.00534513848986	-0.944166459247242	0.375368524216786	-2.51530535549635	0.0118929327646746	0.207086950299559	_16_vs_never	FALSE	10.224	5.731	4.822	5.794	4.302	3.169	2.828	1.396
hsa-miR-1181-3p:Novel	103.943621414731	-0.35421715966456	0.277394049219484	-1.27694577681546	0.201621391222941	0.615985869946815	_16_vs_never	FALSE	112.593	81.558	101.226	128.142	69.415	46.97	59.44	54.851
hsa-miR-1182	7.45523497480556	0.0981698125098517	0.218248606897969	0.449807281270509	0.65284940719703	0.906493894019836	_16_vs_never	FALSE	7.087	6.6	10.344	7.308	5.705	5.173	4.574	4.301
hsa-miR-1182-5p:Novel	7.66038449266646	-0.441260016567563	0.352799095241944	-1.25074021594345	0.211029272885966	0.621177877331001	_16_vs_never	FALSE	5.879	11.56	6.275	4.3	3.441	3.403	3.164	2.623
hsa-miR-1183	3.65936740083408	-0.322676102913376	0.320732617988345	-1.00605951754212	0.31438694073006	0.732052593151488	_16_vs_never	FALSE	4.263	2.729	3.612	2.613	1.974	2.009	2.987	1.706
hsa-miR-1183-5p:Novel	6.52802806908459	-0.189427507948167	0.23957483423804	-0.790681995254784	0.429129585249534	0.802035025511168	_16_vs_never	FALSE	6.73	5.777	7.259	5.765	5.141	4.618	4.03	3.182
hsa-miR-1184	26.52325957092	-0.578340692112393	0.253249463313437	-2.28367983310039	0.0223903541174716	0.266925007300429	_16_vs_never	FALSE	32.226	18.724	24.104	17.252	15.091	10.286	11.627	9.02
hsa-miR-1184-5p:Novel	4.90315719023085	-0.22881461761817	0.332387617501424	-0.688396936498964	0.49120285248901	0.823937247039355	_16_vs_never	FALSE	3.189	2.811	3.126	32.409	1.967	1.529	2.94	2.78
hsa-miR-1185-3p	0.693542385548879	0.0947683253343861	0.514889663740484	0.18405559871979	0.853969838413891	NA	_16_vs_never	NA	0.612	0.808	0.833	0.373	0	0	0	0.084
hsa-miR-1185-5p	0.781839023344004	-0.280811859157793	0.498663044742415	-0.563129476143248	0.573346721207954	NA	_16_vs_never	NA	0.805	0.874	0.699	0.141	0	0	0	0
hsa-miR-1193	3.63781127180974	-0.154974827439052	0.249860130809742	-0.620246323160134	0.535095628055438	0.851955402054139	_16_vs_never	FALSE	3.852	2.828	3.98	4.447	2.267	1.768	2.448	1.83
hsa-miR-1193-3p:Novel	16.9146075145889	-0.100651501386607	0.366330126330973	-0.274756276243768	0.783503492139246	0.926110005935129	_16_vs_never	FALSE	15.032	16.375	15.366	35.05	7.631	8.434	6.12	4.079
hsa-miR-1197	3.48333666414063	0.10112000703062	0.32622898175269	0.309966350896677	0.756586545041211	0.921324213754666	_16_vs_never	FALSE	3.815	2.078	5.284	3.285	1.225	1.12	2.617	1.196
hsa-miR-1197-5p:Novel	2.82958269736199	-0.607694687854174	0.465771821450945	-1.30470470704114	0.191993418065513	0.604598141040265	_16_vs_never	FALSE	2.348	3.045	1.529	7.861	0.596	0.921	1.007	1.545
hsa-miR-1199-3p	3.63914687494251	-0.61517017487544	0.321126337528926	-1.91566403306931	0.0554078733171747	0.381047384486701	_16_vs_never	FALSE	3.793	3.378	3.008	4.226	2.749	1.8	1.757	1.807
hsa-miR-1199-5p	3.51692465931789	-0.823391816193522	0.377235166011991	-2.1827016417853	0.0290577889521697	0.30890095389281	_16_vs_never	FALSE	4.582	2.51	1.943	2.21	1.997	1.668	1.195	1.547
hsa-miR-1200	4.64863647887104	-1.16119729645566	0.39692880247278	-2.92545486551154	0.00343953065831675	0.117154625892462	_16_vs_never	FALSE	5.693	4.199	2.631	1.389	2.885	1.766	1.261	0.337
hsa-miR-1200-3p:Novel	5.99289870268956	0.390801110016254	0.332094825149187	1.17677566893942	0.239285056426713	0.64811944874185	_16_vs_never	FALSE	5.453	6.365	7.114	5.102	3.562	3.053	4.59	1.801
hsa-miR-1202	31.0588416116731	-0.625848844180091	0.31287404503126	-2.00032202772704	0.0454655019160283	0.34335711627987	_16_vs_never	FALSE	31.627	31.684	22.688	34.291	20.726	14.896	11.101	19.152
hsa-miR-1202-3p:Novel	41.4745153059645	-0.749126843112128	0.366319548783116	-2.04500918829112	0.0408539522566571	0.331872438072892	_16_vs_never	FALSE	56.849	23.826	26.752	23.307	12.717	10.979	13.514	16.485
hsa-miR-1203	176.106539493349	0.0718129187202541	0.337362933882599	0.212865467743545	0.831431897824832	0.945272368848532	_16_vs_never	FALSE	165.437	154.94	277.018	125.404	67.532	56.341	85.164	47.738
hsa-miR-1203-3p:Novel	1.97961232605467	0.978391976261037	0.37573611158771	2.60393384103206	0.00921605449353366	NA	_16_vs_never	NA	1.39	2.391	3.489	1.319	0.667	0.911	0.867	0.87
hsa-miR-1204	16.8034979211672	0.251090054982674	0.471516907248257	0.532515485919731	0.594369019174381	0.873416082049776	_16_vs_never	FALSE	15.583	18.068	22.9	4.505	3.307	3.838	5.605	3.358
hsa-miR-1204-3p:Novel	1.54076167786051	-0.242099644973839	0.40303789075336	-0.600687058284534	0.54804844045416	NA	_16_vs_never	NA	1.584	1.221	1.848	1.836	0.849	0.608	0.554	0.261
hsa-miR-1205	0.902461764620415	-0.983918070266699	0.506387127703016	-1.94301556346777	0.05201427789583	NA	_16_vs_never	NA	0.779	1.069	0.503	1.729	0	0	0	0.562
hsa-miR-1205-3p:Novel	1.72475308401373	0.0362739168809148	0.353659938943012	0.102567220334107	0.918306459975111	NA	_16_vs_never	NA	1.78	1.491	1.763	2.005	1.132	0.908	1.212	0.58
hsa-miR-1206	0.117029802821793	-0.191490601752709	1.89046020833374	-0.101293114189105	0.919317782162266	NA	_16_vs_never	NA	0.09	0.146	0.2	0	0	0	0	0
hsa-miR-1206-3p:Novel	1.15670070061876	-0.267835649673356	0.401556421035575	-0.666993816168185	0.504776083377379	NA	_16_vs_never	NA	1.135	1.087	1.084	1.603	0.499	0.457	0.37	0.364
hsa-miR-1207-3p	0.199026449818835	-0.174939612375962	0.853221299713893	-0.205034277079843	0.837545344644874	NA	_16_vs_never	NA	0.224	0.158	0.238	0.071	0	0	0	0
hsa-miR-1207-5p	4.36727170145958	-0.0801457926980648	0.263276358493208	-0.304416975214781	0.760810236749658	0.922391638499394	_16_vs_never	FALSE	3.931	5.208	4.224	3.216	2.893	2.723	3.955	2.858
hsa-miR-1208	3.01027830705712	0.12897166364395	0.361486696024111	0.35678121784971	0.721255598119737	0.913128020143596	_16_vs_never	FALSE	2.959	2.474	3.364	4.776	1.482	1.612	1.582	3.166
hsa-miR-1208-3p:Novel	8.62917422176665	0.317697311762916	0.273578227881198	1.16126679459623	0.245533418740215	0.656723198521505	_16_vs_never	FALSE	7.806	7.231	13.028	11.681	4.991	5.365	7.088	6.265
hsa-miR-12113	0.73485949866455	-0.127035719444196	0.407581532580781	-0.311681735528629	0.755282409925686	NA	_16_vs_never	NA	0.716	0.646	0.626	1.416	0	0.381	0.297	0
hsa-miR-12113-3p:Novel	1.88406798844571	0.0422145783691886	0.339402683298027	0.124379035424774	0.901015171750165	NA	_16_vs_never	NA	1.993	1.625	1.973	1.698	0.687	0.635	1.047	0.656
hsa-miR-12114	1.64032934215207	-0.975219369808415	0.448936470134412	-2.17228814027168	0.0298339360164302	NA	_16_vs_never	NA	1.667	1.841	1.405	0.549	0.646	0.485	0.612	0
hsa-miR-12114-3p:Novel	15.9921674599526	1.02605253235009	0.34856505770266	2.94364713179412	0.00324369600884331	0.115185715718287	_16_vs_never	FALSE	13.35	18.951	23.283	4.82	1.845	1.447	2.892	0.706
hsa-miR-12115	2.19106204434106	-0.0416100696842462	0.400134819058165	-0.103990124583978	0.917177185520281	NA	_16_vs_never	NA	2.003	1.845	2.608	4.179	0.969	1.238	1.396	1.459
hsa-miR-12115-3p:Novel	6.96890502571822	0.301763182924792	0.282347358303633	1.06876573854918	0.285175241193291	0.706068814565503	_16_vs_never	FALSE	7.334	5.051	11.017	3.673	2.571	2.273	2.443	2.836
hsa-miR-12116	3.18322388368228	0.0638074096042473	0.318409537264241	0.200394153242009	0.841172331788494	0.950802110463399	_16_vs_never	FALSE	3.553	2.321	3.888	2.297	2.07	1.896	2.424	1.636
hsa-miR-12116-3p:Novel	2.31538295402956	0.744578064004739	0.297386392829682	2.50373951854337	0.0122888470296757	NA	_16_vs_never	NA	2.061	2.101	3.742	2.1	1.755	1.647	1.918	0.319
hsa-miR-12117	2.58246172883872	-0.295465246115921	0.419654749731642	-0.70406744187898	0.481390774723394	NA	_16_vs_never	NA	2.837	2.492	1.856	1.867	0.706	0.859	1.007	2.051
