ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageinactive	AveragemodAct	AveragemodInact	Medianinactive	MedianmodAct	MedianmodInact
hsa-miR-2116-5p	2.18851136129464	0.522706527529387	0.336367182920824	1.55397599430032	0.12019014287714	0.900274764834435	modInact_vs_modAct	FALSE	2.58244504706164	1.78470729341948	2.23049533236661	1.11322106295808	0.720636683001265	1.46568388146884
hsa-miR-2117	2.09777767754682	-0.477380146519452	0.311981738907303	-1.53015413078806	0.125978582113615	0.921192808088593	modInact_vs_modAct	FALSE	4.67133712276486	2.04965312631891	1.94767869536391	2.11239062660415	1.25733908742077	0.986878417196067
hsa-miR-2117-5p:Novel	2.43295390173004	-0.32595780736494	0.354260487547652	-0.920107714019601	0.357516473622214	0.999652523199072	modInact_vs_modAct	FALSE	7.50132335541704	2.41726835200887	1.80196653478906	3.57384433474586	0.971513405667445	0.755765071404853
hsa-miR-212-3p	0.159481000609346	0.0528522536559808	1.13841796626819	0.0464260537184194	0.962970671033012	0.999652523199072	modInact_vs_modAct	FALSE	0.373157615499839	0.215863754785383	0.161495866075925	0	0	0
hsa-miR-212-5p	0.75483558335702	-0.0512508157779493	0.442452880028035	-0.11583338721787	0.907784589434822	0.999652523199072	modInact_vs_modAct	FALSE	0.62792434323598	0.521568355691508	1.41731430746672	0.148954335108376	0	0
hsa-miR-214-3p	0.99454198588725	-0.499359789004958	0.47435840554972	-1.05270568237589	0.292475903528239	0.999652523199072	modInact_vs_modAct	FALSE	5.51978651627291	0.711055949895003	0.847616320213701	1.06488811490679	0	0
hsa-miR-214-5p	0.293352036521371	-0.0155042720755104	0.648656231638885	-0.023902140023133	0.980930667280063	0.999652523199072	modInact_vs_modAct	FALSE	0.263501119257152	0.274767868841315	0.449078721106485	0	0	0
hsa-miR-215-3p	2.25907443710863	-0.937902483927135	0.488271501938142	-1.92086263524336	0.0547490274546951	0.816394876507683	modInact_vs_modAct	FALSE	1.70003892584091	1.11983307020668	6.33972793236296	0.617812073535511	0	0
hsa-miR-215-5p	408.35908910179	-0.621076367465628	0.391429171818485	-1.58668901599811	0.112583095268859	0.898893471885372	modInact_vs_modAct	FALSE	1209.2484497447	85.2015110428491	1219.8364185387	22.8388840569901	13.9801600273988	12.447783478378
hsa-miR-216a-3p	7.60409583752971	-0.427551163303987	0.305426711869878	-1.39984862714345	0.161558652619206	0.97424812506558	modInact_vs_modAct	FALSE	6.17317067299661	8.52428710228893	7.5612536465248	4.78668747539044	3.98611589013726	2.3380611643655
hsa-miR-216a-5p	0.60860058561752	0.0469241307519621	0.543011534360889	0.0864146114450232	0.931136832125832	0.999652523199072	modInact_vs_modAct	FALSE	1.06783147929198	0.573851983444023	0.557508427962293	0.148954335108376	0	0
hsa-miR-216b-3p	0.351495927368575	-0.0230949536667444	0.692053820194838	-0.0333716150287883	0.97337824497592	0.999652523199072	modInact_vs_modAct	FALSE	1.05648320814732	0.311315517592526	0.319912221681344	0	0	0
hsa-miR-216b-5p	1.23505961099067	-0.0865813902522207	0.374049091611186	-0.231470660386524	0.81694917618209	0.999652523199072	modInact_vs_modAct	FALSE	3.4031918677521	0.939538117168056	1.34686383627651	0.560388572893063	0.421881418885701	0.47747463492005
hsa-miR-217-3p	0.104228901994271	-0.226114014397546	2.14348616487394	-0.105488907790941	0.915987871181445	0.999652523199072	modInact_vs_modAct	FALSE	0	0.126639418238455	0.0935443475240435	0	0	0
hsa-miR-217-5p	2.51299242940704	-0.327918227810966	0.403412446089879	-0.81286095902432	0.416297780466065	0.999652523199072	modInact_vs_modAct	FALSE	14.5587561520055	1.64240022825867	2.51328025727936	1.10365180535188	0.829690298798865	0.536836157218708
hsa-miR-218-1-3p	0.293519924509413	-0.202220944209763	0.728085718369973	-0.277743319375214	0.781209404303271	0.999652523199072	modInact_vs_modAct	FALSE	0.536428992348909	0.245292735006988	0.451404641796153	0	0	0
hsa-miR-218-2-3p	0.688225879009759	-0.299553641848397	0.485357092591237	-0.617181960294701	0.537114713148965	0.999652523199072	modInact_vs_modAct	FALSE	1.3950749508644	0.733313018767873	0.554973465889551	0.538984456696751	0	0
hsa-miR-218-5p	7.14618644127145	0.293145075196016	0.303111540853717	0.967119478098292	0.333484309334663	0.999652523199072	modInact_vs_modAct	FALSE	7.72248825400036	6.21193212800632	7.50873120472225	5.68190963739898	3.3500677351232	3.85930863823789
hsa-miR-219a-1-3p	2.0660150899617	-0.00941479987666981	0.402644516515153	-0.0233824117565388	0.98134523455625	0.999652523199072	modInact_vs_modAct	FALSE	5.24366765301721	1.36868530079442	2.33300826835125	3.26532191541888	0.365991041449265	0.583748068493938
hsa-miR-219a-2-3p	1.81643718516566	0.0819606477918855	0.381181422266297	0.215017424785794	0.829753733264881	0.999652523199072	modInact_vs_modAct	FALSE	4.42855438425093	1.27210099955021	2.17309126817717	2.11239062660415	0.472442448890641	0.701634987532324
hsa-miR-219a-5p	48.063466763032	0.477981946945409	0.261919665257839	1.8249181346306	0.0680133841675559	0.839939665202173	modInact_vs_modAct	FALSE	217.389568872579	33.9820767144427	41.040535746017	37.665826452681	16.2701660961144	22.1033483216289
hsa-miR-219b-3p	4.71053516838878	-0.318902535569558	0.24144326672589	-1.32081768066702	0.186562162912054	0.978958028274973	modInact_vs_modAct	FALSE	5.28352692246203	5.56425348179627	3.30402923586539	5.15367272823238	3.32395533535791	2.39099732621879
hsa-miR-219b-5p	3.17954975130649	-0.0906252676967422	0.331584278195597	-0.273309905372786	0.78461500171637	0.999652523199072	modInact_vs_modAct	FALSE	17.1534613218623	2.28365272407182	2.21802372032118	0.79495276804904	1.48151179681847	1.48076315468905
hsa-miR-22-3p	44.5983971313956	-0.323254953655498	0.362525807954777	-0.891674321006747	0.372567521300347	0.999652523199072	modInact_vs_modAct	FALSE	116.87352812019	32.7991422084944	76.8989294219494	19.6595430932646	8.43508274896269	4.33989146441292
hsa-miR-22-5p	2.83621693109187	-0.187987861407717	0.36955012321261	-0.508693813368218	0.61096685953748	0.999652523199072	modInact_vs_modAct	FALSE	7.90095005657145	2.1927004111503	4.3404124901319	0.926334492862489	0.824530564027024	0.577164746342333
hsa-miR-221-3p	6.7675743245739	-0.318593772850872	0.308561789078588	-1.03251207416914	0.301832294332811	0.999652523199072	modInact_vs_modAct	FALSE	10.6361516144879	4.74703191573423	13.4417596756329	4.68368911512059	2.6166095726059	1.64725792387247
hsa-miR-221-5p	11.8846964476868	-0.405781085956025	0.486995922456552	-0.833233025667123	0.404713320135599	0.999652523199072	modInact_vs_modAct	FALSE	9.65235692959248	16.1220323734508	6.9137115272575	2.0231335441011	0.655662604258471	0.818038880024951
hsa-miR-222-3p	8.82609158179268	-0.185370687559524	0.313788492638119	-0.590750431926468	0.554687651540616	0.999652523199072	modInact_vs_modAct	FALSE	16.2035406364498	4.77283611727246	19.9219042475121	7.79369094277507	2.03464181588912	1.490897478467
hsa-miR-222-5p	7.59635552139437	-0.789794727749109	0.426957329106773	-1.84982122077965	0.0643393212568328	0.836803825257118	modInact_vs_modAct	FALSE	6.98942785764417	10.5606373857885	3.42271638725119	2.89979847433415	1.29311753623961	0.952398560450116
hsa-miR-223-3p	13.9817888372872	-0.337345675652249	0.322524372275905	-1.04595405696555	0.295582244599353	0.999652523199072	modInact_vs_modAct	FALSE	28.3868282988933	15.6147876319027	10.8914099016707	4.91860632097603	6.26949653290881	5.58641565277907
hsa-miR-223-5p	2.76055890520512	-0.59268609324511	0.436177447706089	-1.35881874764988	0.174204031039849	0.974438759477779	modInact_vs_modAct	FALSE	12.6807692680109	2.28388289563567	3.68424225399225	0.309289654208534	0.649555835457531	0.329082501371483
hsa-miR-224-3p	0.30110141855303	0.0448526663257606	0.893477202143883	0.0502001239854105	0.959962912754091	0.999652523199072	modInact_vs_modAct	FALSE	0.483679437714003	0.303353263406103	0.226311611318249	0	0	0
hsa-miR-224-5p	4.90156178228763	-0.134670360194379	0.431722897558458	-0.311937034046576	0.755088376659844	0.999652523199072	modInact_vs_modAct	FALSE	12.2024990805212	2.1362870720772	11.5576810790218	2.2827536356802	0.413386784835103	0.662289079904652
hsa-miR-2276-3p	4.31839484758838	-0.85940653211635	0.380119934781455	-2.26088256226408	0.0237665302102616	0.713700679378314	modInact_vs_modAct	FALSE	6.09160919971634	4.80136381192039	3.22316370081298	4.75293878137006	1.64019821928637	1.2695070162428
hsa-miR-2276-5p	0.961788277998552	-0.207957057523909	0.413843138345652	-0.502502127630344	0.615314356143201	0.999652523199072	modInact_vs_modAct	FALSE	2.77217667246046	1.11494834596718	0.807902566496366	1.94353789246235	0.0989767297369455	0.124227710317512
