miRNA baseMean log2FoldChange lfcSE stat pvalue padj comparison
hsa-miR-1281-5p:Novel 322.245891083263 2.80152402292538 0.484691301375353 5.78001712631486 7.46930214313043e-09 1.14429708832758e-05 1_0
hsa-miR-1827 21.254707762468 -2.10642138878046 0.421619552497215 -4.99602396592927 5.85243906270812e-07 0.000448296832203442 1_0
hsa-miR-486-3p 84.2732822040582 1.86479277139463 0.396379505298682 4.70456405153808 2.54408987952653e-06 0.00129918189847821 1_0
hsa-miR-1281 63.3966099236399 1.78548779717332 0.39835877198316 4.48210990380499 7.39086615258069e-06 0.00254806365729328 1_0
hsa-miR-6846-5p 28.2036537066571 1.48547179587211 0.342569306178019 4.33626646953646 1.44923242246325e-05 0.00370037345202284 1_0
hsa-miR-3136-5p 20.0589071670255 1.34724758956799 0.295772375587931 4.55501493974869 5.23818553375098e-06 0.00917992014789858 2_1
hsa-miR-10400-5p 88.8109128936293 -1.04982815720095 0.262050439583449 -4.00620643441673 6.17017279797308e-05 0.00945270472649475 1_0
hsa-miR-1229-5p 42.3642217135813 -0.980840540849793 0.247750691553019 -3.95898205046945 7.52698928783019e-05 0.0098699819017897 1_0
hsa-miR-1285-3p 27.791787570333 -0.748508280062322 0.18937170451785 -3.95258775310736 7.73105631993972e-05 0.0098699819017897 1_0
hsa-miR-4276-3p:Novel 29.4397525177494 -0.885177149960131 0.231460252241322 -3.82431601706387 0.000131135627717391 0.0143499844045031 1_0
hsa-miR-922 387.564110876199 -1.06492232621678 0.285968654376621 -3.72391277826651 0.000196158720139949 0.0172762988370619 1_0
hsa-miR-3168 15.9763501961001 -2.10991315106279 0.505832324466702 -4.17117105611482 3.03038268185804e-05 0.0212497129252117 2_1
hsa-miR-148a-3p 259.093641831937 -1.16088944501063 0.323570257155602 -3.58775078777519 0.000333542860641365 0.0212911526042738 1_0
hsa-miR-199a-3p, hsa-miR-199b-3p 36.5834305116472 -0.727294239983022 0.202171254864286 -3.59741665782923 0.000321393427618869 0.0212911526042738 1_0
hsa-miR-375-3p 113.772651655228 -1.17528455669711 0.325875062876257 -3.60654953565256 0.000310295645528444 0.0212911526042738 1_0
hsa-miR-1231 21.5733284513886 -0.744847242994008 0.209774475414625 -3.55070482965955 0.000384201043005838 0.0226383076109594 1_0
hsa-miR-7113-5p 387.620180682699 -0.918230240404372 0.25835585915402 -3.5541297318013 0.00037923209456324 0.0226383076109594 1_0
hsa-miR-3180-4-3p:Novel, hsa-miR-3180-5-3p:Novel 24.8846706576665 -0.721860043579526 0.208461331689504 -3.46280069175952 0.000534584222320792 0.0282407940894984 1_0
hsa-miR-6784-5p 18.4560433875162 -0.923370142484807 0.269265990241109 -3.42921191665533 0.000605336679957413 0.0299153481837019 1_0
hsa-miR-4488-3p:Novel 175.426580904601 -0.880726598568248 0.268104588892218 -3.28501127939407 0.00101978289090846 0.0410866055162804 1_0
hsa-miR-4693-3p 189.070431029577 -0.760603881131098 0.231878051075136 -3.28018920982149 0.00103737489387903 0.0410866055162804 1_0
hsa-miR-3169-3p:Novel 23.0637721181966 0.880311614559321 0.277625693128448 3.17085787212076 0.00151989487737695 0.0475199786151323 1_0
hsa-miR-4330 25.1131552197436 -0.879351806566875 0.276412249142201 -3.18130549313858 0.0014661293703992 0.0475199786151323 1_0
hsa-miR-3196-3p:Novel 16.3702044826919 -0.712928380211733 0.226112629601143 -3.15297903292408 0.00161613414450309 0.0485474021446809 1_0
