ID	Average_no	Average_low	Average_high	Median_no	Median_low	Median_high	log2FoldChange	pvalue	padj	test	treshold	samples	biospecimen
hsa-miR-5011-5p	1.52131107103765	0.489091922829738	0.324663738421023	0.237280713861	0	0	-0.855206984656736	0.499762047914323	NA	high_vs_no	NA	male	stool
hsa-miR-502-3p	0.864181345074937	1.58718464807722	0.889663894175956	0.848730021703233	0.640202693095392	0	0.274693580745216	0.760627201041269	NA	high_vs_no	NA	male	stool
hsa-miR-502-5p	1.14557464582242	1.88004758365457	0.682961100936724	0.604372585605275	0	0	0.687796252463385	0.535716775482124	NA	high_vs_no	NA	male	stool
hsa-miR-503-3p	3.07385209338451	1.41431694523833	0.94102073091171	1.52815629263403	0.547715846413583	0.557911926823303	-0.653824725002701	0.432069315634226	NA	high_vs_no	NA	male	stool
hsa-miR-503-5p	1.74742195946808	3.27223191215013	3.35731314475409	2.00659326387246	1.7365263438338	1.92322538277182	1.6421588131814	0.057198071694627	0.39335023113805	high_vs_no	FALSE	male	stool
hsa-miR-504-3p	66.5284305107594	5.84500279857479	5.54951674341789	2.61778913264142	1.29561125013266	1.14699943327928	-1.65160924979953	0.0355108191460339	0.338133239450971	high_vs_no	FALSE	male	stool
hsa-miR-504-5p	12.4355151179277	27.7345417732989	17.0033221009354	13.6813919034158	20.9862922499269	10.3481070436429	0.494401075921649	0.308165205488095	0.740502283658523	high_vs_no	FALSE	male	stool
hsa-miR-5047	1.29859901397831	2.14456287220859	13.0829274990793	1.23637154528856	1.28670892869893	1.11582385364661	1.53454293930504	0.119118507162534	0.533416984270468	high_vs_no	FALSE	male	stool
hsa-miR-5047-5p:Novel	6.62811515221529	6.79120275090063	2.63534792225658	3.66595379836965	0.987991313120847	0	-1.19717794900872	0.200153897639935	0.63696605488913	high_vs_no	FALSE	male	stool
hsa-miR-505-3p	1.3305285226416	3.04530223622278	0.391235973200544	0.732498060803339	0	0	-0.682725274661819	0.62651377166913	NA	high_vs_no	NA	male	stool
hsa-miR-505-5p	1.09525999256821	15.5953606906876	4.69318640863329	0.37401623688653	1.03648900010613	0	2.57832920818714	NA	NA	high_vs_no	NA	male	stool
hsa-miR-506-3p	0.178931194577239	0.382576514431446	0.260019473447499	0.13673552302553	0	0	0.626018138372642	0.725597862420541	NA	high_vs_no	NA	male	stool
hsa-miR-506-5p	0.418507010573832	0.766036025299296	0.818961390754529	0.13673552302553	0	0	1.3546564276426	0.288175632809611	NA	high_vs_no	NA	male	stool
hsa-miR-507	1.89368065537704	22.8561286292269	3.11131429522144	1.55349544104927	1.611212861958	0.489456210508145	0.323633030014934	0.78176027541439	0.951397863267653	high_vs_no	FALSE	male	stool
hsa-miR-507-5p:Novel	0.251639260059946	0.987597766049521	0.550527177517298	0.237280713861	0	0	1.65405516231515	0.117294269558727	NA	high_vs_no	NA	male	stool
hsa-miR-508-3p	1.30422616653914	1.4187257996268	0.918575080038301	1.27240952038391	0	0	0.620364071956159	0.466750803879917	NA	high_vs_no	NA	male	stool
hsa-miR-508-5p	0.933095308833571	0.167137317428331	0.419712706967746	0.519912126049236	0	0	-0.965565908995627	0.644857853117789	NA	high_vs_no	NA	male	stool
hsa-miR-5087	4.68043445251098	1.71293067996839	6.10486982204722	2.50701023453637	0.989246309927337	0	0.00299682965747177	0.997216804656369	0.99836899045031	high_vs_no	FALSE	male	stool
hsa-miR-5087-3p:Novel	2.84404558154544	3.19244998968405	1.99920472017655	2.12945709210586	1.63481635977923	0.568447794059794	-0.0956228513890515	0.902520385126649	NA	high_vs_no	NA	male	stool
hsa-miR-5088-3p	0.30129515182533	0.241917799977796	0.231212399651566	0.13673552302553	0	0	0.355654856581565	0.871451546937346	NA	high_vs_no	NA	male	stool
hsa-miR-5088-5p	4.93321479396937	5.28096613756831	3.79245907336307	2.52431552909048	2.10259799946959	1.84906070334678	-0.123804673269455	0.863787520673496	0.964525627143794	high_vs_no	FALSE	male	stool
hsa-miR-5089-3p	0.411365495186053	16.8827306617576	0.881564419486581	0.162777346845186	0	0	1.44999007582721	NA	NA	high_vs_no	NA	male	stool
hsa-miR-5089-5p	7.52167002090434	7.69791684030318	3.24223565441617	2.39354427798574	1.01899232427623	0	0.211487281785285	0.805450642785043	0.959344305117856	high_vs_no	FALSE	male	stool
hsa-miR-509-3-5p	0.602388533459704	0.337632804132676	0.577250808510431	0.0813886734225932	0	0	-1.0181139819226	0.605550916021935	NA	high_vs_no	NA	male	stool
hsa-miR-509-3p	5.56544158796992	4.78473195079967	2.95402747489176	4.14051522609165	2.33181024999188	1.67191143363774	-0.984784618686519	0.148803245357122	0.58060072626954	high_vs_no	FALSE	male	stool
hsa-miR-509-5p	12.4241131637411	14.1264851680139	7.59090200128921	10.3044016058634	8.51127794024508	5.73499716639638	-0.432531312093133	0.488633961253747	0.845094361188648	high_vs_no	FALSE	male	stool
hsa-miR-5090	27.0819710635292	10.5654164212641	7.9435914856492	28.4553106438924	6.00588019538029	5.40614427026272	-1.5280442128706	0.00453294767158574	0.164167497856652	high_vs_no	FALSE	male	stool
hsa-miR-5090-3p:Novel	55.7084412099419	20.9567959456955	36.2782325327503	11.5568958491124	8.4082322735324	16.2503943948477	-0.39143878099421	0.625114377511411	0.899779865151976	high_vs_no	FALSE	male	stool
hsa-miR-5091	9.19242750704882	24.5934489637549	20.3084570317212	9.15437325485358	16.0050673273848	10.2436947867113	1.42267240144848	0.023129423911416	0.290670598969714	high_vs_no	FALSE	male	stool
hsa-miR-5091-3p:Novel	35.5943646022033	28.4845127741852	22.1365448128701	19.9403423497996	19.9389711123322	13.125377424683	-0.324156286343542	0.548814587616157	0.870772558616911	high_vs_no	FALSE	male	stool
hsa-miR-5092	36.5415702461986	22.6332152283022	15.8334240666387	26.0613248229131	13.670576962823	12.0826506706396	0.116544042873747	0.83175628502041	0.963856219022998	high_vs_no	FALSE	male	stool
hsa-miR-5092-5p:Novel	9.71081209995758	31.0826926888412	24.1444876305194	3.56287312819886	4.18333770862538	3.03366982297732	-0.444382936491173	0.688722245516594	0.920650759726406	high_vs_no	FALSE	male	stool
hsa-miR-5093	20.0882077448084	14.3188346847546	13.8795550745223	12.0196094265028	12.9718522070492	8.59431418210522	-0.223212796619088	0.610815688525809	0.895552951112714	high_vs_no	FALSE	male	stool
hsa-miR-5093-5p:Novel	4.84499777327841	8.42821514415736	5.39697792165612	5.50258669929599	2.21561509554938	1.67191143363774	0.351684282222266	0.618856036046721	0.898975281197793	high_vs_no	FALSE	male	stool
hsa-miR-5094	4.8094117249113	7.33326020368132	7.82484623733836	2.80729173135008	4.6160389744597	4.53629824029904	0.884238650688135	0.165794575558867	0.597343034186103	high_vs_no	FALSE	male	stool
hsa-miR-5094-3p:Novel	2.63009836094218	2.43362317541743	3.10710768676652	2.80444135653438	1.63481635977923	0.286749858319819	-0.163418997925631	0.829303754069921	NA	high_vs_no	NA	male	stool
hsa-miR-510-3p	1.91989386943778	1.50190659901276	1.83503932340672	0.51075175991206	0.948241912608122	0	0.374429892510757	0.67170254525581	NA	high_vs_no	NA	male	stool
hsa-miR-510-5p	1.7354600699851	0.611937732887269	0.471802375419244	0.488332040535559	0	0	-0.616775540460725	0.694893191593034	NA	high_vs_no	NA	male	stool
hsa-miR-5100	17.4973197317711	30.3504197681141	20.4796214486329	18.9735397485558	14.9109046633341	14.1561797992872	0.198934993421292	0.762109453872795	0.942525971127169	high_vs_no	FALSE	male	stool
hsa-miR-5100-5p:Novel	79.728455443677	42.6491897688507	9.64969466234244	8.89219725479401	5.51173702909939	3.15424844151801	-1.31764534978937	0.0780206709276454	0.449864945162263	high_vs_no	FALSE	male	stool
hsa-miR-511-3p	3.99213959860283	4.62400264414668	4.74152947631662	3.3497899958304	2.49616255922476	2.79298991456136	0.365761686987729	0.585547510585213	0.881207187995627	high_vs_no	FALSE	male	stool
hsa-miR-511-5p	0.930161487614356	0.298624206068272	0.368278120587826	0.13673552302553	0	0	0.23748677370466	0.875091752933316	NA	high_vs_no	NA	male	stool
hsa-miR-512-3p	5.26030070799861	5.41645294517721	4.75335633945222	5.41292474647556	4.48141885166774	2.45551833774435	0.2864343721836	0.644413509027454	0.908680725097297	high_vs_no	FALSE	male	stool
hsa-miR-512-5p	5.06285234710129	4.3232392861373	4.09348024237335	3.19672520499991	2.29374327214864	2.27379117623917	0.217889922195456	0.741726126229229	0.935608307274303	high_vs_no	FALSE	male	stool
hsa-miR-513a-3p	7.80184305036293	6.77380832669812	3.3532742662043	5.40484397446628	3.09046208121175	1.85810534498729	0.211879815351625	0.724675387290494	0.934520347208561	high_vs_no	FALSE	male	stool
hsa-miR-513a-5p	5.86353709260843	4.89646963237676	4.62910484004079	5.13568212557595	1.77433690656893	1.21157330073997	-0.0906304092129911	0.91344165611586	0.978969938187251	high_vs_no	FALSE	male	stool
hsa-miR-513b-3p	0.537602722673416	0.668856243872084	0.27488711745575	0.325554693690373	0	0	0.19248886882747	0.903779123442597	NA	high_vs_no	NA	male	stool
hsa-miR-513b-5p	0.748499212391859	0.45330110006134	0.254903312981798	0.325554693690373	0	0	-0.405039677838972	0.786163065682401	NA	high_vs_no	NA	male	stool
hsa-miR-513c-3p	0	0.198250576672933	0.0338826730883624	0	0	0	1.21677490759988	0.851452773648739	NA	high_vs_no	NA	male	stool
hsa-miR-513c-5p	1.46929924752909	1.05825093997555	1.57691777229559	0.761803086586619	0	0	0.284689425085956	0.791819556891986	NA	high_vs_no	NA	male	stool
hsa-miR-514a-3p	1.80507693078511	1.09607207440788	0.735446016962877	1.50969023424491	0.708441067399065	0	-0.50263072270992	0.506969644971308	NA	high_vs_no	NA	male	stool
hsa-miR-514a-5p	6.6539886104611	7.1322154836386	6.03040549212106	5.99965641159985	4.85145629079431	3.31117193470276	0.265070263931906	0.67308945701647	0.918475613393341	high_vs_no	FALSE	male	stool
hsa-miR-514b-3p	5.45045118221309	1.23043272720438	1.27672838155346	0.41020656907659	0	0	-0.543751201507634	0.712881789082974	NA	high_vs_no	NA	male	stool
hsa-miR-514b-5p	0.400867199647886	0.429711655522955	0.874524804788897	0	0	0	0.784537183884403	0.520294113502743	NA	high_vs_no	NA	male	stool
hsa-miR-515-3p	1.67254207910143	2.2779309692737	1.76816539016559	1.42398899735541	1.14687163607432	1.11367726949425	0.51541902286696	0.508927872443715	NA	high_vs_no	NA	male	stool
hsa-miR-515-5p	2.51420179435457	2.72410933641794	1.35665356787069	1.92058731279355	1.9198677274997	0.590806191649104	-0.312343625030949	0.665071749921789	NA	high_vs_no	NA	male	stool
hsa-miR-516a-3p, hsa-miR-516b-3p	8.23491307617657	8.27296625044404	5.34727259336314	9.26855493162202	4.80792930046866	3.75371021092973	0.0934135572322332	0.870695853659779	0.966286328451767	high_vs_no	FALSE	male	stool
hsa-miR-516a-5p	2.30996069239381	2.53052411705697	1.13684100357245	1.52815629263403	0.190311681752245	0	0.910226865093086	0.347586578641103	NA	high_vs_no	NA	male	stool
hsa-miR-516b-5p	0.996793385631984	1.81237598736384	0.297015299663556	0.51763706631884	0.355079921112285	0	0.097387866699442	0.930489351616074	NA	high_vs_no	NA	male	stool
hsa-miR-517-5p	1.65618109643581	1.91190129171163	1.56145573762633	1.53034615346525	0.697222951437564	0.623785877338007	0.220241887205226	0.782886192168982	NA	high_vs_no	NA	male	stool
hsa-miR-517a-3p, hsa-miR-517b-3p	1.27106090691118	1.32862575074466	0.819127404381523	0	0	0	-0.155081122235212	0.913329748623544	NA	high_vs_no	NA	male	stool
hsa-miR-517c-3p	0.420046103125939	0.338582372780945	0.532379436234677	0.13673552302553	0	0	0.0624838377442735	0.976595846271452	NA	high_vs_no	NA	male	stool
hsa-miR-5186	8.23460688925433	14.1152981512187	10.7539535547084	6.18185772644278	8.83568735236516	6.2315813263451	1.07529771705772	0.0674715346018762	0.429882975974454	high_vs_no	FALSE	male	stool
hsa-miR-5186-5p:Novel	10.5905994355172	6.19787422362117	2.80906833515362	7.37569988206156	2.71282960266118	1.13689558811959	-1.42239182947451	0.0939376827515683	0.481639065705526	high_vs_no	FALSE	male	stool
hsa-miR-5187-3p	0.12696718109777	0.297413763430492	0.0574001942324297	0	0	0	-0.765317910298045	0.773289605991628	NA	high_vs_no	NA	male	stool
hsa-miR-5187-5p	91.0788326493401	40.8075141873991	30.7772860895765	80.8456962432374	5.54321290769255	7.76108028273218	-1.24542059969031	0.0781358040933879	0.449864945162263	high_vs_no	FALSE	male	stool
hsa-miR-5188	4.74076238778744	2.74247096453798	1.96298704179727	0.877843631656335	1.96348607830337	1.3733778667889	-0.540085622261509	0.489280735158161	NA	high_vs_no	NA	male	stool
hsa-miR-5188-5p:Novel	5.04693625659938	5.14103109150886	4.84834728290788	3.7888106460714	3.8397354549994	3.03366982297732	-0.0211699307403257	0.971275875952853	0.991335819748844	high_vs_no	FALSE	male	stool
hsa-miR-5189-3p	24.3686516950476	56.1329846754246	116.391819071774	22.1675622863787	25.4795735988179	41.3924281745716	1.68871808734285	0.0221135676535543	0.290670598969714	high_vs_no	FALSE	male	stool
hsa-miR-5189-5p	6.05831207669543	7.80742291348001	5.58503124408539	5.95472474296774	3.16508028550122	2.20744795646851	1.00660577913154	0.0400190020454367	0.352102348905506	high_vs_no	FALSE	male	stool
hsa-miR-518a-3p	7.25701029411595	9.71655431669916	4.98680612968565	7.41685129284641	7.03469681040373	3.73894879580706	-0.0080081383120764	0.987874816549681	0.995032202468003	high_vs_no	FALSE	male	stool
hsa-miR-518a-5p	1.87338057509318	1.18014549957348	1.35308538627849	1.77232231290181	0.646048265757726	0	-0.434939988910884	0.541976606859692	NA	high_vs_no	NA	male	stool
hsa-miR-518b	0.685531089203853	0.900516668276747	0.638292227725356	0.65437258934437	0.31079362464594	0	0.623972668618494	0.504192116369354	NA	high_vs_no	NA	male	stool
hsa-miR-518b-5p:Novel	10.5663268433511	5.65211139509717	2.65660742410856	8.11821142303898	1.59769910196716	1.47701547912276	-2.06764899602948	0.0168728688448792	0.273277399141828	high_vs_no	FALSE	male	stool
hsa-miR-518c-3p	0.65621867657571	0.437138212683941	1.1843760511699	0.162777346845186	0	0	0.399846664090078	0.732955562035758	NA	high_vs_no	NA	male	stool
hsa-miR-518c-5p	2.72937876917074	3.1158914172458	2.4058281104726	1.6748949979152	0.424018829778158	0	0.811343512967571	0.308582243599695	NA	high_vs_no	NA	male	stool
hsa-miR-518d-3p	0.617145308864669	2.76897259719572	1.64148381541627	0.27347104605106	0	0	-0.636446115239101	0.758255276373	NA	high_vs_no	NA	male	stool
hsa-miR-518e-3p	0.483279801781628	0.89646522412444	1.65879511285252	0.406943367112966	0	0	2.32559646999684	0.0605341004858722	NA	high_vs_no	NA	male	stool
hsa-miR-518f-3p	0.667840492579672	0.601611103418909	0.705758299036261	0.601300799471829	0	0	1.10193208378714	0.486543158675833	NA	high_vs_no	NA	male	stool
