ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averagecurrent	Averageformer	Averagenever	Mediancurrent	Medianformer	Mediannever
has-miR-548o	0.581102944228438	-0.472985065612056	0.93997644989213	-0.503188208243233	0.614831954460513	NA	former_vs_current	NA	1.7758423709755	0.330074889156607	0.275387285433927	0.0975224366766555	0	0
has-miR-548x	1.91458455148291	-0.315491246169125	0.729126808590172	-0.432697361353581	0.66523464701519	NA	former_vs_current	NA	0.814444285525499	0.624545555276811	2.70089268890199	0	0	0.341764003808895
hsa-let-7a-2-3p	0.510410667426444	-0.482290579327222	0.833842744697045	-0.578395125932828	0.562997383883813	NA	former_vs_current	NA	0.447765552604946	0.466709179140522	0.507901106521918	0	0	0
hsa-let-7a-3p	721.349463558236	-1.25200912364575	0.48726819279161	-2.56944561981946	0.01018613775716	0.133529172182968	former_vs_current	FALSE	3854.17538522977	175.382100684774	38.4067214166732	15.9358944664192	12.7248838236511	22.4354893332542
hsa-let-7a-5p	17.9512808805938	-0.758690126460386	0.427741001659345	-1.77371382102062	0.0761104991309345	0.354190253646898	former_vs_current	FALSE	32.8903673833275	9.69974640405309	16.1044690294717	8.40103362984878	4.69374038525239	7.85502265793449
hsa-let-7b-3p	0.606591480187684	-0.656006215693341	1.12339504336992	-0.583949715253751	0.559254143700569	NA	former_vs_current	NA	1.01919945178097	0.281621262835796	0.59933149199798	0	0	0
hsa-let-7b-5p	436.16149112855	-1.15113101856987	0.513899122197826	-2.23999413279158	0.0250913037766839	0.211598001275984	former_vs_current	FALSE	2224.40645906566	179.636440463499	28.009251892552	16.0428954025226	9.76934490570414	15.3430319834603
hsa-let-7c-3p	5.50667541683246	0.332215466214376	0.588744191647982	0.564278121002698	0.57256486897129	0.833533783177124	former_vs_current	FALSE	6.01584548270315	5.36156667521845	5.05708213983876	0.767947235649801	1.02710961240068	0
hsa-let-7c-5p	32.6764061115394	-1.17829151542496	0.506568095141984	-2.32602788593448	0.0200170630868616	0.193449573189815	former_vs_current	FALSE	159.636582942505	5.80877669922124	6.05891660588174	2.67304947573262	2.34349154898124	3.14879232027516
hsa-let-7d-3p	5.58240542391933	-0.596700114077446	0.533190538361814	-1.11911234567433	0.263092213627333	0.604835120223122	former_vs_current	FALSE	16.2003570603884	3.73725185345768	2.8940152990759	1.38840872807218	0.974210764596153	1.64407326393734
hsa-let-7d-5p	84.7263620575351	-1.09602025060889	0.498737422055972	-2.19758975793455	0.0279783537540747	0.22058375608213	former_vs_current	FALSE	418.277568081755	39.7922043904754	6.68676943722659	4.71212706717193	2.67827605597856	4.09366505559171
hsa-let-7e-3p	0.0926959525265536	0.254316996008811	2.28282885102329	0.111404320080681	0.911295734458894	NA	former_vs_current	NA	0.00380679729757483	0.0495699711557782	0.134377336960571	0	0	0
hsa-let-7e-5p	8.28688404330971	-0.473731123988905	0.504177749577937	-0.939611326333778	0.347416964372975	0.668575669810784	former_vs_current	FALSE	26.5955233399936	4.76184861798541	4.16131494713772	2.89516212194652	2.10490282203767	2.14593758549772
hsa-let-7f-1-3p	0.148231312069842	0.17181161202794	2.49554884760768	0.068847224606581	0.945111227438062	NA	former_vs_current	NA	0.155046526944012	0.0297926753734462	0.191909054840604	0	0	0
hsa-let-7f-2-3p	0.575557015736163	0.13809373595381	0.703402996014791	0.196322359637641	0.844357861457149	NA	former_vs_current	NA	1.02649384189487	0.323887234932579	0.474549887078645	0	0	0
hsa-let-7f-5p	2.21317899747824	0.44480505207925	0.537315977160761	0.82782770471418	0.407768082354029	NA	former_vs_current	NA	2.30967775063609	1.99102087013628	2.11722221919453	1.29462787383151	0.617044838653955	0.913118762673353
hsa-let-7g-3p	2.96451879005013	0.690927118125277	0.513662175868537	1.34510024406023	0.178592864423682	NA	former_vs_current	NA	1.84488490152413	4.84386718322821	2.32229536896039	0.0494883648684728	0.567607791803404	0.309727252397514
hsa-let-7g-5p	494.25023297281	-1.08841040327309	0.582463913357899	-1.86863147795443	0.0616741032138841	0.316498111066599	former_vs_current	FALSE	2513.79602439782	211.978166641848	26.3994712862561	7.67230091463624	5.60451767092717	8.67872943238204
hsa-let-7i-3p	0.309460606375863	-0.164107214406637	1.0858551830111	-0.151131768742462	0.879871772486602	NA	former_vs_current	NA	0.681551582474383	0.220892012489985	0.21177201213604	0	0	0
hsa-let-7i-5p	547.749131005243	-1.93673216803184	0.543648321978151	-3.5624724472334	0.000367378476085747	0.0266700105690418	former_vs_current	TRUE	2803.28366471727	241.979860393029	23.6909477746105	9.49612567837649	7.49470368201408	8.95286515725696
hsa-miR-1-2-5p:Novel	9.96620767359249	0.234024526467389	0.461215269183893	0.507408453500441	0.611868255499039	0.852685194241134	former_vs_current	FALSE	12.2045443444137	11.3473432016713	7.46159759511013	4.34642498088785	4.18686210244463	3.45341515695331
hsa-miR-1-3p	1.95760720065832	0.0282314307708723	0.457096211108181	0.0617625569514747	0.950751921758209	NA	former_vs_current	NA	2.10168291621174	2.01146204015717	1.75905005214498	0.645140160522901	1.27945031165681	1.0781078035036
hsa-miR-1-5p	12.2163827187717	0.485876789653027	0.412356474146858	1.17829310345685	0.238679776258073	0.573533271044295	former_vs_current	FALSE	9.1561086091896	13.5182224872836	10.8712272055368	4.76256233678573	5.57849649714092	6.53420301883003
hsa-miR-100-3p	0.264208039986053	0.409897449469277	1.13230987086141	0.362001127092043	0.717351188186316	NA	former_vs_current	NA	0.21321807943719	0.356114346946598	0.217821318816637	0	0	0
