ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averagecurrent	Averageformer	Averagenever	Mediancurrent	Medianformer	Mediannever
has-miR-548o	0.581102944228438	0.265294336940656	0.767743744345177	0.345550633130759	0.729680451907683	1	never_vs_former	FALSE	1.7758423709755	0.330074889156607	0.275387285433927	0.0975224366766555	0	0
has-miR-548x	1.91458455148291	1.76494769165975	0.58878449817636	2.99761236433078	0.00272103529833646	0.415512921756643	never_vs_former	FALSE	0.814444285525499	0.624545555276811	2.70089268890199	0	0	0.341764003808895
hsa-let-7a-2-3p	0.510410667426444	0.168626006088271	0.681847465534009	0.247307520540839	0.80467023898074	1	never_vs_former	FALSE	0.447765552604946	0.466709179140522	0.507901106521918	0	0	0
hsa-let-7a-3p	721.349463558236	0.562937318026619	0.397624858616912	1.41574980997095	0.15684876913392	0.977226272308608	never_vs_former	FALSE	3854.17538522977	175.382100684774	38.4067214166732	15.9358944664192	12.7248838236511	22.4354893332542
hsa-let-7a-5p	17.9512808805938	0.382636342742535	0.352005128711608	1.08701922651821	0.277028312770412	1	never_vs_former	FALSE	32.8903673833275	9.69974640405309	16.1044690294717	8.40103362984878	4.69374038525239	7.85502265793449
hsa-let-7b-3p	0.606591480187684	0.796352611860173	0.911615122994069	0.873562309107672	0.382356659663218	1	never_vs_former	FALSE	1.01919945178097	0.281621262835796	0.59933149199798	0	0	0
hsa-let-7b-5p	436.16149112855	0.461230186923688	0.420202040535013	1.09763909365227	0.272362114977364	1	never_vs_former	FALSE	2224.40645906566	179.636440463499	28.009251892552	16.0428954025226	9.76934490570414	15.3430319834603
hsa-let-7c-3p	5.50667541683246	-0.410380119871179	0.467934529826912	-0.877003285102678	0.380484853747573	1	never_vs_former	FALSE	6.01584548270315	5.36156667521845	5.05708213983876	0.767947235649801	1.02710961240068	0
hsa-let-7c-5p	32.6764061115394	0.427956403728116	0.418229847160658	1.0232564859574	0.306186591894813	1	never_vs_former	FALSE	159.636582942505	5.80877669922124	6.05891660588174	2.67304947573262	2.34349154898124	3.14879232027516
hsa-let-7d-3p	5.58240542391933	0.0980113645115942	0.437418661135849	0.224067634099302	0.822704676441331	1	never_vs_former	FALSE	16.2003570603884	3.73725185345768	2.8940152990759	1.38840872807218	0.974210764596153	1.64407326393734
hsa-let-7d-5p	84.7263620575351	0.332008426739022	0.413093403378398	0.803712729430584	0.421562900799844	1	never_vs_former	FALSE	418.277568081755	39.7922043904754	6.68676943722659	4.71212706717193	2.67827605597856	4.09366505559171
hsa-let-7e-3p	0.0926959525265536	0.570918473656015	1.84697049350635	0.309110771213331	0.757237265918805	1	never_vs_former	FALSE	0.00380679729757483	0.0495699711557782	0.134377336960571	0	0	0
hsa-let-7e-5p	8.28688404330971	0.25896699252358	0.413474543941323	0.626319071677434	0.531105679436562	1	never_vs_former	FALSE	26.5955233399936	4.76184861798541	4.16131494713772	2.89516212194652	2.10490282203767	2.14593758549772
hsa-let-7f-1-3p	0.148231312069842	0.473503988746811	2.01999710369899	0.234408251318646	0.814668053452859	1	never_vs_former	FALSE	0.155046526944012	0.0297926753734462	0.191909054840604	0	0	0
hsa-let-7f-2-3p	0.575557015736163	0.180721257221777	0.574387263664574	0.314633120638471	0.753040228771741	1	never_vs_former	FALSE	1.02649384189487	0.323887234932579	0.474549887078645	0	0	0
hsa-let-7f-5p	2.21317899747824	-0.515097967730259	0.429415114073123	-1.19953385628282	0.230320428298907	1	never_vs_former	FALSE	2.30967775063609	1.99102087013628	2.11722221919453	1.29462787383151	0.617044838653955	0.913118762673353
hsa-let-7g-3p	2.96451879005013	-0.640413769541762	0.407560837634629	-1.5713329407667	0.11610533354148	0.949892015606563	never_vs_former	FALSE	1.84488490152413	4.84386718322821	2.32229536896039	0.0494883648684728	0.567607791803404	0.309727252397514
hsa-let-7g-5p	494.25023297281	0.656758987789576	0.475909188449254	1.38000905157898	0.167583857897282	0.977226272308608	never_vs_former	FALSE	2513.79602439782	211.978166641848	26.3994712862561	7.67230091463624	5.60451767092717	8.67872943238204
hsa-let-7i-3p	0.309460606375863	2.65094918706959e-05	0.878216139314134	3.01856122701174e-05	0.999975915366015	1	never_vs_former	FALSE	0.681551582474383	0.220892012489985	0.21177201213604	0	0	0
hsa-let-7i-5p	547.749131005243	0.689767931618123	0.445531977099808	1.54818950619026	0.121576677175591	0.955440030270057	never_vs_former	FALSE	2803.28366471727	241.979860393029	23.6909477746105	9.49612567837649	7.49470368201408	8.95286515725696
hsa-miR-1-2-5p:Novel	9.96620767359249	-0.783164287869866	0.374661395841093	-2.09032554878441	0.0365885657512394	0.860647386369413	never_vs_former	FALSE	12.2045443444137	11.3473432016713	7.46159759511013	4.34642498088785	4.18686210244463	3.45341515695331
hsa-miR-1-3p	1.95760720065832	-0.212677287554895	0.368436287837633	-0.577243052803256	0.563775277270957	1	never_vs_former	FALSE	2.10168291621174	2.01146204015717	1.75905005214498	0.645140160522901	1.27945031165681	1.0781078035036
hsa-miR-1-5p	12.2163827187717	-0.183954266115463	0.330702891854154	-0.556252366237517	0.578038345353801	1	never_vs_former	FALSE	9.1561086091896	13.5182224872836	10.8712272055368	4.76256233678573	5.57849649714092	6.53420301883003
hsa-miR-100-3p	0.264208039986053	-0.420456938949625	0.913214624420049	-0.460414154248398	0.645218976946688	1	never_vs_former	FALSE	0.21321807943719	0.356114346946598	0.217821318816637	0	0	0
