ID	Average_inactive	Average_modInact	Average_modAct	Average_active	Median_inactive	Median_modInact	Median_modAct	Median_active	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-7706	12.8395958771	14.8615294619344	13.3833952301876	10.7660693473336	9.89969998374487	10.796175194438	8.9045386967679	6.56897854057727	0.00773050465611007	0.987881588048355	0.995123236830627	modAct_vs_active	FALSE	male
hsa-miR-7706-5p:Novel	2.98104799429727	4.3286238408659	2.30269447992995	2.79837536967308	1.18289127104596	2.65863357609208	1.41561797992872	1.898245710888	-0.679529016980845	0.279211695073055	NA	modAct_vs_active	NA	male
hsa-miR-7843-3p	0.702604616178481	1.26399697062928	0.960136216104379	1.10464300476347	0	0.0955726363395267	0	0	-0.239659987814268	0.813875637986311	NA	modAct_vs_active	NA	male
hsa-miR-7843-5p	19.2583263107807	26.8867311476817	32.6739304104942	36.8663997325834	5.68945147564873	5.82380838902442	4.94543669855612	6.04132533531979	0.189256694694747	0.80537277680863	0.933533850739594	modAct_vs_active	FALSE	male
hsa-miR-7844-3p:Novel	36.7097209354532	17.5123456914942	27.6428002354309	8.67002445926348	13.57016969933	9.5099475645674	8.47846664079012	6.16929856038599	1.17970092957315	0.0879232931757123	0.470427021453591	modAct_vs_active	FALSE	male
hsa-miR-7844-5p	2.67832115131958	2.63092082388319	2.5927045546313	2.42530658096201	1.97849261985467	1.8475306774747	1.60162646547983	2.37280713861	-0.421641830760291	0.505145093061624	NA	modAct_vs_active	NA	male
hsa-miR-7845-3p:Novel	28.5728203927048	38.4167528729518	27.2427154916582	31.9194935359883	13.9477981705826	19.9880760581779	13.6968285891119	24.9631947706868	-0.520801162427785	0.348944682441941	0.706024271591117	modAct_vs_active	FALSE	male
hsa-miR-7845-5p	1.19048721689021	2.50027705798237	3.05743648158126	1.02841477259291	0.666090886132858	1.0983682421657	1.41307777346502	0	0.999040617294199	0.161006439969947	NA	modAct_vs_active	NA	male
hsa-miR-7846-3p	2.76905608030358	4.35564165523441	3.36847123779879	3.24455000019579	2.23596545936362	3.78920664457954	3.03366982297732	1.64314753924075	-0.0060193267550016	0.991469048873391	0.996910037556233	modAct_vs_active	FALSE	male
hsa-miR-7846-5p:Novel	3.35831805951134	4.99727004529466	4.25120256166753	3.60825618687674	2.81318222845985	4.8343096353581	3.57170428229053	3.83401092489508	0.190874686570466	0.717699660172683	0.895688722078991	modAct_vs_active	FALSE	male
hsa-miR-7847-3p	14.1932148770577	10.4308499685629	16.5529554301918	5.86420555512231	9.37959574720498	8.45353208653287	6.72804128331789	5.69473713266399	1.28110691651116	0.0224172541731509	0.307741279723293	modAct_vs_active	FALSE	male
hsa-miR-7847-5p:Novel	16.9933369161945	12.563278299211	19.8409808626079	7.41883795985471	11.7244946840062	11.093362007234	9.34245971957041	8.19495582936907	1.02205632336416	0.0498993946119254	0.364774109143964	modAct_vs_active	FALSE	male
hsa-miR-7848-3p	0.150121651684075	0.0734728345993126	0.0471395001630371	0	0	0	0	0	-0.134160786447947	0.98102204335641	NA	modAct_vs_active	NA	male
hsa-miR-7848-5p:Novel	9.00389982639074	11.8158269104288	17.0737079031557	8.46509565908657	6.74942638035601	6.81856398554111	10.8584268186823	4.43849901390356	0.977068619123694	0.0950016967167606	0.483694664031963	modAct_vs_active	FALSE	male
hsa-miR-7849-3p	3.21086297721553	6.41117792202239	3.55191903777282	0.763910599327114	1.59711818525973	1.15318335283676	1.09075132278062	0.547715846413583	1.37213309117919	0.197198050241176	0.604078216909238	modAct_vs_active	FALSE	male
